start_time,end_time,run_time,program_string,n_samples,n_permutations,update_interval,n_consecutive_deviations,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727321439,1727321451,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 127 n_permutations 50 update_interval 140 n_consecutive_deviations 2,127,50,140,2,0.2745346403788963,0,None,i7182,9,0.00026231731989959485
1727321577,1727321595,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 667 n_permutations 50 update_interval 157 n_consecutive_deviations 1,667,50,157,1,0.2775636083269083,0,None,i7185,15,0.000339996293347878
1727321599,1727321612,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 175 n_permutations 10 update_interval 155 n_consecutive_deviations 1,175,10,155,1,0.2894041193964093,0,None,i7185,9,0.0002736918696826173
1727321599,1727321618,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 713 n_permutations 42 update_interval 150 n_consecutive_deviations 2,713,42,150,2,0.27883026765062235,0,None,i7185,16,0.0002876306822040496
1727321599,1727321621,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 50 update_interval 140 n_consecutive_deviations 3,1000,50,140,3,0.28587950214781366,0,None,i7185,18,0.00021635485342942084
1727321599,1727321621,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 30 update_interval 144 n_consecutive_deviations 1,1000,30,144,1,0.2863751514483974,0,None,i7185,19,0.0002190312231397557
1727321607,1727321625,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 654 n_permutations 50 update_interval 148 n_consecutive_deviations 3,654,50,148,3,0.2820244520321621,0,None,i7185,14,0.00026830019119918893
1727321607,1727321627,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 892 n_permutations 50 update_interval 160 n_consecutive_deviations 1,892,50,160,1,0.27998678268531774,0,None,i7185,17,0.00035068520406894316
1727321619,1727321632,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 189 n_permutations 50 update_interval 165 n_consecutive_deviations 1,189,50,165,1,0.2935896023791167,0,None,i7185,10,0.0003201068399603475
1727321619,1727321636,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 595 n_permutations 50 update_interval 153 n_consecutive_deviations 2,595,50,153,2,0.2909461394426699,0,None,i7185,14,0.00023206871590018198
1727321637,1727321649,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 34 update_interval 175 n_consecutive_deviations 2,100,34,175,2,0.29000991298601164,0,None,i7185,8,0.00042221977457135507
1727321638,1727321649,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 20 update_interval 180 n_consecutive_deviations 1,100,20,180,1,0.3001982597202335,0,None,i7185,9,0.0003950002088943409
1727321639,1727321650,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 181 n_consecutive_deviations 1,100,50,181,1,0.3010243418878731,0,None,i7185,8,0.0004413017895548432
1727321659,1727321674,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 370 n_permutations 50 update_interval 156 n_consecutive_deviations 1,370,50,156,1,0.28477805925762745,0,None,i7185,11,0.0002832281717621513
1727321659,1727321680,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 961 n_permutations 38 update_interval 138 n_consecutive_deviations 2,961,38,138,2,0.2890186143848441,0,None,i7185,17,0.0001904385501309236
1727321937,1727321955,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 763 n_permutations 41 update_interval 152 n_consecutive_deviations 1,763,41,152,1,0.29292873664500496,0,None,i7182,15,0.00022146659182352386
1727321957,1727321971,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 300 n_permutations 50 update_interval 151 n_consecutive_deviations 3,300,50,151,3,0.28290560634431106,0,None,i7183,11,0.0002841844363076954
1727321957,1727321976,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 791 n_permutations 50 update_interval 158 n_consecutive_deviations 2,791,50,158,2,0.29414032382420974,0,None,i7183,16,0.0002481646018011987
1727321957,1727321976,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 802 n_permutations 40 update_interval 141 n_consecutive_deviations 2,802,40,141,2,0.28967948011895583,0,None,i7183,16,0.00019850448532021374
1727321968,1727321987,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 767 n_permutations 31 update_interval 150 n_consecutive_deviations 2,767,31,150,2,0.2894041193964093,0,None,i7183,15,0.00023528204146384615
1727321977,1727321997,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 886 n_permutations 10 update_interval 146 n_consecutive_deviations 1,886,10,146,1,0.27624187685868484,0,None,i7183,16,0.0002766719640824718
1727321977,1727321998,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 873 n_permutations 15 update_interval 152 n_consecutive_deviations 2,873,15,152,2,0.27392884678929397,0,None,i7183,17,0.0003394052950938762
1727321997,1727322009,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 144 n_consecutive_deviations 3,100,50,144,3,0.2854389249917392,0,None,i7183,8,0.00022536435172472235
1727321997,1727322018,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 964 n_permutations 50 update_interval 158 n_consecutive_deviations 2,964,50,158,2,0.2871461614715277,0,None,i7183,17,0.00029871410028149497
1727322017,1727322029,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 133 n_consecutive_deviations 4,100,10,133,4,0.28698094503799976,0,None,i7183,9,0.00018573350697256537
1727322017,1727322036,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 778 n_permutations 45 update_interval 156 n_consecutive_deviations 2,778,45,156,2,0.29182729375481886,0,None,i7183,16,0.0002486297986034214
1727322017,1727322037,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 788 n_permutations 41 update_interval 157 n_consecutive_deviations 1,788,41,157,1,0.2921026544773654,0,None,i7183,16,0.00024976837303926927
1727322028,1727322040,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 151 n_consecutive_deviations 3,100,50,151,3,0.2875316664830928,0,None,i7183,9,0.0002340566141645556
1727322037,1727322049,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 37 update_interval 144 n_consecutive_deviations 3,100,37,144,3,0.2835664720784228,0,None,i7183,8,0.00023727344503542589
1727322028,1727322050,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 50 update_interval 175 n_consecutive_deviations 1,1000,50,175,1,0.2912765723097257,0,None,i7183,18,0.0006625602616350496
1727322057,1727322069,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 11 update_interval 153 n_consecutive_deviations 3,100,11,153,3,0.2813085141535412,0,None,i7183,8,0.00029139821517836667
1727322057,1727322075,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 708 n_permutations 20 update_interval 145 n_consecutive_deviations 1,708,20,145,1,0.27849983478356644,0,None,i7183,15,0.00026217443442458913
1727322058,1727322077,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 803 n_permutations 50 update_interval 151 n_consecutive_deviations 1,803,50,151,1,0.2898997686969931,0,None,i7183,16,0.00023027575450264688
1727322343,1727322361,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 673 n_permutations 10 update_interval 148 n_consecutive_deviations 2,673,10,148,2,0.28224474061019933,0,None,i7186,15,0.0002658073913561459
1727322343,1727322365,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 158 n_consecutive_deviations 1,1000,10,158,1,0.2834012556448948,0,None,i7186,18,0.00031838583544443186
1727322344,1727322365,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 140 n_consecutive_deviations 2,1000,10,140,2,0.28560414142526713,0,None,i7186,18,0.00021008124090834824
1727322358,1727322376,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 697 n_permutations 10 update_interval 141 n_consecutive_deviations 1,697,10,141,1,0.28136358629805047,0,None,i7186,15,0.0002313511048818928
1727322358,1727322379,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 155 n_consecutive_deviations 2,1000,10,155,2,0.28246502918823657,0,None,i7186,17,0.0003144118795622264
1727322358,1727322379,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 140 n_consecutive_deviations 1,1000,10,140,1,0.28411719352351583,0,None,i7186,18,0.00021103275543062224
1727322378,1727322395,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 627 n_permutations 10 update_interval 142 n_consecutive_deviations 2,627,10,142,2,0.29000991298601164,0,None,i7186,14,0.0002071639080840761
1727322378,1727322397,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 772 n_permutations 11 update_interval 142 n_consecutive_deviations 1,772,11,142,1,0.2912215001652164,0,None,i7186,16,0.00019165106289238893
1727322378,1727322398,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 950 n_permutations 10 update_interval 158 n_consecutive_deviations 3,950,10,158,3,0.2893490472519,0,None,i7186,17,0.0003034512123633634
1727322388,1727322407,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 757 n_permutations 14 update_interval 158 n_consecutive_deviations 1,757,14,158,1,0.2909461394426699,0,None,i7186,15,0.00025986137648703015
1727322398,1727322418,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 150 n_consecutive_deviations 1,1000,10,150,1,0.28334618350038554,0,None,i7186,18,0.00027125960540222546
1727322418,1727322437,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 806 n_permutations 12 update_interval 149 n_consecutive_deviations 3,806,12,149,3,0.2897896244079744,0,None,i7186,16,0.00024213785276103002
1727322418,1727322439,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 152 n_consecutive_deviations 1,1000,10,152,1,0.28400704923449716,0,None,i7186,18,0.0002892870119626826
1727322418,1727322439,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 145 n_consecutive_deviations 3,1000,10,145,3,0.287201233616037,0,None,i7186,18,0.00024175259333316371
1727322438,1727322455,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 632 n_permutations 10 update_interval 147 n_consecutive_deviations 1,632,10,147,1,0.28367661636744135,0,None,i7186,14,0.00024836457327726756
1727322438,1727322456,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 785 n_permutations 10 update_interval 149 n_consecutive_deviations 3,785,10,149,3,0.2897345522634651,0,None,i7186,15,0.0002323356096486396
1727322438,1727322457,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 842 n_permutations 10 update_interval 158 n_consecutive_deviations 1,842,10,158,1,0.2798215662517899,0,None,i7186,16,0.0003586935727908818
1727322689,1727322701,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 141 n_permutations 22 update_interval 143 n_consecutive_deviations 2,141,22,143,2,0.2745346403788963,0,None,i7182,9,0.00025129558376935974
1727322718,1727322730,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 26 update_interval 139 n_consecutive_deviations 3,100,26,139,3,0.28808238792818597,0,None,i7182,9,0.00019037284521735784
1727322718,1727322735,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 616 n_permutations 50 update_interval 134 n_consecutive_deviations 4,616,50,134,4,0.2894041193964093,0,None,i7182,14,0.00017903932238882316
1727322718,1727322739,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 22 update_interval 145 n_consecutive_deviations 2,1000,22,145,2,0.28516356426919265,0,None,i7182,18,0.000243462500231739
1727322718,1727322740,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 133 n_consecutive_deviations 1,1000,10,133,1,0.287201233616037,0,None,i7182,18,0.0001765608827714117
1727322738,1727322750,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 34 update_interval 140 n_consecutive_deviations 2,100,34,140,2,0.28703601718250904,0,None,i7185,9,0.00020240189862394942
1727322738,1727322760,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 948 n_permutations 50 update_interval 152 n_consecutive_deviations 5,948,50,152,5,0.2893490472519,0,None,i7185,18,0.0002600805899659185
1727322738,1727322760,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 50 update_interval 122 n_consecutive_deviations 5,1000,50,122,5,0.28670558431545323,0,None,i7185,18,0.00016203198979779148
1727322749,1727322761,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 123 n_permutations 10 update_interval 132 n_consecutive_deviations 2,123,10,132,2,0.27800418548298267,0,None,i7185,9,0.00021421598415597435
1727322750,1727322764,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 330 n_permutations 50 update_interval 139 n_consecutive_deviations 3,330,50,139,3,0.280207071263355,0,None,i7185,11,0.00023334447436486615
1727322758,1727322770,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 27 update_interval 139 n_consecutive_deviations 2,100,27,139,2,0.28620993501486947,0,None,i7185,9,0.00020223972395434648
1727322778,1727322790,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 108 n_permutations 10 update_interval 105 n_consecutive_deviations 2,108,10,105,2,0.2865403678819253,0,None,i7185,9,0.00011980606875708935
1727322778,1727322797,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 856 n_permutations 10 update_interval 124 n_consecutive_deviations 1,856,10,124,1,0.2791056283731689,0,None,i7185,16,0.00017048568192233038
1727322778,1727322799,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 21 update_interval 133 n_consecutive_deviations 1,1000,21,133,1,0.28659544002643467,0,None,i7185,18,0.00017882977262010958
1727322798,1727322818,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 179 n_consecutive_deviations 1,1000,10,179,1,0.2946910452693028,0,None,i7185,17,0.0011392066464210966
1727322978,1727322990,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 126 n_consecutive_deviations 1,100,10,126,1,0.28846789293975106,0,None,i7182,9,0.0001484630950687795
1727322978,1727322992,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 321 n_permutations 10 update_interval 134 n_consecutive_deviations 1,321,10,134,1,0.27849983478356644,0,None,i7182,11,0.0002123313860548954
1727322989,1727323002,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 268 n_permutations 10 update_interval 142 n_consecutive_deviations 2,268,10,142,2,0.2820244520321621,0,None,i7182,10,0.00023047813781428123
1727322989,1727323003,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 273 n_permutations 10 update_interval 139 n_consecutive_deviations 1,273,10,139,1,0.2827403899107831,0,None,i7182,11,0.00020078832453393318
1727322998,1727323010,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 19 update_interval 135 n_consecutive_deviations 1,100,19,135,1,0.28819253221720453,0,None,i7182,9,0.00015383485699599797
1727323018,1727323030,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 137 n_consecutive_deviations 1,100,10,137,1,0.2867606564599625,0,None,i7182,9,0.00016754342554944158
1727323019,1727323031,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 138 n_consecutive_deviations 3,100,10,138,3,0.28956933582993727,0,None,i7182,9,0.00017287124898095234
1727323018,1727323032,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 324 n_permutations 10 update_interval 151 n_consecutive_deviations 2,324,10,151,2,0.2776186804714176,0,None,i7182,11,0.0003099689007900893
1727323038,1727323050,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 110 n_consecutive_deviations 2,100,10,110,2,0.2915519330322722,0,None,i7182,9,0.0001108576587661443
1727323038,1727323050,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 101 n_consecutive_deviations 1,100,10,101,1,0.2916620773212909,0,None,i7182,9,9.591216178587196e-05
1727323038,1727323052,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 374 n_permutations 22 update_interval 143 n_consecutive_deviations 2,374,22,143,2,0.2846128428240996,0,None,i7182,11,0.00022102287329735256
1727323038,1727323058,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 21 update_interval 156 n_consecutive_deviations 1,1000,21,156,1,0.28775195506113005,0,None,i7182,17,0.00027732758485043973
1727323058,1727323069,11,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 139 n_consecutive_deviations 2,100,10,139,2,0.2861548628703602,0,None,i7186,9,0.00020078386019018225
1727323049,1727323070,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 460 n_permutations 19 update_interval 152 n_consecutive_deviations 2,460,19,152,2,0.2878620993501487,0,None,i7186,12,0.0002498972578809419
1727323058,1727323079,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 50 update_interval 91 n_consecutive_deviations 5,1000,50,91,5,0.287917171494658,0,None,i7186,18,0.00010599501785695415
1727323338,1727323354,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 477 n_permutations 10 update_interval 142 n_consecutive_deviations 2,477,10,142,2,0.28362154422293206,0,None,i7182,13,0.00021957335538126346
1727323338,1727323355,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 ImageBasedDriftDetector n_samples 535 n_permutations 10 update_interval 138 n_consecutive_deviations 1,535,10,138,1,0.2775636083269083,0,None,i7182,13,0.00022442443078693925
