trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
171,171_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,656,0.764843294511132976154499374388,50,0.1
172,172_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,3.000000000000000000000000000000,337,4739,0.631092825876900187509477291314,1,0.25
173,173_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,19.000000000000000000000000000000,5000,352,0.733787915838006510327318210329,50,0.05
174,174_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,14.000000000000000000000000000000,5000,520,0.849626579751364685577641466807,50,0.1
175,175_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,779,0.874070052593864499357323438744,1,0.05
176,176_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2817,4402,0.624481532219521073834300750605,50,0.025
177,177_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,14.000000000000000000000000000000,1764,523,0.998999999999999999111821580300,50,0.1
178,178_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,5000,2406,0.777539863210893855693939258344,1,0.05
179,179_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,8.000000000000000000000000000000,1713,945,0.858045172303146475023538641835,50,0.1
180,180_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,4.000000000000000000000000000000,5000,4414,0.647195215592056172226875787601,50,0.05
181,181_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,8.000000000000000000000000000000,5000,1089,0.818019236798636639740323062142,6,0.05
182,182_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,2154,792,0.001000000000000000020816681712,50,0.05
183,183_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,511,3596,0.836515425636122467167865579540,50,0.01
184,184_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,5.000000000000000000000000000000,5000,3572,0.646862158943413589895499171689,50,0.1
185,185_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,10.000000000000000000000000000000,5000,1213,0.800198158607863363478429619136,50,0.05
186,186_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,6.000000000000000000000000000000,5000,1504,0.622679761809201481881359541148,50,0.1
187,187_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,5000,1561,0.769457778827045579816967801889,36,0.1
188,188_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,1,4512,0.590427821077970649277233405883,50,0.1
189,189_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,5000,1158,0.911010357423044037084025603690,50,0.05
190,190_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,923,0.826304007913409743757426895172,50,0.25
191,191_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,775,0.642013435649086638967730777949,50,0.1
192,192_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,8.000000000000000000000000000000,5000,1076,0.944477599189634475784771439066,5,0.1
193,193_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,4401,1291,0.821767543801023125915605760383,50,0.1
194,194_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,5000,3991,0.612354253901608136523293524078,50,0.05
195,195_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,4750,1757,0.646440134894017193190052239515,50,0.1
196,196_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,733,0.676129726435472422352290777781,50,0.05
197,197_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,904,0.998999999999999999111821580300,50,0.25
198,198_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,5000,2183,0.806336436352385721448854383198,50,0.1
199,199_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,5.000000000000000000000000000000,5000,3556,0.159119853991399023973585258318,50,0.1
200,200_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,7.000000000000000000000000000000,3006,708,0.986277823980979184703699047532,50,0.25
201,201_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,5000,2112,0.972194691032594593416149564291,50,0.25
202,202_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,827,0.842035573335651821302860753349,50,0.25
203,203_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,3412,616,0.857407401595982276987228942744,50,0.05
204,204_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,882,0.998999999999999999111821580300,50,0.05
205,205_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,17.000000000000000000000000000000,4942,397,0.001000000000000000020816681712,50,0.25
206,206_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,7.000000000000000000000000000000,3978,1697,0.921504049566188698783264499070,50,0.25
207,207_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,5.000000000000000000000000000000,5000,2762,0.663331453999214226691094609123,50,0.05
208,208_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,7.000000000000000000000000000000,5000,1536,0.835854396739428628926305009372,50,0.25
209,209_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,5000,1525,0.830652032824637731600603274273,50,0.05
210,210_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,970,0.899957407564291878010465097759,50,0.25
211,211_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,4666,1031,0.920858894663071914088448011171,50,0.25
212,212_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,568.000000000000000000000000000000,5000,4857,0.001000000000000000020816681712,50,0.005
213,213_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,3188,654,0.500367040968610843343356009427,50,0.005
214,214_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,16.000000000000000000000000000000,4499,463,0.561293445513244337874425582413,50,0.25
215,215_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,2511,875,0.812985040532476332941769214813,50,0.25
216,216_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,10.000000000000000000000000000000,4361,1049,0.537183023792320635259045502607,50,0.1
217,217_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,4702,1161,0.458377362694985912572320785330,50,0.1
218,218_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,2315,906,0.838658046371677845520764549292,50,0.25
219,219_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,1215,936,0.087665481922601304343167782918,50,0.1
220,220_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,5.000000000000000000000000000000,2090,720,0.899662328533544664033172466588,50,0.05
221,221_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,1823,655,0.835417828047011479242200948647,50,0.05
222,222_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,1333,987,0.405954847641972593752512921128,50,0.005
223,223_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2946,3770,0.701458395658111522052990949305,3,0.01
224,224_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,9.000000000000000000000000000000,4364,1069,0.875528338857528343197600406711,50,0.25
225,225_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,3.000000000000000000000000000000,410,5000,0.445042486964761674350654629961,50,0.05
226,226_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,2672,1242,0.814769500237110366747117495834,50,0.1
227,227_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,4370,1253,0.261584943433505467957900236797,50,0.05
228,228_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,13.000000000000000000000000000000,1325,640,0.860235888265295622900907801522,50,0.25
229,229_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,4115,3745,0.462731729668264424315538008159,50,0.1
230,230_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2426,4434,0.822231936788205164390319623635,50,0.05
231,231_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,6.000000000000000000000000000000,2923,1566,0.808083542776833141374481783714,50,0.05
232,232_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,171.000000000000000000000000000000,1204,853,0.057033397644436607809570460859,50,0.005
233,233_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,15.000000000000000000000000000000,3154,766,0.604720862209332188363930526975,50,0.005
234,234_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,4920,847,0.001000000000000000020816681712,50,0.25
235,235_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,3622,837,0.998999999999999999111821580300,50,0.005
236,236_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,5.000000000000000000000000000000,1034,1547,0.515491678235619699144365313259,50,0.1
237,237_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,116.000000000000000000000000000000,2917,188,0.436976784413402541407123180761,50,0.005
238,238_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,5000,2877,0.223031673536557284442949367076,50,0.1
239,239_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,3936,1281,0.784884697448535617603226910433,50,0.25
240,240_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,5000,3892,0.399726376806832983668016368028,50,0.05
241,241_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,3946,912,0.799004266632274640080879635207,50,0.005
242,242_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,1435,4584,0.396730239520824035093227166726,50,0.1
243,243_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,38.000000000000000000000000000000,2878,1061,0.088091128285536945963229982226,50,0.025
244,244_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,4775,851,0.769029056891159967790372320451,50,0.005
245,245_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,1648,5000,0.382347671699859281702060798125,50,0.005
246,246_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,27.000000000000000000000000000000,1674,1023,0.007279073960341602735069077568,50,0.05
247,247_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,601,4152,0.940941904114748650655997153081,50,0.25
248,248_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,4.000000000000000000000000000000,2208,692,0.993504507721459595437352163572,50,0.1
249,249_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,2830,950,0.916754204934457916920109710190,50,0.005
250,250_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,1604,790,0.866002937705283026836866611120,50,0.005
251,251_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,1379,3735,0.183094995963103607250488380487,50,0.1
252,252_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,888,0.615019083116143394640573660581,50,0.25
253,253_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,7.000000000000000000000000000000,1844,3492,0.854610259284317108630091297528,50,0.025
254,254_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,544.000000000000000000000000000000,5000,1458,0.142656131155792287312777943953,50,0.001
255,255_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,5.000000000000000000000000000000,2183,723,0.857488384267570458163731927925,50,0.01
256,256_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,8.000000000000000000000000000000,3217,648,0.439370777468963524814427046294,1,0.001
257,257_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,704,0.581180291923760417027722269268,1,0.005
258,258_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,796,0.951871927095502168292284750351,50,0.005
259,259_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,13.000000000000000000000000000000,5000,692,0.907934527353332909704874964518,50,0.005
260,260_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,738,0.987861307248344755471691769344,50,0.005
261,261_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,40.000000000000000000000000000000,5000,725,0.998999999999999999111821580300,50,0.005
262,262_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,746,0.895211344271998776811471998371,50,0.005
263,263_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,737,0.998999999999999999111821580300,50,0.25
264,264_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,720,0.880138351603788726684740595374,50,0.005
265,265_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,755,0.998999999999999999111821580300,36,0.25
266,266_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,632,0.943986265964539050798975949874,50,0.005
267,267_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,9.000000000000000000000000000000,5000,819,0.909220590605802403416646484402,50,0.005
268,268_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,748,0.801976890897353911213940591551,27,0.005
269,269_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,4404,667,0.865411403676152768404961079796,50,0.005
270,270_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,841,0.988403246262388290865885664971,50,0.005
271,271_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,780,0.916604133210698446276865070104,12,0.25
272,272_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,844,0.931679388847070133472527686536,50,0.25
273,273_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,717,0.998999999999999999111821580300,50,0.25
274,274_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,770,0.910516806937320732906471221213,32,0.005
275,275_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,3452,713,0.823810431564999001707860770694,50,0.005
276,276_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,13.000000000000000000000000000000,5000,549,0.869997908069080061466138431570,50,0.005
277,277_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,760,0.998999999999999999111821580300,50,0.005
278,278_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,15.000000000000000000000000000000,4686,765,0.869462293969304966800848433195,50,0.005
279,279_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,828,0.888175162882933189045786548377,50,0.005
280,280_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,5000,714,0.998999999999999999111821580300,50,0.005
281,281_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,837,0.998999999999999999111821580300,50,0.005
282,282_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,747,0.932075858778956267691739867587,50,0.005
283,283_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,737,0.968974787912714297100080784730,50,0.25
284,284_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,898,0.980765352781194921227836402977,50,0.005
285,285_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,22.000000000000000000000000000000,5000,362,0.939541657729270007770594475005,50,0.005
286,286_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,9.000000000000000000000000000000,4248,870,0.930612330460161674139385468152,25,0.25
287,287_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,3529,631,0.998999999999999999111821580300,50,0.005
288,288_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,3875,604,0.957409071627942309667957943020,50,0.25
289,289_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,5000,656,0.998999999999999999111821580300,50,0.005
290,290_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,15.000000000000000000000000000000,5000,675,0.970054755969665283288350110524,50,0.005
291,291_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,4157,756,0.884913443187803072653707658901,50,0.005
292,292_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,7.000000000000000000000000000000,2504,615,0.932195351793931314965391266014,50,0.005
293,293_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,5000,646,0.998999999999999999111821580300,49,0.005
294,294_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,10.000000000000000000000000000000,5000,865,0.919467866073905404356025883317,50,0.005
295,295_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,724,0.907425653420207423138776903215,50,0.25
296,296_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,13.000000000000000000000000000000,5000,645,0.859199226240712210511674129521,50,0.005
297,297_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,19.000000000000000000000000000000,5000,703,0.861960452199340809720240486058,50,0.005
298,298_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,701,0.781873657817306666473200493783,26,0.005
299,299_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,13.000000000000000000000000000000,5000,541,0.998999999999999999111821580300,50,0.005
300,300_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,11.000000000000000000000000000000,5000,606,0.959829931656139390128146260395,50,0.005
301,301_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,15.000000000000000000000000000000,4062,576,0.998999999999999999111821580300,50,0.25
302,302_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,16.000000000000000000000000000000,5000,659,0.998999999999999999111821580300,50,0.05
303,303_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,13.000000000000000000000000000000,4473,704,0.930791750735157963347887744021,50,0.005
304,304_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,12.000000000000000000000000000000,5000,675,0.998999999999999999111821580300,50,0.25
305,305_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,2416,459,0.783338814304556652068356470409,50,0.005
306,306_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,7.000000000000000000000000000000,5000,1476,0.937508647373535453084514301736,25,0.005
307,307_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,4801,559,0.892790183073988496964545902301,50,0.005
308,308_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,703,0.072914891408173851394813880233,50,0.25
309,309_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,709,0.907169671058133952890045748063,50,0.25
310,310_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,770,0.852964851477177932181916730769,50,0.005
311,311_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,4704,707,0.998999999999999999111821580300,50,0.005
312,312_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,714,0.745136161393588181134362002922,50,0.25
313,313_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,719,0.947298559957085672955656718841,50,0.25
314,314_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,726,0.969052035749555895627338486520,50,0.005
315,315_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,4648,781,0.883495540827234471237261459464,50,0.005
316,316_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,719,0.943722616589075968818178807851,50,0.005
317,317_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,17.000000000000000000000000000000,5000,757,0.902848980120487420997221761354,44,0.005
318,318_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,767,0.001000000000000000020816681712,50,0.25
319,319_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,13.000000000000000000000000000000,5000,631,0.929018237472571839496993106877,50,0.25
320,320_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,708,0.200056991286463259349659438158,50,0.25
321,321_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,14.000000000000000000000000000000,4889,641,0.890314051486438384763744124939,50,0.005
322,322_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,15.000000000000000000000000000000,5000,685,0.001000000000000000020816681712,50,0.05
323,323_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,15.000000000000000000000000000000,5000,743,0.808969820473308676156420915504,26,0.25
324,324_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,771,0.960791353067550479849501243734,50,0.005
325,325_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,754,0.985908224949913147838742588647,50,0.25
326,326_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,734,0.689620902793175560852034777781,50,0.25
327,327_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,805,0.174531907063454172490679638940,50,0.25
328,328_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,5000,713,0.859809319593180854113256827986,50,0.25
329,329_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,15.000000000000000000000000000000,4644,649,0.908318378104963963792783943063,50,0.005
330,330_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,12.000000000000000000000000000000,4681,668,0.003608756039881771786326236651,27,0.25
331,331_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,11.000000000000000000000000000000,5000,670,0.998999999999999999111821580300,50,0.25
332,332_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,11.000000000000000000000000000000,5000,711,0.930503788929153308195907357003,50,0.25
333,333_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,9.000000000000000000000000000000,5000,797,0.417151724384731747985455285743,50,0.25
334,334_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,7.000000000000000000000000000000,2775,551,0.119302854482368617117238329683,50,0.25
335,335_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,28.000000000000000000000000000000,5000,796,0.834273494191502318351183475897,50,0.005
336,336_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,742,0.260439533231550834901923963116,50,0.25
337,337_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,10.000000000000000000000000000000,5000,843,0.252087363563203492589082088671,50,0.25
338,338_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,16.000000000000000000000000000000,4133,623,0.188274234648659222202127239143,50,0.25
339,339_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.750000000000000000000000000000,14.000000000000000000000000000000,5000,747,0.756910806980752193240391534346,50,0.005
