trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
346,346_0,FAILED,SOBOL,4558,3097,14,917,0.556926157345995265224303238938
347,347_0,FAILED,SOBOL,1321,286,55,143,0.075363179747015243692409569576
348,348_0,FAILED,SOBOL,2365,3449,85,120,0.222221487438306219974748501045
349,349_0,FAILED,SOBOL,4139,637,47,815,0.645065330225974342681638518116
350,350_0,FAILED,SOBOL,3539,4733,63,374,0.783350282797589891892187097255
351,351_0,FAILED,SOBOL,624,1920,6,569,0.332973500236868835688852641397
352,352_0,FAILED,SOBOL,532,3660,44,977,0.728998269373551055494431238913
353,353_0,FAILED,SOBOL,3476,845,76,219,0.153842324078083042548925618576
354,354_0,FAILED,SOBOL,4200,4874,9,722,0.292109921773895608865245776542
355,355_0,FAILED,SOBOL,2458,2063,73,465,0.839733373437076768830422679457
356,356_0,FAILED,SOBOL,1393,4210,93,301,0.985498190110549288078800600488
357,357_0,FAILED,SOBOL,4640,1399,26,512,0.379153462160378706968799633614
358,358_0,FAILED,SOBOL,2725,2917,59,55,0.050103701749816535737647171800
359,359_0,FAILED,SOBOL,659,104,24,766,0.566540489926934287545634560956
360,360_0,RUNNING,SOBOL,1150,4672,52,580,0.214217853147536524405225577539
361,361_0,RUNNING,SOBOL,2815,2485,17,353,0.668492824112996486540794194298
362,362_0,RUNNING,SOBOL,4823,3398,100,834,0.775337595567107240590587480256
363,363_0,RUNNING,SOBOL,1800,1210,33,108,0.356391963491216323678401067809
364,364_0,RUNNING,SOBOL,2006,2578,3,131,0.439659476250410075071073379149
365,365_0,RUNNING,SOBOL,3993,389,67,936,0.925121140444651213208260287502
366,366_0,RUNNING,SOBOL,3332,3773,50,377,0.502257849637419040433883310470
367,367_0,RUNNING,SOBOL,8,1587,82,682,0.114501029958948494225090541931
368,368_0,RUNNING,SOBOL,169,4009,16,25,0.867995157578960063737838481757
369,369_0,RUNNING,SOBOL,3173,1820,54,782,0.265793579056859019527081500200
370,370_0,RUNNING,SOBOL,3841,2811,38,278,0.182104108219966281945190189617
371,371_0,RUNNING,SOBOL,2156,625,95,536,0.702681926656514410645115731313
372,372_0,RUNNING,SOBOL,1658,3163,65,700,0.594806051393970802720900792337
373,373_0,RUNNING,SOBOL,4963,976,5,489,0.023791136357933284628529690963
374,374_0,RUNNING,SOBOL,2987,4438,87,947,0.407419023627415277655217096253
375,375_0,RUNNING,SOBOL,980,2250,46,236,0.959185624718666085541940447001
376,376_0,RUNNING,SOBOL,807,2995,80,421,0.322278745774179697924921583763
377,377_0,FAILED,SOBOL,2569,182,39,647,0.811396254708990460891016027745
378,378_0,FAILED,SOBOL,4482,4289,71,167,0.634379606395959805276163478993
379,379_0,FAILED,SOBOL,1558,1476,11,894,0.250276512289419772461229740657
380,380_0,FAILED,SOBOL,2290,4797,31,871,0.080391589567065241395127372925
381,381_0,FAILED,SOBOL,4375,1983,88,66,0.538320286104455592024464749557
382,382_0,FAILED,SOBOL,3615,3580,22,624,0.891011700052767974256084926310
383,383_0,FAILED,SOBOL,387,769,60,319,0.475721912717446682172806049493
384,384_0,FAILED,SOBOL,358,3865,30,545,0.976567018942907427714317236678
385,385_0,FAILED,SOBOL,3605,1676,90,272,0.405339752055704605204766721727
386,386_0,FAILED,SOBOL,4345,2637,20,792,0.040703900603577494732299157931
387,387_0,FAILED,SOBOL,2281,452,62,19,0.592195102717727461794083865243
388,388_0,FAILED,SOBOL,1528,3302,79,245,0.734059080166742150552749990311
389,389_0,FAILED,SOBOL,4473,1115,40,941,0.131643461894243946064264605411
390,390_0,RUNNING,SOBOL,2541,4607,69,499,0.297705034466460349840133403632
391,391_0,RUNNING,SOBOL,797,2418,13,694,0.818010034106671835019142235979
392,392_0,RUNNING,SOBOL,1009,2846,63,900,0.461779226522892716211288188788
393,393_0,RUNNING,SOBOL,2997,34,6,158,0.919983351780101710204462506226
394,394_0,RUNNING,SOBOL,4993,4131,86,653,0.523938474707305479327601460682
395,395_0,RUNNING,SOBOL,1667,1317,47,411,0.108861068965867169300310024482
396,396_0,RUNNING,SOBOL,2185,4951,14,325,0.188228694267570967335601039849
397,397_0,RUNNING,SOBOL,3850,2137,56,614,0.677618992256000640672652934882
398,398_0,RUNNING,SOBOL,3202,3743,36,71,0.749851330276578686984123578441
399,399_0,RUNNING,SOBOL,180,933,96,860,0.365962246177718053541383369520
400,400_0,RUNNING,SOBOL,36,3511,2,455,0.620456857116892912529237946728
401,401_0,RUNNING,SOBOL,3343,696,68,728,0.014387528143823147958046959616
402,402_0,FAILED,SOBOL,4023,4715,49,209,0.433601506454870111451072034470
403,403_0,FAILED,SOBOL,2015,1904,84,983,0.950250646483153049715042470780
404,404_0,FAILED,SOBOL,1830,4364,51,756,0.846275625316426194366670188174
405,405_0,FAILED,SOBOL,4832,1552,19,61,0.271392498817294824942081277186
406,406_0,FAILED,SOBOL,2844,3081,98,502,0.159909053103998305411792557607
407,407_0,FAILED,SOBOL,1160,268,35,306,0.707746544517576681165849095123
408,408_0,FAILED,SOBOL,630,4528,91,102,0.074747821506112810396871282137
409,409_0,FAILED,SOBOL,2715,2341,29,844,0.559997104106470966478070749872
410,410_0,FAILED,SOBOL,4610,3225,57,348,0.885870104320347295789872532623
411,411_0,FAILED,SOBOL,1383,1037,25,590,0.497837855922058203361757477978
412,412_0,FAILED,SOBOL,2428,2718,42,675,0.331852835528552547739167266627
413,413_0,FAILED,SOBOL,4191,528,78,386,0.785913796486332971724664275825
414,414_0,FAILED,SOBOL,3448,3941,8,930,0.643509581606835134870436831989
415,415_0,FAILED,SOBOL,522,1755,74,141,0.224291160477325307587292968492
416,416_0,FAILED,SOBOL,595,2516,87,296,0.838624137368053190755290415836
417,417_0,FAILED,SOBOL,3529,329,45,523,0.294684849230572587508447668370
418,418_0,FAILED,SOBOL,4109,3791,65,42,0.152267562426626673621754548549
419,419_0,FAILED,SOBOL,2356,1603,5,768,0.731048884766176354510491819383
420,420_0,RUNNING,SOBOL,1291,4612,38,995,0.565913703046739047231028507667
421,421_0,RUNNING,SOBOL,4549,2422,95,190,0.053163234742358324302902161662
422,422_0,RUNNING,SOBOL,2777,3414,15,749,0.379053113948553788148387866386
423,423_0,RUNNING,SOBOL,721,1228,54,445,0.989021122081205295017980461125
424,424_0,RUNNING,SOBOL,1241,4156,22,149,0.355031460942700494154422585780
425,425_0,RUNNING,SOBOL,2916,1341,61,907,0.778148561231791990877582065878
426,426_0,RUNNING,SOBOL,4761,2938,32,403,0.666682024253532290458679199219
427,427_0,RUNNING,SOBOL,1748,127,88,661,0.216519735019654047114556760789
428,428_0,RUNNING,SOBOL,1953,3602,71,576,0.113638204870745537777843026106
429,429_0,RUNNING,SOBOL,3930,791,11,365,0.505568649109452983303469864040
430,430_0,RUNNING,SOBOL,3433,4897,81,821,0.924769525753334153961304764380
431,431_0,RUNNING,SOBOL,99,2084,39,110,0.443418446429073798142894702323
432,432_0,RUNNING,SOBOL,273,4819,59,705,0.694990225624293134210063271894
433,433_0,RUNNING,SOBOL,3267,2006,23,479,0.186380780143663299375234032595
434,434_0,RUNNING,SOBOL,3786,3525,93,959,0.258626190088689311696867889623
435,435_0,RUNNING,SOBOL,2091,712,27,232,0.872737355085089760997618668625
436,436_0,RUNNING,SOBOL,1593,3018,10,6,0.952958685614168632405096559523
437,437_0,RUNNING,SOBOL,4908,204,72,810,0.413162554340437027100563227577
438,438_0,RUNNING,SOBOL,3081,4232,44,252,0.017100798275321724140063395225
439,439_0,RUNNING,SOBOL,1084,1421,76,557,0.600023143438622397205506331375
440,440_0,RUNNING,SOBOL,862,3181,50,851,0.242836077736690636452721037131
441,441_0,FAILED,SOBOL,2634,992,82,93,0.638420240111648995551263396919
442,442_0,FAILED,SOBOL,4379,4376,3,598,0.804464903948828524704595110961
443,443_0,FAILED,SOBOL,1464,2190,66,340,0.326769676800817254758158014738
444,444_0,FAILED,SOBOL,2196,4025,99,426,0.469731011820957056190906087068
445,445_0,FAILED,SOBOL,4272,1838,33,637,0.896503964286297527763736070483
446,446_0,FAILED,SOBOL,3679,2751,52,180,0.531881214501336185840330017527
447,447_0,FAILED,SOBOL,442,563,17,891,0.085372643403708939335849947838
448,448_0,FAILED,SOBOL,402,3372,56,79,0.282977743742987508657193984618
449,449_0,FAILED,SOBOL,3717,1182,13,852,0.834743173714727171308425113239
450,450_0,RUNNING,SOBOL,4233,4654,97,333,0.719369380520656687139080531779
451,451_0,RUNNING,SOBOL,2237,2468,35,607,0.148355190463364122743783468650
452,452_0,RUNNING,SOBOL,1425,3756,5,630,0.057044912220910189148970204087
453,453_0,RUNNING,SOBOL,4419,1570,64,435,0.577623901776969428389918448374
454,454_0,RUNNING,SOBOL,2594,2551,46,876,0.992932304335758075808371359017
455,455_0,RUNNING,SOBOL,900,363,86,181,0.390730000834912050144964723586
456,456_0,RUNNING,SOBOL,1044,4862,40,476,0.766441217802464991315503084479
457,457_0,RUNNING,SOBOL,3119,2051,80,718,0.351150735231116395418382580829
458,458_0,RUNNING,SOBOL,4871,3637,12,221,0.204839992832392459032320175538
459,459_0,RUNNING,SOBOL,1633,824,71,964,0.662769890232011715802684648224
460,460_0,FAILED,SOBOL,2053,2896,91,800,0.509450564529746796615938819741
461,461_0,FAILED,SOBOL,3826,81,29,11,0.125348165659233928836968630094
462,462_0,FAILED,SOBOL,3226,4198,63,554,0.447329866625368610666413360377
463,463_0,FAILED,SOBOL,312,1387,20,265,0.936446174697950439735905092675
464,464_0,FAILED,SOBOL,139,4277,78,922,0.174667755855247380791794853394
465,465_0,FAILED,SOBOL,3396,1463,42,148,0.691103819053620060941511837882
466,466_0,FAILED,SOBOL,3969,2972,75,668,0.861055739106610373845285266725
467,467_0,FAILED,SOBOL,1912,162,7,395,0.254712182275950882459625290721
468,468_0,FAILED,SOBOL,1786,3559,27,372,0.417046343551948639483128999927
469,469_0,FAILED,SOBOL,4720,747,92,567,0.964670520193874780900955556717
470,470_0,FAILED,SOBOL,2956,4785,25,125,0.603940244494006073239233955974
471,471_0,FAILED,SOBOL,1204,1972,58,820,0.028783128079026939344364777185
472,472_0,FAILED,SOBOL,762,2785,18,526,0.626707453764975053189800746622
473,473_0,FAILED,SOBOL,2739,598,51,283,0.238949433224275697984495536730
474,474_0,FAILED,SOBOL,4586,3991,34,779,0.315088298764079788316649910485
475,475_0,FAILED,SOBOL,1251,1803,99,37,0.800550658194348230267678445671
476,476_0,FAILED,SOBOL,2393,4421,69,201,0.900387515556067219435476545186
477,477_0,FAILED,SOBOL,4069,2232,1,990,0.481443084342405180908741613166
478,478_0,FAILED,SOBOL,3570,3135,84,448,0.089289506517350680780964466976
479,479_0,FAILED,SOBOL,556,950,48,737,0.543563782246783366858267072530
480,480_0,RUNNING,SOBOL,483,4562,10,829,0.393627887733280668047797234976
481,481_0,RUNNING,SOBOL,3485,2375,72,103,0.972683199988678137692943437287
482,482_0,RUNNING,SOBOL,4153,3347,38,583,0.580512743171304412825861618330
483,483_0,RUNNING,SOBOL,2469,1159,81,356,0.036786769805476071670824467219
484,484_0,RUNNING,SOBOL,1345,2605,61,379,0.135529898207634696971624066464
485,485_0,RUNNING,SOBOL,4651,416,21,684,0.745772134197875802286148427811
486,486_0,RUNNING,SOBOL,2675,3897,89,126,0.821924071662127997406344093179
487,487_0,RUNNING,SOBOL,667,1712,30,931,0.309386680187657470142426063830
488,488_0,RUNNING,SOBOL,1119,3711,96,725,0.908271249515935741314365259313
489,489_0,RUNNING,SOBOL,2882,897,37,468,0.457895645510405291389588455786
490,490_0,RUNNING,SOBOL,4795,4983,55,972,0.097178471477702255132413711181
491,491_0,FAILED,SOBOL,1870,2173,15,214,0.520021581850945935343588644173
492,492_0,FAILED,SOBOL,1978,4086,45,50,0.681505666511133312290837693581
493,493_0,FAILED,SOBOL,4062,1274,88,761,0.199941510356962670602598564074
494,494_0,FAILED,SOBOL,3302,2890,4,303,0.369876521674916136639410524367
495,495_0,FAILED,SOBOL,75,77,66,514,0.761532738056033831064439709735
496,496_0,FAILED,SOBOL,219,3124,32,172,0.002677359156310558062352722430
497,497_0,FAILED,SOBOL,3164,312,100,899,0.616575209381058808588704778231
498,498_0,FAILED,SOBOL,3888,4321,17,418,0.938573789339512631890727334394
499,499_0,FAILED,SOBOL,2145,1508,53,644,0.429690353943035008299489163619
500,500_0,FAILED,SOBOL,1706,4751,83,621,0.275273432727903111238987321485
501,501_0,FAILED,SOBOL,4952,1937,50,316,0.857982701061293484556813382369
502,502_0,FAILED,SOBOL,3037,3475,67,875,0.711658886738121498893860916723
503,503_0,FAILED,SOBOL,972,664,2,70,0.171588527606800211877668971283
504,504_0,FAILED,SOBOL,838,3977,74,275,0.548287173060700294691116596368
505,505_0,FAILED,SOBOL,2502,1788,9,533,0.070865935828536744112149392549
506,506_0,FAILED,SOBOL,4510,2682,76,30,0.486161236720159650737116407981
507,507_0,FAILED,SOBOL,1488,496,43,787,0.881958713866770271927464364126
508,508_0,FAILED,SOBOL,2318,3268,23,951,0.789794492455199392821896253736
509,509_0,FAILED,SOBOL,4306,1081,59,240,0.343560149215161814151286989727
510,510_0,RUNNING,SOBOL,3645,4484,26,697,0.228203264756128204604479492446
511,511_0,RUNNING,SOBOL,320,2297,94,486,0.655189294051378934291562927683
512,512_0,RUNNING,SOBOL,316,3276,35,261,0.500462802264839412558217190963
513,513_0,RUNNING,SOBOL,3651,1087,97,550,0.116360767742618914644125993618
514,514_0,RUNNING,SOBOL,4300,4481,14,14,0.437864428877830502706558490900
515,515_0,RUNNING,SOBOL,2322,2295,56,803,0.926980878228321647505083547003
516,516_0,RUNNING,SOBOL,1492,3974,86,968,0.773538770869374281424768469151
517,517_0,RUNNING,SOBOL,4504,1787,46,226,0.358247923949733371173920204455
518,518_0,RUNNING,SOBOL,2508,2690,64,714,0.212419028449803592994982182063
519,519_0,RUNNING,SOBOL,834,502,5,472,0.670348784571513478525162099686
520,520_0,RUNNING,SOBOL,973,4762,71,184,0.048065002033486965704600635263
521,521_0,RUNNING,SOBOL,3028,1950,12,880,0.568643880054354622366474814044
522,522_0,RUNNING,SOBOL,4961,3459,80,431,0.983459490394219759679117487394
523,523_0,RUNNING,SOBOL,1704,646,40,626,0.381256852287799097300791117959
524,524_0,RUNNING,SOBOL,2143,3108,20,603,0.290067444732412693664258540593
525,525_0,RUNNING,SOBOL,3897,294,62,329,0.841832986239343883383412503463
526,526_0,RUNNING,SOBOL,3156,4332,29,856,0.726955792332068084782292771706
527,527_0,RUNNING,SOBOL,221,1521,91,83,0.155941936880350101590764211323
528,528_0,RUNNING,SOBOL,74,4099,7,740,0.892867660511285077262755294214
529,529_0,RUNNING,SOBOL,3310,1285,75,451,0.473923088019713778518138269646
530,530_0,FAILED,SOBOL,4054,2872,42,986,0.082247550025582316646222125200
531,531_0,FAILED,SOBOL,1979,61,78,197,0.536521461406722632858645738452
532,532_0,FAILED,SOBOL,1871,3693,58,33,0.636239344179630239572986738494
533,533_0,FAILED,SOBOL,4787,881,24,775,0.248481464916840200096714852407
534,534_0,FAILED,SOBOL,2891,4997,93,288,0.324138483557850132221744843264
535,535_0,FAILED,SOBOL,1118,2184,27,530,0.809601207336410833015349908237
536,536_0,FAILED,SOBOL,671,2611,99,816,0.409518636429682392208206920259
537,537_0,FAILED,SOBOL,2669,425,33,121,0.957143147677183114829801979795
538,538_0,FAILED,SOBOL,4657,3896,51,571,0.596905664196237917273890616343
539,539_0,FAILED,SOBOL,1341,1708,18,375,0.021748659316450359019201599153
540,540_0,FAILED,SOBOL,517,208,24,976,0.519650299787521308125803898292
541,541_0,FAILED,SOBOL,3969,4625,83,116,0.258409082191064953804016113281
542,542_0,FAILED,SOBOL,3026,2041,44,625,0.167228584438562394298699587125
543,543_0,RUNNING,SOBOL,1478,2777,53,483,0.927594015059992615945816396561
544,544_0,FAILED,SOBOL,1946,1457,96,301,0.859478428876027433780393494089
545,545_0,RUNNING,SOBOL,3494,3377,12,659,0.107122124724090106440144154476
546,546_0,RUNNING,SOBOL,4435,790,64,168,0.451701059976592655953453459006
547,547_0,RUNNING,SOBOL,982,4028,29,808,0.704933156680315753384036270290
548,548_0,FAILED,SOBOL,822,2222,70,736,0.316998664230108251338435820799
549,549_0,RUNNING,SOBOL,4909,2967,36,345,0.585825947878882313801796044572
550,550_0,RUNNING,SOBOL,3331,379,90,853,0.993752051744610120920242479770
551,551_0,FAILED,SOBOL,2419,4787,6,243,0.225805323200300334107737398881
552,552_0,RUNNING,SOBOL,1641,970,50,38,0.032938792685046791586245262806
553,553_0,FAILED,SOBOL,2554,4219,60,927,0.808896536361426110595118643687
554,554_0,RUNNING,SOBOL,4129,1627,17,436,0.654368869995698321240240602492
555,555_0,FAILED,SOBOL,42,3538,77,544,0.377530571214854726580512078726
556,556_0,RUNNING,SOBOL,169,1791,32,141,0.886172761568799649545269403461
557,557_0,FAILED,SOBOL,4255,3711,73,752,0.141402032714337100305357353136
558,558_0,FAILED,SOBOL,2657,1120,3,259,0.299828432148322443495658262691
559,559_0,RUNNING,SOBOL,1744,4358,93,650,0.545478760622441716243713472068
560,560_0,RUNNING,SOBOL,2217,542,63,568,0.726862222671508795279748937901
561,561_0,RUNNING,SOBOL,3129,4960,47,459,0.489222924200817921303041657666
562,562_0,FAILED,SOBOL,4726,2371,80,966,0.085194962266832596764487561813
563,563_0,FAILED,SOBOL,638,3107,14,77,0.821954661117866636210749220481
564,564_0,FAILED,SOBOL,1113,636,86,381,0.215570614224299794692285558995
565,565_0,RUNNING,SOBOL,4566,3885,21,523,0.936738948069512855632012815477
566,566_0,FAILED,SOBOL,3602,1298,57,30,0.596058753320947265486040578253
567,567_0,RUNNING,SOBOL,2054,3208,41,890,0.374013671439141048846721560039
568,568_0,RUNNING,SOBOL,1271,1888,9,831,0.430648092690855244235592635960
569,569_0,RUNNING,SOBOL,2819,2633,99,192,0.660702286170795516362375110475
570,570_0,RUNNING,SOBOL,3781,49,26,698,0.755780918419361125160094161402
571,571_0,RUNNING,SOBOL,329,4457,67,340,0.026603472976014019141244304478
572,572_0,RUNNING,SOBOL,411,2145,89,89,0.687637560902163436082901171176
573,573_0,RUNNING,SOBOL,3862,2727,4,950,0.465592954903841005354081516998
574,574_0,RUNNING,SOBOL,2899,297,71,441,0.123922803537920123151394591332
575,575_0,RUNNING,SOBOL,1351,4560,37,582,0.845091613266617081023923674366
576,576_0,RUNNING,SOBOL,2131,896,19,639,0.909796059202402807031262454984
577,577_0,RUNNING,SOBOL,3679,3976,79,281,0.180618137875571849182421146907
578,578_0,RUNNING,SOBOL,4640,1548,49,772,0.276686726741492750036854886275
579,579_0,RUNNING,SOBOL,1188,3309,58,133,0.506740444337949180741986765497
580,580_0,RUNNING,SOBOL,715,448,42,325,0.391407243447378261347324723829
581,581_0,RUNNING,SOBOL,4803,4702,52,717,0.637058047804981431028181759757
582,582_0,RUNNING,SOBOL,3204,2267,25,208,0.794524947164580219727270105068
583,583_0,RUNNING,SOBOL,2291,2859,85,819,0.049754694193601609053523304738
584,584_0,RUNNING,SOBOL,1826,1699,65,899,0.239210099332034575869698755923
585,585_0,FAILED,SOBOL,2739,3451,31,9,0.975969322299584773894309819298
586,586_0,RUNNING,SOBOL,4335,1018,95,501,0.572900860439986003846968287689
587,587_0,RUNNING,SOBOL,248,4108,10,392,0.335261086085811232937459180903
588,588_0,RUNNING,SOBOL,119,1191,55,795,0.835831275723874611571773129981
589,589_0,FAILED,SOBOL,4206,4271,39,185,0.067884071296080941704254030356
590,590_0,RUNNING,SOBOL,2629,1839,88,678,0.474851388912647942586175986435
591,591_0,RUNNING,SOBOL,1715,3600,22,286,0.743678196677938108116734383657
592,592_0,RUNNING,SOBOL,2500,2440,28,494,0.558883594380691683944917258486
593,593_0,RUNNING,SOBOL,3413,3022,68,602,0.282045771483331930706839330014
594,594_0,RUNNING,SOBOL,4989,587,7,95,0.128476891366764905955122344494
595,595_0,RUNNING,SOBOL,902,4851,98,985,0.904435110926628094141221936297
596,596_0,FAILED,SOBOL,1064,1404,1,559,0.009307812135666608532869048531
597,597_0,RUNNING,SOBOL,4516,3156,92,417,0.769672766873612967941653550952
598,598_0,RUNNING,SOBOL,3573,727,34,911,0.677503026328980961778825076181
599,599_0,RUNNING,SOBOL,2025,3817,74,50,0.416261327272281045352997352893
600,600_0,RUNNING,SOBOL,1555,153,82,234,0.356215780643746260381021784269
601,601_0,RUNNING,SOBOL,3103,4407,16,874,0.609448353230953254744406422105
602,602_0,RUNNING,SOBOL,4044,1976,61,367,0.955016531275585278670803290879
603,603_0,RUNNING,SOBOL,592,2568,46,725,0.202660703007131820507780162188
604,604_0,RUNNING,SOBOL,559,1492,59,413,0.454891405159607520314324347055
605,605_0,RUNNING,SOBOL,4021,3322,50,555,0.700296200063079576914049084735
606,606_0,RUNNING,SOBOL,3047,913,76,62,0.857750012626871449761267740541
607,607_0,RUNNING,SOBOL,1510,3925,17,922,0.113221010275185107740725243275
608,608_0,FAILED,SOBOL,1982,241,36,862,0.177682755634188643822923836524
609,609_0,RUNNING,SOBOL,3520,4573,71,222,0.914688047541305393473010099115
610,610_0,RUNNING,SOBOL,4491,2162,6,729,0.511632672477513539277538257011
611,611_0,FAILED,SOBOL,1029,2676,91,371,0.273751588018611047292694138378
612,612_0,RUNNING,SOBOL,879,1084,13,173,0.626356516649946515329361318436
613,613_0,RUNNING,SOBOL,4956,4086,97,783,0.404065856583416482816772941078
614,614_0,FAILED,SOBOL,3368,1673,30,290,0.062413074964657429266612354013
615,615_0,RUNNING,SOBOL,2445,3512,64,682,0.783823179926723234700602915836
616,616_0,RUNNING,SOBOL,1662,2333,82,599,0.973033980954438493249369912519
617,617_0,RUNNING,SOBOL,2585,2837,23,490,0.244102054210379726395530042282
618,618_0,RUNNING,SOBOL,4171,422,53,997,0.340153273329138750025180115699
619,619_0,RUNNING,SOBOL,94,4764,43,107,0.569965755177661792529875128821
620,620_0,RUNNING,SOBOL,283,575,100,705,0.072776269692927594845421879199
621,621_0,RUNNING,SOBOL,4360,4907,10,314,0.832896166743710586466420409124
622,622_0,RUNNING,SOBOL,2792,2492,68,823,0.740742844179272608151620715944
623,623_0,RUNNING,SOBOL,1869,3006,27,212,0.479743347508832795877964372266
624,624_0,RUNNING,SOBOL,2337,1826,20,6,0.294704141100868566294224137891
625,625_0,RUNNING,SOBOL,3260,3656,85,895,0.548181830860674401684207168728
626,626_0,RUNNING,SOBOL,4825,1243,40,404,0.893733590925112397762575255911
627,627_0,RUNNING,SOBOL,748,4255,56,513,0.141135500784963369147462231012
628,628_0,RUNNING,SOBOL,1213,1999,46,945,0.774564983859658218179333744047
629,629_0,RUNNING,SOBOL,4675,2503,62,85,0.006372677130624651922752299527
630,630_0,RUNNING,SOBOL,3722,92,13,594,0.413325956184417031558098187816
631,631_0,RUNNING,SOBOL,2184,4434,79,452,0.682395010950043845454615620838
632,632_0,RUNNING,SOBOL,1407,750,74,269,0.622106763744726731779621786700
633,633_0,RUNNING,SOBOL,2944,3752,33,628,0.345513983663171542204395336739
634,634_0,RUNNING,SOBOL,3895,1343,94,136,0.191959142109379171659000462569
635,635_0,RUNNING,SOBOL,433,3182,3,776,0.967675174154341233290210766427
636,636_0,RUNNING,SOBOL,353,842,31,527,0.255466093249618997340633086424
637,637_0,RUNNING,SOBOL,3816,4012,66,386,0.524534672131761858793197461637
638,638_0,RUNNING,SOBOL,2863,1444,11,879,0.932478621628135440069229389337
639,639_0,RUNNING,SOBOL,1325,3433,96,18,0.164285839015617968206228738381
640,640_0,RUNNING,SOBOL,2109,2093,51,203,0.096412953408434989843733831094
641,641_0,RUNNING,SOBOL,3648,2760,42,843,0.872129461336880962285533769318
642,642_0,RUNNING,SOBOL,4598,195,84,336,0.717583949340507398773070235620
643,643_0,RUNNING,SOBOL,1136,4682,25,695,0.440991645142436050619494380953
644,644_0,RUNNING,SOBOL,673,1566,78,763,0.582882984962314387722415176540
645,645_0,FAILED,SOBOL,4750,3565,18,153,0.321883012408390623004805775054
646,646_0,RUNNING,SOBOL,3183,993,57,646,0.230689903743565072335997001574
647,647_0,RUNNING,SOBOL,2260,4153,48,255,0.990809324910864264168708359648
648,648_0,FAILED,SOBOL,1790,317,5,463,0.798187398506328471547988101520
649,649_0,RUNNING,SOBOL,2713,4813,89,571,0.045589784249663353743464710988
650,650_0,RUNNING,SOBOL,4278,2244,38,65,0.390181330414488936053629686285
651,651_0,FAILED,SOBOL,201,2902,72,954,0.643659496057778612865263312415
652,652_0,RUNNING,SOBOL,20,2388,15,356,0.154052795631811012544432060167
653,653_0,FAILED,SOBOL,4097,3056,81,748,0.875463376477360721850118352449
654,654_0,RUNNING,SOBOL,2508,486,45,239,0.534769619049504374430625830428
655,655_0,RUNNING,SOBOL,1586,4972,60,849,0.312479434866458183339688048363
656,656_0,FAILED,SOBOL,2365,1137,93,931,0.494107501026242956765344160885
657,657_0,RUNNING,SOBOL,3288,4307,2,41,0.723919506991282157848388578714
658,658_0,RUNNING,SOBOL,4874,1735,75,532,0.819011701919138412897325451922
659,659_0,RUNNING,SOBOL,797,3724,35,424,0.090079299291595818499622794207
660,660_0,FAILED,SOBOL,950,22,69,120,0.949389737011864798255089681334
661,661_0,FAILED,SOBOL,4412,4518,28,980,0.204861210543662297656197779361
662,662_0,FAILED,SOBOL,3438,1953,99,472,0.363304503841325621138480528316
663,663_0,RUNNING,SOBOL,1900,2611,8,613,0.608709774628281574671007092547
664,664_0,RUNNING,SOBOL,1435,1271,39,671,0.665586896456778043251745202724
665,665_0,FAILED,SOBOL,2973,3269,54,313,0.427705336114391709845250488797
666,666_0,RUNNING,SOBOL,3944,702,22,804,0.023660480316728352973010274241
667,667_0,RUNNING,SOBOL,482,3862,87,164,0.760665296340361285487574605213
668,668_0,FAILED,SOBOL,497,2302,40,859,0.114786108331754801992197201344
669,669_0,RUNNING,SOBOL,3910,2882,55,250,0.851791844520717877919935290265
670,670_0,RUNNING,SOBOL,3008,454,19,741,0.697262036679312635634175876476
671,671_0,RUNNING,SOBOL,1420,4716,85,352,0.459379552453756334617906986750
672,672_0,RUNNING,SOBOL,1886,1051,67,432,0.266331234447658049546703296073
673,673_0,RUNNING,SOBOL,3472,4134,27,543,0.511735525583848382957796729897
674,674_0,RUNNING,SOBOL,4378,1703,100,34,0.919663770925253643007124537689
675,675_0,RUNNING,SOBOL,964,3467,9,925,0.175136227825656520806774096854
676,676_0,RUNNING,SOBOL,802,293,94,619,0.785388251958414884690284907265
677,677_0,RUNNING,SOBOL,4850,4545,3,479,0.056454925447702405949534920637
678,678_0,RUNNING,SOBOL,3312,2112,73,970,0.401031719224527460898599429129
679,679_0,RUNNING,SOBOL,2361,2702,33,112,0.630844645354896815803158460767
680,680_0,RUNNING,SOBOL,1580,1542,13,169,0.562545368146151303356816697487
681,681_0,RUNNING,SOBOL,2533,3296,79,810,0.340256167331710435153269145303
682,682_0,RUNNING,SOBOL,4072,861,46,302,0.249077811054885384089985223000
683,683_0,RUNNING,SOBOL,25,3953,62,662,0.970487412249669390007511537988
684,684_0,RUNNING,SOBOL,226,721,6,26,0.481307908337563261635949629635
685,685_0,RUNNING,SOBOL,4273,3804,90,884,0.734785094330087318326150125358
686,686_0,RUNNING,SOBOL,2718,1369,36,377,0.829861585102975363170685341174
687,687_0,FAILED,SOBOL,1765,3133,70,517,0.077264954214915637642491219594
688,688_0,RUNNING,SOBOL,2235,1973,76,701,0.133715684441849586017170281593
689,689_0,RUNNING,SOBOL,3187,2552,16,341,0.893836025774478959426971869107
690,690_0,RUNNING,SOBOL,4746,120,59,834,0.553157972501590822211881004478
691,691_0,RUNNING,SOBOL,698,4381,49,192,0.292157076064497256417951120966
