trial_index,arm_name,trial_status,generation_node,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
255,255_0,FAILED,SOBOL,4199,0.445032321613281989236554636591,0.767869898095726921560810751544,2049,1519,4359
256,256_0,FAILED,SOBOL,4460,0.774289566293358766380094948545,0.530397660752758404179019180447,1484,2272,3449
257,257_0,FAILED,SOBOL,1926,0.255710311634466058716697034470,0.090934890393167738809054867488,4120,3198,1160
258,258_0,FAILED,SOBOL,921,0.691055521527305205431446211151,0.917852457074448513374420599575,1053,4101,2024
259,259_0,FAILED,SOBOL,3318,0.211757583867758503171074835336,0.484203235503286144592038908741,3376,119,4619
260,260_0,FAILED,SOBOL,3188,0.721290337182581398067782174621,0.633664761552587108006662219850,2385,2616,1091
261,261_0,FAILED,SOBOL,742,0.249745435616001487666437697044,0.198183414593338963483049042225,4434,1604,3676
262,262_0,FAILED,SOBOL,2041,0.810326344089582595309195767186,0.806667610587552208478712145734,83,632,4391
263,263_0,FAILED,SOBOL,4663,0.283997741434723116604743609059,0.369278706990182392644328501774,3070,4837,2093
264,264_0,FAILED,SOBOL,4299,0.995741339512169365555394051626,0.114261151222512125080754685769,3712,4030,89
265,265_0,FAILED,SOBOL,1775,0.469421386411413565920014434596,0.553853125806897828020680663030,763,502,2801
266,266_0,FAILED,SOBOL,457,0.532950472639873606972571451479,0.445161872526630753021947839443,3753,2109,4134
267,267_0,FAILED,SOBOL,2844,0.061399003509432080460950231782,0.878925545934587715279917574662,1743,3674,1728
268,268_0,FAILED,SOBOL,2600,0.815819963475689302612181563745,0.413177296504378344099706055204,1114,1309,2412
269,269_0,FAILED,SOBOL,75,0.336493509985506533688237595925,0.973287025490775725700132170459,3127,2911,4700
270,270_0,FAILED,SOBOL,1531,0.649523072097450526740658460767,0.021862155668437480149357554637,1390,4518,3367
271,271_0,FAILED,SOBOL,3918,0.130976199822500360969712573933,0.583879024894908060794307402830,4341,952,773
272,272_0,FAILED,SOBOL,4887,0.589337064554914857872347511147,0.839140500690788049276136462140,4943,182,1410
273,273_0,FAILED,SOBOL,2441,0.070798674531280997301863067150,0.274432720420882125811345986222,1954,4350,3825
274,274_0,FAILED,SOBOL,967,0.880878155354410385946550832159,0.726551952216774266091192657768,2563,3378,3110
275,275_0,FAILED,SOBOL,3589,0.401544944690540417386870331029,0.167673127463087434652067031493,511,2404,408
276,276_0,FAILED,SOBOL,3440,0.597825240248814226973195218307,0.325625219777226471151720943453,1816,3859,703
277,277_0,FAILED,SOBOL,1072,0.118350303675979373618787349187,0.763520426223054493597430791851,3866,360,3283
278,278_0,FAILED,SOBOL,2409,0.930018428564071686359682189504,0.249131719730794426448383660500,681,1879,4784
279,279_0,FAILED,SOBOL,4953,0.411368772892281409081505216818,0.685111829759553092600299351034,3668,3591,2481
280,280_0,FAILED,SOBOL,4048,0.870327113056555412562431683909,0.921056213434785608917820809438,2987,2777,326
281,281_0,FAILED,SOBOL,1446,0.351670696493238232882561078441,0.487760831682011508636520602522,39,1755,3033
282,282_0,FAILED,SOBOL,87,0.662388740092515915236504042696,0.503453031007200513258226237667,4507,852,3901
283,283_0,FAILED,SOBOL,2553,0.182922289488837125359665947144,0.064336917599663145939103969795,2497,4930,1491
284,284_0,FAILED,SOBOL,2935,0.939905378248542588970337874343,0.596345041850581791820218313660,624,50,2175
285,285_0,FAILED,SOBOL,332,0.468242465013638142767860017557,0.033821810290217399486145666287,2637,4169,4468
286,286_0,FAILED,SOBOL,1825,0.529461936263367571875448902574,0.953526190610602508712645430933,1910,3266,3599
287,287_0,FAILED,SOBOL,4291,0.003000078797340393135795189039,0.392917758040130127294986550623,4860,2204,1010
288,288_0,FAILED,SOBOL,4553,0.715371608849614815106576770631,0.156729930220171814747587291095,4296,1431,1797
289,289_0,FAILED,SOBOL,2185,0.188903187537565825371288497081,0.715140522804111222754386290035,1307,3102,4218
290,290_0,FAILED,SOBOL,671,0.751070836542174213867895105068,0.293645344963297250107103764094,3239,4620,2717
291,291_0,FAILED,SOBOL,3215,0.279416569143533688457381458647,0.857877204570919316140020782768,1187,1162,20
292,292_0,FAILED,SOBOL,3408,0.787124759156256903480652908911,0.010610239239409565564775661528,4573,3605,4284
293,293_0,FAILED,SOBOL,796,0.307686883868649618811730306334,0.572775838784873481124293448374,2248,2177,1577
294,294_0,FAILED,SOBOL,1977,0.745593086754903211499367898796,0.432089039066806457345393255309,2895,570,240
295,295_0,FAILED,SOBOL,4453,0.226904347293078900715812551425,0.992324135467410051170134011045,258,3962,2650
296,296_0,FAILED,SOBOL,4090,0.555784933913499146207470857917,0.738595748057588985524546387751,900,4750,4532
297,297_0,FAILED,SOBOL,1712,0.037102880986407398011817093675,0.180055479083210234758638534913,3577,720,1952
298,298_0,FAILED,SOBOL,510,0.972060787146911020606410147593,0.818949577746912793507760852663,1566,1692,1233
299,299_0,FAILED,SOBOL,3064,0.492614381276071044979403268371,0.254603745903819789209165946886,3931,2528,3535
300,300_0,FAILED,SOBOL,2664,0.626306283058598589619236918224,0.786609933160245411443156626774,3302,2492,2969
301,301_0,FAILED,SOBOL,286,0.154680546361953025202851108588,0.349316486956551652820479603179,940,3290,549
302,302_0,FAILED,SOBOL,1311,0.840137976638972716614262026269,0.645818960502743677487558215944,4203,4262,1268
303,303_0,FAILED,SOBOL,3864,0.313637158071622235144815249441,0.210455363104119885786502663905,1528,270,3965
304,304_0,FAILED,SOBOL,4834,0.903727809580042951154155161930,0.463940365854650760280009080816,2132,1021,3217
305,305_0,FAILED,SOBOL,2222,0.377233629215508681209456653960,0.898095905145630202248696605238,4767,4449,924
306,306_0,FAILED,SOBOL,1176,0.565641259752213909628437704669,0.102898827966302633396544763400,376,2843,2261
307,307_0,FAILED,SOBOL,3652,0.094006921833381051900602187743,0.542860346524044912186468536675,2699,1377,4850
308,308_0,FAILED,SOBOL,3668,0.770904960267245753513520867273,0.439773896485567084013723615499,282,2730,74
309,309_0,FAILED,SOBOL,1192,0.260008361136540744329437302440,0.875482909077778481687914791110,2958,1802,2663
310,310_0,FAILED,SOBOL,2199,0.695475650014355739614302365226,0.111838925667107111361353588563,2193,899,4154
311,311_0,FAILED,SOBOL,4811,0.208251404482871299572721568438,0.549516021328046888605456388177,4558,4883,1861
312,312_0,FAILED,SOBOL,3846,0.510051822863519244144470121682,0.811052348028868386187184569280,3954,3751,956
313,313_0,FAILED,SOBOL,1292,0.022836107915267349344201619488,0.371657106650993218632805792367,1629,469,3653
314,314_0,FAILED,SOBOL,306,0.959251693518832326823542189231,0.637094029057771016333333591319,3523,1987,4531
315,315_0,FAILED,SOBOL,2684,0.448348407853394748112663137363,0.203588567053899160974594906293,885,3483,2111
316,316_0,FAILED,SOBOL,3085,0.674411208545789175872187115601,0.731940017485991134549294656608,1513,1497,1545
317,317_0,FAILED,SOBOL,531,0.171326688520610337373994980226,0.171115675091743468794192040150,4149,3035,3848
318,318_0,FAILED,SOBOL,1693,0.858242750007659149780181451206,0.841562637018039794156720745377,1003,4553,2970
319,319_0,FAILED,SOBOL,4071,0.363206365885213044997215092735,0.278769914127886320187599267229,3326,1229,390
320,320_0,FAILED,SOBOL,4429,0.918420925920829134270206850488,0.017477447969838976610246206178,2684,139,2427
321,321_0,FAILED,SOBOL,1954,0.423393143020570295043114583677,0.581500595491379446144719622680,322,4081,4838
322,322_0,FAILED,SOBOL,812,0.609359004247933655484814607917,0.409747999256476758134226656693,4830,3178,3347
323,323_0,FAILED,SOBOL,3424,0.106267846019938591584086395869,0.967881902772933289114121180319,2155,2292,640
324,324_0,FAILED,SOBOL,3235,0.584985225347802062501045838872,0.132561620520427830838272598157,3605,4820,4904
325,325_0,FAILED,SOBOL,692,0.074114262580871587138275913276,0.692525797940790610596195620019,657,650,2207
326,326_0,FAILED,SOBOL,2167,0.884316298272460721285881390941,0.302583483362570404562319481556,3881,1622,860
327,327_0,FAILED,SOBOL,4535,0.397072008008137355972166915308,0.864530793666839603162088678801,1870,2598,3280
328,328_0,FAILED,SOBOL,4269,0.820239608643576478819170461065,0.620785608952865053389302829601,2434,3693,3912
329,329_0,FAILED,SOBOL,1803,0.332986832410097133294613058752,0.056160708624869583316385757144,4484,2090,1322
330,330_0,FAILED,SOBOL,348,0.646138949390500760827649173734,0.944799292428418979739035421517,54,483,613
331,331_0,FAILED,SOBOL,2950,0.135274747515097271133299727808,0.386048883717507118618073036487,3041,4049,2906
332,332_0,FAILED,SOBOL,2569,0.983593093752860969658513567992,0.914402204222977132985761272721,4915,970,3589
333,333_0,FAILED,SOBOL,104,0.480534332780167439125307282666,0.478822875456884511358168765582,1925,4500,1179
334,334_0,FAILED,SOBOL,1422,0.544185022110119431815178359102,0.526068168550729797772191886907,2613,2894,1888
335,335_0,FAILED,SOBOL,4025,0.049128708507865666288427775044,0.088505052560940392081256788970,561,1326,4595
336,336_0,FAILED,SOBOL,4935,0.733507325798273046579822675994,0.332494157303124648894510073660,1241,2385,2597
337,337_0,FAILED,SOBOL,2391,0.238442366359755408833365208920,0.772247023260220877283188656293,3254,3397,294
338,338_0,FAILED,SOBOL,1093,0.799144877934828357091134876100,0.226792765628546472145288248612,1283,4369,1641
339,339_0,FAILED,SOBOL,3461,0.296092680808156705207778713884,0.660671556366607570787152781122,4234,163,4221
340,340_0,FAILED,SOBOL,3566,0.703094168160110721821354218264,0.814606597222387818213462651329,3095,3571,4673
341,341_0,FAILED,SOBOL,944,0.200145804719999431675603318581,0.252183351384475840095689136433,147,1899,1970
342,342_0,FAILED,SOBOL,2457,0.762190928598865835574827087839,0.735124719917774172017743694596,4381,381,1097
343,343_0,FAILED,SOBOL,4903,0.267260255672037594365519908024,0.174692325199022890913624905807,2371,3839,3512
344,344_0,FAILED,SOBOL,3939,0.951993171934038429071733844467,0.437495929617434720082513877060,1768,4952,4305
345,345_0,FAILED,SOBOL,1552,0.457069066571071769278233887235,0.995747619872912714811263867887,3817,831,1710
346,346_0,FAILED,SOBOL,57,0.518166012695059130521713086637,0.013013546567410230747618982150,711,1734,224
347,347_0,FAILED,SOBOL,2581,0.015208999700844286206979916187,0.577132099432870693256347749411,3698,2798,2512
348,348_0,FAILED,SOBOL,2826,0.865846064047887886694354619976,0.107241778748109931052034937693,4326,2224,3196
349,349_0,FAILED,SOBOL,438,0.355115970227867339126248680259,0.545280770786106594449904605426,1337,3246,790
350,350_0,FAILED,SOBOL,1795,0.665712440468370969526290537033,0.467411423737183195914468569754,3191,4149,2277
351,351_0,FAILED,SOBOL,4319,0.178563319465145475817280384945,0.903459029287099868454902207304,1139,70,4989
352,352_0,FAILED,SOBOL,4679,0.602115675615146783705711186485,0.640411980723962215300559819298,497,1141,2828
353,353_0,FAILED,SOBOL,2057,0.114973311785608531265800991150,0.207031967926770449350826197588,2510,4641,530
354,354_0,FAILED,SOBOL,719,0.926519863314926639397128838027,0.784206715060397963057425840816,2018,3123,1404
355,355_0,FAILED,SOBOL,3165,0.415781287243589758872985839844,0.344960137080401185727396295988,4968,1409,3989
356,356_0,FAILED,SOBOL,3300,0.892432354459539056712458204856,0.505865842992439862513265325106,792,3981,461
357,357_0,FAILED,SOBOL,902,0.389443003695458200841272855541,0.068687480658292776602991125401,3469,551,3056
358,358_0,FAILED,SOBOL,1947,0.577728584989905313840097278444,0.926426953570917199876078029774,1693,2158,3761
359,359_0,FAILED,SOBOL,4481,0.082833069814369081340643674594,0.491224273569881908496626010674,4057,3624,1473
360,360_0,FAILED,SOBOL,4216,0.637426843563094758238207759860,0.245715940548107025787061274968,4621,2510,719
361,361_0,FAILED,SOBOL,1584,0.142524686466902500425746325163,0.679697233986109483616644411086,2296,1710,3421
362,362_0,FAILED,SOBOL,557,0.827860067501664187439303077554,0.321261257624253615539089423692,2866,738,4763
363,363_0,FAILED,SOBOL,3013,0.324879321677610299889948919372,0.761124820400029378220096987206,228,4732,2348
364,364_0,FAILED,SOBOL,2790,0.552285870473831930205221851793,0.291232562720775578490872703696,2102,251,1782
365,365_0,FAILED,SOBOL,158,0.041514912018552424521899979482,0.853526611769571896815023137606,4737,4281,4080
366,366_0,FAILED,SOBOL,1358,0.976351720703765746378621770418,0.151359160341322435128219581202,424,3309,2737
367,367_0,FAILED,SOBOL,3814,0.489237872704863574480071974904,0.711677110658958556044240140182,2747,2473,153
368,368_0,FAILED,SOBOL,4726,0.790447961341589677708441286086,0.956942059021443136579421206989,3429,1395,2039
369,369_0,FAILED,SOBOL,2328,0.303327430525794639049053103008,0.398332264585420481317612484418,1067,2825,4445
370,370_0,FAILED,SOBOL,1146,0.741112535936757965693288952025,0.600708914775401336960669596010,4095,4432,3740
371,371_0,FAILED,SOBOL,3680,0.230350104346871364935367409998,0.036217505341395735130038957550,1420,1038,1028
372,372_0,FAILED,SOBOL,3734,0.527226110178977247500142766512,0.593529635226354046473318248900,4704,1926,2480
373,373_0,FAILED,SOBOL,1131,0.008646818341687321357591500259,0.028780023682862521799963317903,2066,3543,4786
374,374_0,FAILED,SOBOL,2274,0.942992054259404577365444310999,0.979975394977256608619597955112,2792,3890,3320
375,375_0,FAILED,SOBOL,4740,0.463694094292819491975876644574,0.421107948672026388692302134586,467,330,666
376,376_0,FAILED,SOBOL,3751,0.753677630532532893958830300107,0.159757692413404595033199484533,1031,805,1519
377,377_0,FAILED,SOBOL,1383,0.274373032363131652555665596083,0.719848365612328011664544646919,3396,4977,3874
378,378_0,FAILED,SOBOL,221,0.711666505521163395009409669001,0.267469186181202522867295101605,1463,2746,3021
379,379_0,FAILED,SOBOL,2765,0.193095814906060703197709926826,0.829535556584596656115593305003,4140,1786,338
380,380_0,FAILED,SOBOL,2989,0.933630290331318946073224651627,0.359871986944228394733613640710,3512,3233,982
381,381_0,FAILED,SOBOL,621,0.407269387084990719394284042210,0.799505852287635154773681733786,837,2236,3627
382,382_0,FAILED,SOBOL,1608,0.595064287893474097579371573374,0.191738459508866060376774953511,4022,5,4480
383,383_0,FAILED,SOBOL,4152,0.123547998821362858823391661645,0.625490694982930972578571982012,1660,4215,2163
384,384_0,FAILED,SOBOL,4495,0.659147849949076825026850201539,0.887084395386278590223128048819,2341,4653,22
385,385_0,FAILED,SOBOL,1893,0.187624874342232933477347955886,0.451622044729068861101950460579,4664,1130,2715
386,386_0,FAILED,SOBOL,888,0.872469634376466296465935101878,0.561060550332069363221876301395,195,1476,4181
387,387_0,FAILED,SOBOL,3354,0.346117261713370705233927537847,0.123622205043211585984153089157,2830,3056,1835
388,388_0,FAILED,SOBOL,3150,0.836400502080097751900211733300,0.776050864975899479247800627491,1372,618,2623
389,389_0,FAILED,SOBOL,772,0.317862193848937768514417712140,0.336546200139448026256161483616,4359,3915,267
390,390_0,FAILED,SOBOL,2072,0.628941581726074172564722175593,0.664418083865195518988855383213,1096,3636,1589
391,391_0,FAILED,SOBOL,4626,0.149608467726036920009136110821,0.230780296510085469741113683995,3146,2146,4273
392,392_0,FAILED,SOBOL,4344,0.568756537104025516882188640011,0.474833377838134784720836023553,2543,1645,3537
393,393_0,FAILED,SOBOL,1732,0.089429986950010059709725851462,0.910653836393728877141029443010,533,2575,1231
394,394_0,FAILED,SOBOL,414,0.901459634572267520802313356398,0.084451161958277232155722913376,4923,4719,1915
395,395_0,FAILED,SOBOL,2890,0.382912680504843616624555124872,0.522262367533519844542411192378,1975,751,4570
396,396_0,FAILED,SOBOL,2645,0.747703296329826128108209104539,0.052600727451965215153428800932,102,4229,3964
397,397_0,FAILED,SOBOL,33,0.221383261436596506799290295930,0.616489705573767476920465924195,3052,303,1270
398,398_0,FAILED,SOBOL,1488,0.783912433175370071403165184165,0.382545800363644938890672619891,2404,2446,586
399,399_0,FAILED,SOBOL,3964,0.312360867381095863581919047647,0.940568317402154185913332185009,4417,3336,2932
400,400_0,FAILED,SOBOL,4849,0.969328376647084932749010022235,0.696758620733395228619144745608,3775,2876,4878
401,401_0,FAILED,SOBOL,2471,0.497783571744337682840608749757,0.136066663175821306319690506825,1723,1344,2234
402,402_0,FAILED,SOBOL,998,0.559364387271925833644559133973,0.868828663783147936428008506482,3733,1066,912
403,403_0,FAILED,SOBOL,3551,0.033035866409540176613646167425,0.306145304866135115062775184924,743,4404,3228
404,404_0,FAILED,SOBOL,3485,0.966333569385111279537170503318,0.218393759531900294446060684095,1892,1874,2860
405,405_0,FAILED,SOBOL,1029,0.439865051409229657064514640297,0.652499823670834255828765435581,4879,2658,500
406,406_0,FAILED,SOBOL,2367,0.503032793359830976420710157981,0.356257059818133714479415630194,606,4890,1357
407,407_0,FAILED,SOBOL,4999,0.031378444168716670970020743425,0.796237600702792369666838112607,2655,893,4036
408,408_0,FAILED,SOBOL,4010,0.688943421430885827305701241130,0.533247925842180836575323610305,3219,398,3149
409,409_0,FAILED,SOBOL,1476,0.217280589988455175021186960294,0.095943008244037633613920945663,1208,3822,838
410,410_0,FAILED,SOBOL,118,0.777499975727871106556676750188,0.891369346009567409261364900885,4277,3475,2308
411,411_0,FAILED,SOBOL,2515,0.251038214925676572697454957961,0.456047665394842649533302392229,1329,1995,4957
412,412_0,FAILED,SOBOL,2897,0.618390539428219199180603027344,0.984142324637621634941808679287,699,2988,4352
413,413_0,FAILED,SOBOL,363,0.099734219528734679993675626974,0.425651590300723914328528962869,3650,1545,1663
414,414_0,FAILED,SOBOL,1856,0.909452177617698920286670727364,0.565591375637799487208212667610,1835,1198,193
415,415_0,FAILED,SOBOL,4254,0.429985808806493896572220592134,0.001226461982354521817323300681,3848,4584,2544
416,416_0,FAILED,SOBOL,4599,0.849761802723631221034850113938,0.263972276300191877052014888250,4529,4127,4641
417,417_0,FAILED,SOBOL,2142,0.370286784358322629273629900126,0.826149287754669781058680655406,2477,93,2001
418,418_0,FAILED,SOBOL,629,0.682955002192407900629689265770,0.186538623817265047932778543327,3008,2324,1144
419,419_0,FAILED,SOBOL,3260,0.164305249856784935102993472356,0.746731862919405076084444772277,19,3146,3465
420,420_0,FAILED,SOBOL,3361,0.652765882505103922639477787015,0.402325567413121476523230057865,4184,683,2086
421,421_0,FAILED,SOBOL,836,0.126271724447608008068399954027,0.960686621641740234878170667798,1546,4787,4398
422,422_0,FAILED,SOBOL,2018,0.813679328959435177459624810581,0.040267587017267944538012613975,3283,2643,3709
423,423_0,FAILED,SOBOL,4405,0.342045028218999513924813982158,0.604518524719402150502389758913,958,1576,1059
424,424_0,FAILED,SOBOL,4125,0.877268213851377320899871392612,0.849718961127102323516169235518,355,2058,1750
425,425_0,FAILED,SOBOL,1679,0.405642439976334590046036510103,0.287184328811243172463463224631,2719,3724,4111
426,426_0,FAILED,SOBOL,477,0.592099903713911746017117820884,0.707934388369321876410822369508,2110,4002,2785
427,427_0,FAILED,SOBOL,3099,0.065599062839522964685201600332,0.147367824250832196719684930031,4787,530,106
428,428_0,FAILED,SOBOL,2699,0.807721466645598407119166495249,0.675460605984553708047712916596,2913,4492,750
429,429_0,FAILED,SOBOL,253,0.289039391411468393755512806820,0.242214703101664791118352582089,239,978,3390
430,430_0,FAILED,SOBOL,1278,0.724997331032529501726457965560,0.756830759210512016288419090415,4591,1256,4716
431,431_0,FAILED,SOBOL,3899,0.245550887983292331906426397836,0.317695627193897989215543020691,2229,2963,2395
432,432_0,FAILED,SOBOL,4786,0.535188215270638423248783510644,0.072251270757988095283508300781,1586,3404,415
433,433_0,FAILED,SOBOL,2262,0.055750377161428332772885596569,0.510157937444746467647860299621,3909,2378,3103
434,434_0,FAILED,SOBOL,1217,0.992656554022803949699493841763,0.494723551714792875166892827110,920,235,3792
435,435_0,FAILED,SOBOL,3605,0.473967836868017911022832322487,0.930661733806133262270066097699,3556,4298,1442
436,436_0,FAILED,SOBOL,3595,0.995064207505434783485043226392,0.654869009595364315323706705385,1312,3488,3385
437,437_0,FAILED,SOBOL,1227,0.476372674087062464298725217304,0.216940649313852179647099660542,4263,1982,755
438,438_0,FAILED,SOBOL,2252,0.537587788028642488136199517612,0.793764196295291157845497309609,1192,454,2390
439,439_0,FAILED,SOBOL,4796,0.058162343338131902714671639387,0.357819147353991839910491989940,3205,3766,4721
440,440_0,FAILED,SOBOL,3890,0.722515787344425897131827696285,0.098418316185474391533105631424,2641,4868,3089
441,441_0,FAILED,SOBOL,1288,0.243098828623071305798930552555,0.531687741840258243364303325507,589,914,429
442,442_0,FAILED,SOBOL,243,0.805262298775836771191904972511,0.453680383004248122258417197372,4865,1807,1427
443,443_0,FAILED,SOBOL,2709,0.286564004465937605115044561899,0.892824359761551056280381999386,1876,2725,3807
444,444_0,FAILED,SOBOL,3090,0.590593573549762385077599446959,0.423160578204318904571579196272,5,2297,4412
445,445_0,FAILED,SOBOL,487,0.064120294880121941893946768687,0.985717261027544755513929430890,2992,3173,2072
446,446_0,FAILED,SOBOL,1669,0.875785192683339097641237458447,0.003578040217980742610653921432,2463,4066,1074
447,447_0,FAILED,SOBOL,4134,0.404141314787790195683925276171,0.564151114273816367550296035915,4513,154,3694
448,448_0,FAILED,SOBOL,4396,0.815111073682084685820825598057,0.823795805985108042790443505510,3832,1214,4116
449,449_0,FAILED,SOBOL,2028,0.343475841622799649144326394890,0.265410634130239464489875444997,1821,4568,1746
450,450_0,FAILED,SOBOL,826,0.654190479680895831116060890054,0.749220971481874609132489695185,3633,3040,111
451,451_0,FAILED,SOBOL,3370,0.127710637165233481526982473042,0.184961783893406395140601716776,685,1492,2780
452,452_0,FAILED,SOBOL,3251,0.680498295532539487773249220481,0.962140207743272135587631055387,4801,4054,1678
453,453_0,FAILED,SOBOL,639,0.161828591410070665723708316364,0.399956857372075313961090614612,2127,478,4337
454,454_0,FAILED,SOBOL,2132,0.847281783349812078753870991932,0.602956913067027922004115225718,2733,2075,2558
455,455_0,FAILED,SOBOL,4608,0.367832486858591434231158245893,0.042741467308253053292155243525,371,3707,179
456,456_0,FAILED,SOBOL,4244,0.911854271071031674544826728379,0.288744036929681924252832914135,974,2583,2006
457,457_0,FAILED,SOBOL,1866,0.432396443996578450086332168212,0.847243177302181682541970531020,3298,1636,4636
458,458_0,FAILED,SOBOL,353,0.620799776710569850557419613324,0.145912334615364680523441620608,1563,655,3470
459,459_0,FAILED,SOBOL,2906,0.102136759122833611912462004057,0.710301194876432395730603275297,4198,4815,1139
460,460_0,FAILED,SOBOL,2506,0.778925918761640745380248063157,0.240639290828257801369005619563,3572,168,495
461,461_0,FAILED,SOBOL,128,0.252474592076614490210317853780,0.677951142197474876383012087899,934,4364,2865
462,462_0,FAILED,SOBOL,1466,0.690377448907122048815665493748,0.319135412674397211940657825835,3926,3383,4031
463,463_0,FAILED,SOBOL,4020,0.218709834463894359224411800824,0.754478705091401913307436188916,1600,2400,1362
464,464_0,FAILED,SOBOL,4989,0.501551058564335128231448379665,0.508720055498182777142801569426,2243,1312,823
465,465_0,FAILED,SOBOL,2377,0.029874842898920180023214498988,0.074605228411033744362335085043,4607,2908,3164
466,466_0,FAILED,SOBOL,1019,0.964829462489113165446497077937,0.932239049613475811995044750802,253,4505,4943
467,467_0,FAILED,SOBOL,3494,0.438384774006903177312466368676,0.492234919035807239051649730754,2930,965,2323
468,468_0,FAILED,SOBOL,3541,0.560801744073629371278855160199,0.030354960072785618085955405832,4125,2813,1285
469,469_0,FAILED,SOBOL,1007,0.034460829792544243888041677337,0.591038623129948925694066019787,1450,1720,3949
470,470_0,FAILED,SOBOL,2462,0.970758604491129495350776323903,0.419667687308043269034385502891,3380,826,2946
471,471_0,FAILED,SOBOL,4860,0.499216615851968525952031541237,0.982326973212882870178930261318,1018,4956,571
472,472_0,FAILED,SOBOL,3953,0.782411655604839273436823532393,0.721286723442375654613556434924,454,3834,2238
473,473_0,FAILED,SOBOL,1497,0.310876308886334273839935349315,0.157404210643842829009386719008,2777,385,4873
474,474_0,FAILED,SOBOL,23,0.746225846344605092674839852407,0.827958716660737947812265247194,2054,1914,3233
475,475_0,FAILED,SOBOL,2655,0.219876327123492948389937851061,0.269958294743672000404188793254,4689,3556,907
476,476_0,FAILED,SOBOL,2879,0.898983900008723191277226760576,0.798052742069587095485871941491,2817,1424,262
477,477_0,FAILED,SOBOL,423,0.380455049961805347180643366301,0.362241172868758454228554910515,179,3108,2628
478,478_0,FAILED,SOBOL,1723,0.566303159769624420150080368330,0.627052782518789153520799573016,4651,4637,4268
479,479_0,FAILED,SOBOL,4355,0.086949047410860652584929653131,0.189265055101364848555434150512,2326,1146,1594
480,480_0,FAILED,SOBOL,4615,0.631355103818699747719733750273,0.450061860727146267890930175781,1644,66,1216
481,481_0,FAILED,SOBOL,2081,0.152007674276828763648694575750,0.889559703327715389775676158024,4009,4154,3552
482,482_0,FAILED,SOBOL,763,0.838805924858897933305001970439,0.125077218795195205247594572029,822,3261,4555
483,483_0,FAILED,SOBOL,3161,0.320268547946587212038593861507,0.558693267941474891458142337797,3499,2209,1930
484,484_0,FAILED,SOBOL,3343,0.870989946251735092097590040794,0.339036736352369194591460654920,1988,4747,3622
485,485_0,FAILED,SOBOL,897,0.344611851714551442604772546474,0.774475452702492517254029280593,4938,723,987
486,486_0,FAILED,SOBOL,1883,0.657645800877362463054964791809,0.228428242390975366760130782495,546,1705,2158
487,487_0,FAILED,SOBOL,4506,0.186142777057364594561761350633,0.665857869345694797225121419615,2558,2515,4484
488,488_0,FAILED,SOBOL,4141,0.596492218112573024946243549493,0.913007794046774456830917188199,3161,3619,2700
489,489_0,FAILED,SOBOL,1617,0.124982626728713519526081654476,0.473395495891571038704626062099,1109,2163,36
490,490_0,FAILED,SOBOL,612,0.935066316146403564424360865814,0.519773734854534263938319327281,4375,566,1820
491,491_0,FAILED,SOBOL,3000,0.408696871163323538489464681334,0.086028477765619754125125950850,1385,3966,4195
492,492_0,FAILED,SOBOL,2754,0.714070359371602569886761102680,0.614120995532721258847175249684,759,1053,4801
493,493_0,FAILED,SOBOL,230,0.195504451757296915381800772593,0.054054313553497199129616035407,3746,4417,2465
494,494_0,FAILED,SOBOL,1373,0.756088617058470857656971020333,0.943042197693139350178626045818,1738,2820,680
495,495_0,FAILED,SOBOL,3761,0.276773584771901393075665964716,0.380984188711270710392398086697,3788,1400,3306
496,496_0,FAILED,SOBOL,4730,0.940537167482078051428118214972,0.133590879350900637589916186698,4429,2468,3879
497,497_0,FAILED,SOBOL,2284,0.461215378021821387211076626045,0.698318328851833980408514435112,2419,3314,1514
498,498_0,FAILED,SOBOL,1122,0.524747899534180772818103832833,0.308512111373245689893707321971,3065,4296,342
499,499_0,FAILED,SOBOL,3744,0.006190474171191453871265775177,0.867373174147680447987340812688,117,236,3016
500,500_0,FAILED,SOBOL,3690,0.739689833000302332521869175253,0.253562699662521484622601519732,3703,1791,4065
501,501_0,FAILED,SOBOL,1137,0.228909297389909616171621564717,0.812194105900824081523126096727,714,2741,1797
502,502_0,FAILED,SOBOL,2337,0.789002901175990700721740722656,0.173178301895037300983659633857,3823,4963,138
503,503_0,FAILED,SOBOL,4715,0.301909932564944027966191697487,0.737676645100116767928000172105,1771,820,2752
504,504_0,FAILED,SOBOL,3825,0.977836636111140244942419030849,0.997263546710833947983587677300,2374,315,4440
505,505_0,FAILED,SOBOL,1349,0.490737103654071693537019882569,0.434945907969027767414615937014,4387,3905,2044
506,506_0,FAILED,SOBOL,167,0.553778885195031711496937987249,0.575754654688760636460642672318,150,3548,1023
507,507_0,FAILED,SOBOL,2779,0.043006995420902971449805818338,0.015427941422909499658011611700,3100,1921,3745
508,508_0,FAILED,SOBOL,3024,0.830321148199960612501513423922,0.543779596336185888638681262819,4971,3061,3061
509,509_0,FAILED,SOBOL,548,0.327352795794606188373165878147,0.109776096241548659637743412532,2023,1471,457
510,510_0,FAILED,SOBOL,1593,0.639895053219050158332947830786,0.904851226419210452611707751203,2513,1115,1478
511,511_0,FAILED,SOBOL,4205,0.144990079859271647766405521907,0.464981324726715661288523051553,503,4667,3756
