trial_index,arm_name,trial_status,generation_method,result,n_samples,n_permutations,update_interval,n_consecutive_deviations
349,345_0,COMPLETED,BoTorch,0.202800700175043813189290631271,237,26,50,1
350,338_0,COMPLETED,BoTorch,0.202050512628156986316696475114,238,26,50,1
351,351_0,COMPLETED,BoTorch,0.267566891722930688679582544864,538,12,120,2
352,345_0,COMPLETED,BoTorch,0.208302075518879692417328897136,237,26,50,1
353,353_0,COMPLETED,BoTorch,0.208552138034508671715627770027,242,26,50,1
354,354_0,COMPLETED,BoTorch,0.231557889472368105820976325049,476,45,65,3
355,355_0,COMPLETED,BoTorch,0.239059764941235264323893261462,100,40,50,2
356,356_0,COMPLETED,BoTorch,0.209552388097024255841915874043,239,26,50,1
357,357_0,COMPLETED,BoTorch,0.249812453113278265526275845332,219,27,84,2
358,358_0,COMPLETED,BoTorch,0.222805701425356383893472411728,241,26,50,1
359,338_0,COMPLETED,BoTorch,0.206301575393848413142450226587,238,26,50,1
360,358_0,COMPLETED,BoTorch,0.222805701425356383893472411728,241,26,50,1
361,361_0,COMPLETED,BoTorch,0.224806201550387552146048619761,141,23,59,1
362,218_0,COMPLETED,BoTorch,0.212303075768942250967086238234,240,26,50,1
363,218_0,COMPLETED,BoTorch,0.212303075768942250967086238234,240,26,50,1
364,364_0,COMPLETED,BoTorch,0.255313828457114255776616573712,127,32,126,4
365,218_0,COMPLETED,BoTorch,0.212303075768942250967086238234,240,26,50,1
366,366_0,COMPLETED,BoTorch,0.284821205301325375280896423646,144,14,132,4
367,367_0,COMPLETED,BoTorch,0.210802700675168819266502850951,216,34,58,1
368,326_0,COMPLETED,BoTorch,0.206301575393848413142450226587,238,27,50,1
369,369_0,COMPLETED,BoTorch,0.246811702925731402125109070766,385,41,114,4
370,370_0,COMPLETED,BoTorch,0.202800700175043813189290631271,237,27,50,1
371,371_0,COMPLETED,BoTorch,0.219054763690922693619711481006,183,50,50,1
372,117_0,COMPLETED,BoTorch,0.224306076519129815594055799011,100,50,50,1
373,373_0,COMPLETED,BoTorch,0.224306076519129815594055799011,101,27,50,4
374,370_0,COMPLETED,BoTorch,0.202800700175043813189290631271,237,27,50,1
375,375_0,COMPLETED,BoTorch,0.221805451362840688744881845196,100,32,50,3
376,236_0,COMPLETED,BoTorch,0.207801950487621955865336076386,239,27,50,1
377,326_0,COMPLETED,BoTorch,0.206301575393848413142450226587,238,27,50,1
378,378_0,COMPLETED,BoTorch,0.227056764191047810719226163201,100,39,50,3
379,379_0,COMPLETED,BoTorch,0.211802950737684403392790954967,253,25,50,1
380,380_0,COMPLETED,BoTorch,0.246311577894473665573116250016,306,13,100,1
381,381_0,COMPLETED,BoTorch,0.206801700425106260716745509853,235,27,50,1
382,381_0,COMPLETED,BoTorch,0.206801700425106260716745509853,235,27,50,1
383,383_0,COMPLETED,BoTorch,0.225556389097274267996340313402,249,26,50,1
384,384_0,COMPLETED,BoTorch,0.249812453113278265526275845332,500,39,56,2
385,325_0,COMPLETED,BoTorch,0.209802450612653124117912284419,236,27,50,1
386,386_0,COMPLETED,BoTorch,0.275068767191797958204801943793,536,47,92,4
387,325_0,COMPLETED,BoTorch,0.203800950237559397315578735288,236,27,50,1
388,326_0,COMPLETED,BoTorch,0.201800450112528118040700064739,238,27,50,1
389,212_0,COMPLETED,BoTorch,0.221305326331582841170586561930,100,10,50,1
390,381_0,COMPLETED,BoTorch,0.206801700425106260716745509853,235,27,50,1
391,325_0,COMPLETED,BoTorch,0.209802450612653124117912284419,236,27,50,1
392,392_0,COMPLETED,BoTorch,0.227806951737934526569517856842,404,31,64,1
393,325_0,COMPLETED,BoTorch,0.209802450612653124117912284419,236,27,50,1
394,394_0,COMPLETED,BoTorch,0.208552138034508671715627770027,242,28,50,1
395,395_0,COMPLETED,BoTorch,0.222805701425356383893472411728,241,28,50,1
396,396_0,COMPLETED,BoTorch,0.199299824956239102213828573440,243,28,50,1
397,394_0,COMPLETED,BoTorch,0.208552138034508671715627770027,242,28,50,1
398,395_0,COMPLETED,BoTorch,0.222805701425356383893472411728,241,28,50,1
399,399_0,COMPLETED,BoTorch,0.265316329082270541128707463940,280,27,80,1
400,117_0,COMPLETED,BoTorch,0.224306076519129815594055799011,100,50,50,1
401,394_0,COMPLETED,BoTorch,0.208552138034508671715627770027,242,28,50,1
402,396_0,COMPLETED,BoTorch,0.199299824956239102213828573440,243,28,50,1
403,403_0,COMPLETED,BoTorch,0.265066266566641672852711053565,501,23,156,1
404,396_0,COMPLETED,BoTorch,0.199299824956239102213828573440,243,28,50,1
405,394_0,COMPLETED,BoTorch,0.208552138034508671715627770027,242,28,50,1
406,406_0,COMPLETED,BoTorch,0.220055013753438388768302047538,348,10,50,1
407,394_0,COMPLETED,BoTorch,0.208552138034508671715627770027,242,28,50,1
408,408_0,COMPLETED,BoTorch,0.214303575893973530241964908782,446,10,50,1
409,409_0,COMPLETED,BoTorch,0.208302075518879692417328897136,214,25,50,1
410,410_0,COMPLETED,BoTorch,0.216054013503375830218544706440,445,10,50,1
411,411_0,COMPLETED,BoTorch,0.222805701425356383893472411728,506,10,50,1
412,412_0,COMPLETED,BoTorch,0.226806701675418831420927290310,441,10,50,1
413,413_0,COMPLETED,BoTorch,0.225056264066016531444347492652,414,38,52,1
414,413_0,COMPLETED,BoTorch,0.225056264066016531444347492652,414,38,52,1
415,415_0,COMPLETED,BoTorch,0.214303575893973530241964908782,446,16,50,1
416,416_0,COMPLETED,BoTorch,0.232558139534883689947264429065,525,10,50,1
417,417_0,COMPLETED,BoTorch,0.266316579144786236277298030473,283,33,91,5
418,412_0,COMPLETED,BoTorch,0.226806701675418831420927290310,441,10,50,1
419,419_0,COMPLETED,BoTorch,0.237809452363090811921608747070,499,10,64,1
420,420_0,COMPLETED,BoTorch,0.223305826456614120445465232478,484,26,50,1
421,421_0,COMPLETED,BoTorch,0.230307576894223542396389348141,442,10,60,1
422,422_0,COMPLETED,BoTorch,0.229057264316078978971802371234,419,16,50,1
423,297_0,COMPLETED,BoTorch,0.208052013003250824141332486761,229,27,50,1
424,303_0,COMPLETED,BoTorch,0.226806701675418831420927290310,230,27,50,1
425,317_0,COMPLETED,BoTorch,0.215053763440860246092256602424,231,27,50,1
426,426_0,COMPLETED,BoTorch,0.239559889972493111898188544728,128,44,61,4
427,297_0,COMPLETED,BoTorch,0.206801700425106260716745509853,229,27,50,1
428,303_0,COMPLETED,BoTorch,0.224056014003500836295756926120,230,27,50,1
429,429_0,COMPLETED,BoTorch,0.205551387846961697292158532946,107,42,51,3
430,299_0,COMPLETED,BoTorch,0.199049762440610122915529700549,228,27,50,1
431,297_0,COMPLETED,BoTorch,0.209552388097024255841915874043,229,27,50,1
432,297_0,COMPLETED,BoTorch,0.206801700425106260716745509853,229,27,50,1
433,433_0,COMPLETED,BoTorch,0.229557389347336826546097654500,468,49,62,2
434,297_0,COMPLETED,BoTorch,0.206801700425106260716745509853,229,27,50,1
435,297_0,COMPLETED,BoTorch,0.206801700425106260716745509853,229,27,50,1
436,297_0,COMPLETED,BoTorch,0.208052013003250824141332486761,229,27,50,1
437,286_0,COMPLETED,BoTorch,0.194548637159289827813779538701,226,27,50,1
438,438_0,COMPLETED,BoTorch,0.197049262315578843640651030000,227,27,50,1
439,286_0,COMPLETED,BoTorch,0.194548637159289827813779538701,226,27,50,1
440,440_0,COMPLETED,BoTorch,0.265816454113528388703002747206,100,36,149,2
441,441_0,COMPLETED,BoTorch,0.291572893223305817933521666419,1000,46,60,4
442,442_0,COMPLETED,BoTorch,0.262565641410352546003537099750,329,31,109,2
443,443_0,COMPLETED,BoTorch,0.222555638909727404595173538837,101,50,50,1
444,444_0,COMPLETED,BoTorch,0.201800450112528118040700064739,234,49,52,1
445,286_0,COMPLETED,BoTorch,0.194548637159289827813779538701,226,27,50,1
446,286_0,COMPLETED,BoTorch,0.194548637159289827813779538701,226,27,50,1
447,447_0,COMPLETED,BoTorch,0.218304576144035977769419787364,235,50,69,2
448,448_0,COMPLETED,BoTorch,0.214303575893973530241964908782,236,41,73,2
449,438_0,COMPLETED,BoTorch,0.195548887221805411940067642718,227,27,50,1
450,438_0,COMPLETED,BoTorch,0.195548887221805411940067642718,227,27,50,1
451,451_0,COMPLETED,BoTorch,0.214803700925231266793957729533,215,25,50,1
452,452_0,COMPLETED,BoTorch,0.219804951237809409470003174647,100,26,50,1
453,208_0,COMPLETED,BoTorch,0.208052013003250824141332486761,216,25,50,1
454,454_0,COMPLETED,BoTorch,0.243060765191297822873650602560,628,25,63,2
455,208_0,COMPLETED,BoTorch,0.207801950487621955865336076386,216,25,50,1
456,456_0,COMPLETED,BoTorch,0.244561140285071254574233989842,100,50,100,3
457,208_0,COMPLETED,BoTorch,0.207801950487621955865336076386,216,25,50,1
458,451_0,COMPLETED,BoTorch,0.214303575893973530241964908782,215,25,50,1
459,459_0,COMPLETED,BoTorch,0.229307326831707958270101244125,189,17,50,1
460,460_0,COMPLETED,BoTorch,0.217304326081520393643131683348,260,10,50,2
461,461_0,COMPLETED,BoTorch,0.235808952238059532646730076522,105,10,90,2
462,462_0,COMPLETED,BoTorch,0.251312828207051808249161695130,100,13,69,5
463,208_0,COMPLETED,BoTorch,0.207801950487621955865336076386,216,25,50,1
464,451_0,COMPLETED,BoTorch,0.214303575893973530241964908782,215,25,50,1
465,465_0,COMPLETED,BoTorch,0.257314328582145535051495244261,100,46,99,3
466,466_0,COMPLETED,BoTorch,0.226806701675418831420927290310,115,36,82,2
467,467_0,COMPLETED,BoTorch,0.249312328082020528974283024581,261,30,107,3
468,468_0,COMPLETED,BoTorch,0.238809702425606396047896851087,100,50,79,1
469,469_0,COMPLETED,BoTorch,0.231057764441110258246681041783,105,35,80,2
470,470_0,COMPLETED,BoTorch,0.262815703925981525301835972641,270,27,106,3
471,471_0,COMPLETED,BoTorch,0.261315328832208093601252585358,267,28,105,3
472,472_0,COMPLETED,BoTorch,0.209802450612653124117912284419,236,28,50,1
473,472_0,COMPLETED,BoTorch,0.203800950237559397315578735288,236,28,50,1
474,474_0,COMPLETED,BoTorch,0.252563140785196260651446209522,118,45,102,3
475,475_0,COMPLETED,BoTorch,0.206301575393848413142450226587,234,28,50,1
476,476_0,COMPLETED,BoTorch,0.262065516379094809451544279000,148,46,98,3
477,477_0,COMPLETED,BoTorch,0.201050262565641402190408371098,293,48,50,2
478,472_0,COMPLETED,BoTorch,0.203800950237559397315578735288,236,28,50,1
479,472_0,COMPLETED,BoTorch,0.203800950237559397315578735288,236,28,50,1
480,480_0,COMPLETED,BoTorch,0.242560640160039975299355319294,157,46,60,4
481,303_0,COMPLETED,BoTorch,0.224056014003500836295756926120,230,27,50,1
482,482_0,COMPLETED,BoTorch,0.216054013503375830218544706440,174,27,51,1
483,303_0,COMPLETED,BoTorch,0.224306076519129815594055799011,230,27,50,1
484,303_0,COMPLETED,BoTorch,0.224306076519129815594055799011,230,27,50,1
485,485_0,COMPLETED,BoTorch,0.229057264316078978971802371234,108,31,58,2
486,303_0,COMPLETED,BoTorch,0.224306076519129815594055799011,230,27,50,1
487,303_0,COMPLETED,BoTorch,0.224306076519129815594055799011,230,27,50,1
488,317_0,COMPLETED,BoTorch,0.211552888222055535116794544592,231,27,50,1
489,303_0,COMPLETED,BoTorch,0.224056014003500836295756926120,230,27,50,1
490,490_0,COMPLETED,BoTorch,0.236059014753688400922726486897,260,26,50,3
491,491_0,COMPLETED,BoTorch,0.245061265316329102148529273109,100,10,68,5
492,297_0,COMPLETED,BoTorch,0.208052013003250824141332486761,229,27,50,1
493,303_0,COMPLETED,BoTorch,0.224056014003500836295756926120,230,27,50,1
494,303_0,COMPLETED,BoTorch,0.226806701675418831420927290310,230,27,50,1
495,495_0,COMPLETED,BoTorch,0.249062265566391549675984151690,193,29,114,3
496,381_0,COMPLETED,BoTorch,0.206801700425106260716745509853,235,27,50,1
497,495_0,COMPLETED,BoTorch,0.247061765441360381423407943657,193,29,114,3
498,498_0,COMPLETED,BoTorch,0.250562640660165092398870001489,100,50,71,1
499,316_0,COMPLETED,BoTorch,0.206301575393848413142450226587,234,27,50,1
500,500_0,COMPLETED,BoTorch,0.200550137534383554616113087832,232,26,50,1
501,501_0,RUNNING,BoTorch,,169,27,87,2
502,502_0,RUNNING,BoTorch,,185,31,125,3
503,248_0,RUNNING,BoTorch,,233,27,50,1
504,504_0,RUNNING,BoTorch,,166,28,69,1
505,248_0,RUNNING,BoTorch,,233,27,50,1
506,506_0,RUNNING,BoTorch,,189,28,108,3
507,507_0,RUNNING,BoTorch,,158,27,50,3
508,501_0,RUNNING,BoTorch,,169,27,87,2
509,509_0,RUNNING,BoTorch,,162,26,73,2
