trial_index,arm_name,trial_status,generation_method,result,n_samples,n_clusters,threshold
284,284_0,COMPLETED,BoTorch,0.276296949003194236560432273109,163,2,0.014687421998613010842849035953
285,285_0,COMPLETED,BoTorch,0.279656349818261928952267680870,861,3,0.008080499292671143932165200852
286,286_0,COMPLETED,BoTorch,0.279656349818261928952267680870,427,2,0.012793358068905474542176214925
287,287_0,COMPLETED,BoTorch,0.279656349818261928952267680870,377,3,0.023634507327941652043978848496
288,288_0,COMPLETED,BoTorch,0.279656349818261928952267680870,850,2,0.002000000000000000041633363423
289,289_0,COMPLETED,BoTorch,0.279656349818261928952267680870,530,4,0.002000000000000000041633363423
290,290_0,COMPLETED,BoTorch,0.279656349818261928952267680870,453,3,0.002000000000000000041633363423
291,291_0,COMPLETED,BoTorch,0.279656349818261928952267680870,371,1,0.002000000000000000041633363423
292,292_0,COMPLETED,BoTorch,0.279215772662187444730363949930,161,2,0.012049453161752599061884438925
293,293_0,COMPLETED,BoTorch,0.276352021147703519332594623847,169,3,0.018729565588715628432492366073
294,294_0,COMPLETED,BoTorch,0.283180967066857580682892603363,194,4,0.027204501072598905042632111417
295,295_0,RUNNING,BoTorch,,157,2,0.014934132173623071784818172603
296,296_0,COMPLETED,BoTorch,0.279656349818261928952267680870,494,4,0.020111942237097439611925864256
297,297_0,RUNNING,BoTorch,,169,2,0.020425349644735919796278977856
298,298_0,COMPLETED,BoTorch,0.279105628373168879186039248452,162,1,0.016211551154121518758532971560
299,299_0,RUNNING,BoTorch,,166,2,0.012731138476481647023308418909
300,300_0,RUNNING,BoTorch,,190,4,0.034003512256229599663992502201
301,301_0,RUNNING,BoTorch,,172,3,0.025686632023076971798047907214
302,302_0,COMPLETED,BoTorch,0.277398391893380336092889137944,162,3,0.015042032898719734368420120063
303,303_0,COMPLETED,BoTorch,0.282520101332745854350037006952,160,2,0.019679515842868595953962795875
304,304_0,COMPLETED,BoTorch,0.278554906928075829419810816034,163,2,0.020271893784533930038538329654
305,305_0,COMPLETED,BoTorch,0.274534640378896299672817349347,172,3,0.016207992029838219627535522704
306,306_0,COMPLETED,BoTorch,0.283346183500385540021682118095,157,2,0.012194797287608040090023386881
307,307_0,COMPLETED,BoTorch,0.272496971032051948924390671891,175,3,0.019622216472985190560684998218
308,308_0,COMPLETED,BoTorch,0.286209935014869465419451444177,155,1,0.017049555308496236460946704483
309,309_0,COMPLETED,BoTorch,0.275250578257517308777835296496,167,3,0.014701459368054167059503001269
310,310_0,COMPLETED,BoTorch,0.287311377905055675974210771528,156,2,0.016630638911938444568505701682
311,311_0,COMPLETED,BoTorch,0.275140433968498743233510595019,172,2,0.015906752122015803407872880371
312,312_0,COMPLETED,BoTorch,0.276407093292212802104756974586,177,4,0.017237012279672562359289500478
313,313_0,COMPLETED,BoTorch,0.281583874876087714156369656848,184,4,0.016400623882014780247073915120
314,314_0,COMPLETED,BoTorch,0.273928846789293967134426566190,173,3,0.015837626389557143968822572333
315,315_0,COMPLETED,BoTorch,0.275030289679480066666883431026,172,4,0.019839744872604335446109047325
316,316_0,COMPLETED,BoTorch,0.274920145390461501122558729548,172,2,0.015476044820001089163952201488
317,317_0,COMPLETED,BoTorch,0.276572309725740761443546489318,173,4,0.017827523612431749044926476699
318,318_0,COMPLETED,BoTorch,0.269523075228549346959994181816,175,3,0.016564200466351375329310258167
319,319_0,COMPLETED,BoTorch,0.275250578257517308777835296496,172,2,0.015847902031847729831248727805
320,320_0,COMPLETED,BoTorch,0.273928846789293967134426566190,174,2,0.018209143754194426212400514942
321,321_0,COMPLETED,BoTorch,0.271450600286375132164096157794,177,1,0.028276298255084313104656956739
322,322_0,COMPLETED,BoTorch,0.272166538164996141269114104944,176,2,0.020677078609971234757214375577
323,323_0,COMPLETED,BoTorch,0.274589712523405693467282162601,175,1,0.021164917523141577038181537773
324,324_0,COMPLETED,BoTorch,0.270624518118735557514753509167,177,3,0.018251582723653389517259881814
325,325_0,COMPLETED,BoTorch,0.275470866835554550888787161966,174,3,0.018065821481402288828377322716
326,326_0,COMPLETED,BoTorch,0.272882476043617150374132052093,176,4,0.020259699135012319837212402263
327,327_0,RUNNING,BoTorch,,177,2,0.025295883900707812064201363000
328,328_0,COMPLETED,BoTorch,0.271891177442449616385999888735,180,1,0.033884766266700672154854601104
329,329_0,COMPLETED,BoTorch,0.270073796673642507748525076750,177,2,0.028367354288964641284565004753
330,330_0,COMPLETED,BoTorch,0.273102764621654392485083917563,176,2,0.023017978032247504716067965091
331,331_0,COMPLETED,BoTorch,0.271505672430884414936258508533,180,1,0.037825489079875380948880803089
332,332_0,COMPLETED,BoTorch,0.273598413922238159479149999243,179,1,0.026220326408885372138080072091
333,333_0,COMPLETED,BoTorch,0.272827403899107867601969701354,177,1,0.034636268648940392311796898639
334,334_0,COMPLETED,BoTorch,0.271505672430884414936258508533,176,2,0.031473258038310414352878296995
335,335_0,COMPLETED,BoTorch,0.272992620332635715918456753570,181,1,0.030914205550510144571152437720
336,336_0,COMPLETED,BoTorch,0.272772331754598473807504888100,179,2,0.026250558375380747544447501696
337,337_0,COMPLETED,BoTorch,0.267870910893270197661308884562,177,3,0.039162825869852875559917748660
338,338_0,COMPLETED,BoTorch,0.270128868818151790520687427488,176,2,0.030613623352180409364908797443
339,339_0,COMPLETED,BoTorch,0.266163674413481654568158774055,188,1,0.033074172182963122723631244071
340,340_0,COMPLETED,BoTorch,0.271450600286375132164096157794,179,3,0.043645293867668875920085014286
341,341_0,COMPLETED,BoTorch,0.269963652384623831181897912757,177,3,0.035817874257732647269580894545
342,342_0,COMPLETED,BoTorch,0.271781033153430939819372724742,177,4,0.041512394191101815998923285633
343,343_0,COMPLETED,BoTorch,0.270128868818151790520687427488,179,3,0.038820016123572761990168089596
344,344_0,COMPLETED,BoTorch,0.273488269633219482912522835250,175,3,0.038244435168286169957063691527
345,345_0,COMPLETED,BoTorch,0.272772331754598473807504888100,176,2,0.042108038395846147938783587961
346,346_0,COMPLETED,BoTorch,0.271836105297940333613837537996,178,2,0.048519390783643936981839317468
347,347_0,COMPLETED,BoTorch,0.271891177442449616385999888735,177,1,0.036747981697240923726344163924
348,348_0,COMPLETED,BoTorch,0.271891177442449616385999888735,181,4,0.041037854567496014068783694029
349,349_0,COMPLETED,BoTorch,0.270844806696772799625705374638,176,4,0.037500582309701518957112398311
350,350_0,COMPLETED,BoTorch,0.270844806696772799625705374638,174,3,0.041222575107731286581103091748
351,351_0,COMPLETED,BoTorch,0.272056393875977575724789403466,186,2,0.038172004739016676677643147286
352,352_0,COMPLETED,BoTorch,0.266494107280537462223435341002,190,1,0.038807012985110425629109442980
353,353_0,RUNNING,BoTorch,,184,2,0.035599144497784888929725610751
354,354_0,COMPLETED,BoTorch,0.267044828725630623011966235936,190,1,0.042076218014404302703024285393
355,355_0,COMPLETED,BoTorch,0.266769468003083987106549557211,189,1,0.036871340923637870023998885927
356,356_0,COMPLETED,BoTorch,0.268366560193853964655374966242,188,2,0.041280186831874600417169318689
357,357_0,COMPLETED,BoTorch,0.269357858795021498643507129600,186,1,0.041327302688865752422486821160
358,358_0,COMPLETED,BoTorch,0.268696993060909772310651533189,184,2,0.038624303953074354267549495034
359,359_0,COMPLETED,BoTorch,0.271450600286375132164096157794,192,2,0.040771019581129858133650145646
360,360_0,COMPLETED,BoTorch,0.267981055182288763205633586040,188,1,0.037830028897096461271143397198
361,361_0,COMPLETED,BoTorch,0.267320189448177147895080452145,185,2,0.040762546566350137122736185802
362,362_0,COMPLETED,BoTorch,0.268586848771891206766326831712,191,1,0.039316006248675899881206419195
363,363_0,COMPLETED,BoTorch,0.268421632338363247427537316980,191,1,0.039473029911967785765547489518
364,364_0,COMPLETED,BoTorch,0.279656349818261928952267680870,226,3,0.013517825051851398848734575608
365,365_0,COMPLETED,BoTorch,0.291386716598744377471064126439,150,3,0.052604891809975497241058661757
366,366_0,COMPLETED,BoTorch,0.274038991078312643701053730183,183,4,0.048333819158358604095582222726
367,367_0,COMPLETED,BoTorch,0.268586848771891206766326831712,191,1,0.039253005381964370390512897302
368,368_0,COMPLETED,BoTorch,0.268586848771891206766326831712,191,1,0.039209161085509577904240074986
369,369_0,COMPLETED,BoTorch,0.268586848771891206766326831712,191,1,0.039228314530328739495601553244
370,370_0,COMPLETED,BoTorch,0.268586848771891206766326831712,191,1,0.039332138420068385453731707457
371,371_0,COMPLETED,BoTorch,0.268421632338363247427537316980,191,1,0.039501823867151647506901213092
372,372_0,COMPLETED,BoTorch,0.268146271615816722544423100771,191,1,0.039596870645950917044775252407
373,373_0,COMPLETED,BoTorch,0.277563608326908295431678652676,165,3,0.031869653680882230328830218014
374,374_0,COMPLETED,BoTorch,0.265888313690935129685044557846,190,1,0.039643137892465346583392715729
375,375_0,RUNNING,BoTorch,,182,2,0.034089522559145379876355264059
376,376_0,COMPLETED,BoTorch,0.268146271615816722544423100771,188,1,0.039578162462622641648568588835
377,377_0,COMPLETED,BoTorch,0.265723097257407170346255043114,190,1,0.039303960179088770487965120992
378,378_0,COMPLETED,BoTorch,0.271395528141865849391933807055,178,2,0.026426640670929216203610678804
379,379_0,COMPLETED,BoTorch,0.270789734552263516853543023899,203,1,0.040621143173338869480915036547
380,380_0,COMPLETED,BoTorch,0.289404119396409309494799799722,317,3,0.055177293913886496512510859702
381,381_0,COMPLETED,BoTorch,0.276682454014759326987871190795,182,1,0.002000000000000000041633363423
382,382_0,COMPLETED,BoTorch,0.268201343760326005316585451510,192,1,0.040314579076765236220758481522
383,383_0,COMPLETED,BoTorch,0.268091199471307439772260750033,191,1,0.040182380832322776853526846708
384,384_0,COMPLETED,BoTorch,0.268311488049344681883212615503,191,1,0.040433881525531054079714010641
385,385_0,COMPLETED,BoTorch,0.273543341777728876706987648504,172,1,0.023187126721641970750198424867
386,386_0,COMPLETED,BoTorch,0.268036127326798157000098399294,191,1,0.040237728372775470597755287372
387,387_0,COMPLETED,BoTorch,0.267320189448177147895080452145,184,2,0.039598244445817748493610110927
388,388_0,COMPLETED,BoTorch,0.269633219517568023526621345809,176,3,0.029115120820980285032408829693
389,389_0,COMPLETED,BoTorch,0.267981055182288763205633586040,191,1,0.039954511609486299816840215726
390,390_0,COMPLETED,BoTorch,0.267981055182288763205633586040,191,1,0.040016054236621460826750507067
391,391_0,COMPLETED,BoTorch,0.297004075338693662722278077126,129,1,0.047237095065400726279225551707
392,392_0,COMPLETED,BoTorch,0.268091199471307439772260750033,191,1,0.040231524648860914061820892584
393,393_0,COMPLETED,BoTorch,0.272992620332635715918456753570,172,4,0.027347323193552340592216154391
394,394_0,COMPLETED,BoTorch,0.268036127326798157000098399294,191,1,0.039847850063241686824344611750
395,395_0,COMPLETED,BoTorch,0.271010023130300647942192426854,181,2,0.032820189318223273733376998962
396,396_0,COMPLETED,BoTorch,0.270844806696772799625705374638,181,3,0.035258429604458581263504157732
397,397_0,COMPLETED,BoTorch,0.272001321731468181930324590212,169,2,0.020425909651223969620836840022
398,398_0,COMPLETED,BoTorch,0.279656349818261928952267680870,285,4,0.031956100403417744826306545747
399,399_0,COMPLETED,BoTorch,0.266989756581121229217501422681,189,1,0.038429789046943288455260301362
400,400_0,COMPLETED,BoTorch,0.270073796673642507748525076750,172,4,0.045119261925883787089919252367
401,401_0,COMPLETED,BoTorch,0.295131622425377271312640914402,143,4,0.055176173235033487696199472339
402,402_0,COMPLETED,BoTorch,0.266824540147593380901014370465,182,1,0.064696512530347513592055008758
403,403_0,COMPLETED,BoTorch,0.270239013107170356065012128965,172,4,0.045090974188437424330366809500
404,404_0,COMPLETED,BoTorch,0.287862099350148725740439203946,161,1,0.052618324990871920276980233666
405,405_0,COMPLETED,BoTorch,0.271670888864412374275048023264,172,4,0.045254113619164197668265359198
406,406_0,COMPLETED,BoTorch,0.271065095274810041736657240108,172,4,0.048588218458016342593541736505
407,407_0,COMPLETED,BoTorch,0.269798435951095982865410860541,181,4,0.061938294572247233615858164057
408,408_0,COMPLETED,BoTorch,0.271781033153430939819372724742,175,3,0.056860824771946240352438195487
409,409_0,COMPLETED,BoTorch,0.269688291662077306298783696548,180,1,0.059420631317170014007444933668
410,410_0,COMPLETED,BoTorch,0.270459301685207598175963994436,189,1,0.060390205566937547876360525834
411,411_0,COMPLETED,BoTorch,0.269578147373058740754458995070,183,2,0.070000000000000006661338147751
412,412_0,COMPLETED,BoTorch,0.268531776627381923994164480973,186,1,0.068987470776403950201149939403
413,413_0,COMPLETED,BoTorch,0.269412930939530781415669480339,185,2,0.063411298505398727698434413469
414,414_0,COMPLETED,BoTorch,0.268366560193853964655374966242,191,1,0.052457616718961867785520070129
415,415_0,COMPLETED,BoTorch,0.267705694459742238322519369831,183,1,0.070000000000000006661338147751
416,416_0,COMPLETED,BoTorch,0.270459301685207598175963994436,179,2,0.070000000000000006661338147751
417,417_0,COMPLETED,BoTorch,0.267210045159158471328453288152,192,1,0.046474430434734120831663517492
418,418_0,COMPLETED,BoTorch,0.273157836766163675257246268302,188,1,0.066246124267845193922532587294
419,419_0,COMPLETED,BoTorch,0.269302786650512215871344778861,186,1,0.060229020366945267006553166311
420,420_0,COMPLETED,BoTorch,0.269082498072474973760392913391,186,2,0.064128385253653066855328290785
421,421_0,COMPLETED,BoTorch,0.268696993060909772310651533189,181,1,0.070000000000000006661338147751
422,422_0,COMPLETED,BoTorch,0.270844806696772799625705374638,175,4,0.070000000000000006661338147751
423,423_0,COMPLETED,BoTorch,0.268641920916400489538489182451,178,2,0.069770888753289989070438537055
424,424_0,COMPLETED,BoTorch,0.267154973014649188556290937413,191,1,0.043081364080792203252734395846
425,425_0,COMPLETED,BoTorch,0.270459301685207598175963994436,181,4,0.070000000000000006661338147751
426,426_0,COMPLETED,BoTorch,0.270679590263244840286915859906,180,4,0.060337352464674233465391495201
427,427_0,COMPLETED,BoTorch,0.286540367881925273074728011125,750,1,0.070000000000000006661338147751
428,428_0,COMPLETED,BoTorch,0.266549179425046856017900154256,191,1,0.043853014050310640259411343322
429,429_0,COMPLETED,BoTorch,0.286705584315453232413517525856,736,1,0.056264391980682490479459545440
430,430_0,COMPLETED,BoTorch,0.269357858795021498643507129600,179,1,0.070000000000000006661338147751
431,431_0,COMPLETED,BoTorch,0.272441898887542666152228321153,181,2,0.066180236315984214412466712929
432,432_0,COMPLETED,BoTorch,0.268862209494437731649441047921,182,2,0.062872314691078762249887290636
433,433_0,COMPLETED,BoTorch,0.280592576274920180168237493490,106,1,0.065621580011945429555808573241
434,434_0,COMPLETED,BoTorch,0.270899878841282082397867725376,179,2,0.065395627863610930607940474601
435,435_0,COMPLETED,BoTorch,0.266549179425046856017900154256,191,1,0.043796161093683720622049548865
436,436_0,COMPLETED,BoTorch,0.266549179425046856017900154256,191,1,0.043826545058890914452476295082
437,437_0,COMPLETED,BoTorch,0.271560744575393808730723321787,180,3,0.066286756798987933603228839274
438,438_0,COMPLETED,BoTorch,0.266053530124463089023834072577,191,1,0.044227020807766685706052811611
439,439_0,COMPLETED,BoTorch,0.266108602268972371795996423316,191,1,0.044327921544894545446968692204
440,440_0,COMPLETED,BoTorch,0.266383962991518896679110639525,191,1,0.044207122194990761121502487185
441,441_0,COMPLETED,BoTorch,0.266108602268972371795996423316,191,1,0.044352469749228157214204770753
442,442_0,COMPLETED,BoTorch,0.272001321731468181930324590212,183,2,0.012726157885068554997953782504
443,443_0,COMPLETED,BoTorch,0.265943385835444412457206908584,191,1,0.044437814631024703804218489722
444,444_0,COMPLETED,BoTorch,0.266383962991518896679110639525,191,1,0.044204709537704486854714502897
445,445_0,COMPLETED,BoTorch,0.268752065205419055082813883928,191,1,0.045315042490568620270341426703
446,446_0,COMPLETED,BoTorch,0.268752065205419055082813883928,191,1,0.045325735258808133587571376211
447,447_0,COMPLETED,BoTorch,0.268752065205419055082813883928,191,1,0.045298232897425495802057326955
448,448_0,COMPLETED,BoTorch,0.268752065205419055082813883928,191,1,0.045322054976998080166872284735
449,449_0,COMPLETED,BoTorch,0.268752065205419055082813883928,191,1,0.045347144044141994567720388432
450,450_0,COMPLETED,BoTorch,0.272937548188126433146294402832,210,1,0.066247462692500078129675955552
451,451_0,COMPLETED,BoTorch,0.268752065205419055082813883928,191,1,0.045335046847855962892648307161
452,452_0,COMPLETED,BoTorch,0.268752065205419055082813883928,191,1,0.045302927758385132250840143797
453,453_0,COMPLETED,BoTorch,0.269137570216984256532555264130,191,1,0.045606459780624587774244815819
454,454_0,COMPLETED,BoTorch,0.271065095274810041736657240108,186,2,0.052428746985923507795135378728
455,455_0,COMPLETED,BoTorch,0.268421632338363247427537316980,182,2,0.034049712631858443379062606482
456,456_0,COMPLETED,BoTorch,0.294140323824209737324508751044,155,1,0.070000000000000006661338147751
457,457_0,COMPLETED,BoTorch,0.266053530124463089023834072577,191,1,0.044587364811246553431001160561
458,458_0,COMPLETED,BoTorch,0.268972353783456297193765749398,182,2,0.049450938401479842265739961249
459,459_0,COMPLETED,BoTorch,0.268476704482872530199699667719,192,1,0.044400222471499092846691780778
460,460_0,COMPLETED,BoTorch,0.267705694459742238322519369831,193,1,0.044795347344806307754438989832
461,461_0,COMPLETED,BoTorch,0.266824540147593380901014370465,199,1,0.070000000000000006661338147751
462,456_0,COMPLETED,BoTorch,0.294140323824209737324508751044,155,1,0.070000000000000006661338147751
463,463_0,COMPLETED,BoTorch,0.268641920916400489538489182451,192,1,0.044078950725947974031981857479
464,464_0,COMPLETED,BoTorch,0.268807137349928448877278697182,218,1,0.060345959968902400383239381654
465,465_0,COMPLETED,BoTorch,0.275140433968498743233510595019,174,4,0.013537888485419233980389108751
466,466_0,COMPLETED,BoTorch,0.268752065205419055082813883928,218,1,0.060247723944732385625844273136
467,467_0,COMPLETED,BoTorch,0.295737416014979603851031697559,142,4,0.046643478410653048393808006722
468,468_0,COMPLETED,BoTorch,0.269302786650512215871344778861,195,3,0.070000000000000006661338147751
469,469_0,COMPLETED,BoTorch,0.284722987113118164437253199139,213,3,0.063488244955743775022050101597
470,470_0,COMPLETED,BoTorch,0.269192642361493539304717614868,200,1,0.057673942399209025821971152936
471,471_0,COMPLETED,BoTorch,0.268752065205419055082813883928,200,1,0.062831084226523004065967370479
472,472_0,COMPLETED,BoTorch,0.268146271615816722544423100771,199,1,0.053401405458704462314578620408
473,473_0,COMPLETED,BoTorch,0.280647648419429462940399844229,214,2,0.067631020846018463643645191041
474,474_0,COMPLETED,BoTorch,0.268201343760326005316585451510,199,1,0.063529220175546893822904337412
475,475_0,COMPLETED,BoTorch,0.269688291662077306298783696548,209,1,0.055128036151389732399952237074
476,476_0,COMPLETED,BoTorch,0.267815838748760914889146533824,212,1,0.055168137353005165801622666777
477,477_0,COMPLETED,BoTorch,0.267815838748760914889146533824,212,1,0.055160849876058591634286898397
478,478_0,COMPLETED,BoTorch,0.266879612292102663673176721204,222,1,0.067761168909431152007627474632
479,479_0,COMPLETED,BoTorch,0.267925983037779480433471235301,212,1,0.054653163399373531905478529325
480,480_0,COMPLETED,BoTorch,0.268752065205419055082813883928,213,1,0.054899910524051770410736139638
481,481_0,COMPLETED,BoTorch,0.268752065205419055082813883928,213,1,0.054874339079555030374013568917
482,482_0,COMPLETED,BoTorch,0.269963652384623831181897912757,193,2,0.070000000000000006661338147751
483,483_0,COMPLETED,BoTorch,0.268091199471307439772260750033,214,1,0.055694005477570585060931307453
484,484_0,COMPLETED,BoTorch,0.266659323714065421562224855734,198,1,0.070000000000000006661338147751
485,485_0,COMPLETED,BoTorch,0.286044718581341506080661929445,344,4,0.059530899242833869300373095257
486,486_0,COMPLETED,BoTorch,0.268091199471307439772260750033,214,1,0.055711880720697146140985012153
487,487_0,COMPLETED,BoTorch,0.269137570216984256532555264130,189,4,0.070000000000000006661338147751
488,488_0,COMPLETED,BoTorch,0.269137570216984256532555264130,220,1,0.063071873432338720899537065634
489,489_0,COMPLETED,BoTorch,0.269908580240114548409735562018,188,3,0.070000000000000006661338147751
490,490_0,COMPLETED,BoTorch,0.267485405881704996211567504361,189,3,0.065880375081519393365425685261
491,491_0,COMPLETED,BoTorch,0.268972353783456297193765749398,220,1,0.062976558202193402835611379942
492,492_0,COMPLETED,BoTorch,0.269578147373058740754458995070,200,1,0.070000000000000006661338147751
493,493_0,COMPLETED,BoTorch,0.269192642361493539304717614868,187,4,0.070000000000000006661338147751
494,494_0,COMPLETED,BoTorch,0.268862209494437731649441047921,220,1,0.062879306444814583865188239997
495,495_0,COMPLETED,BoTorch,0.265502808679369928235303177644,197,2,0.062247172405158542052294734503
496,496_0,COMPLETED,BoTorch,0.278114329772001345197907085094,208,3,0.068517613505915744842589276686
497,497_0,COMPLETED,BoTorch,0.268201343760326005316585451510,185,4,0.070000000000000006661338147751
498,498_0,COMPLETED,BoTorch,0.287641810772111483629487338476,902,1,0.070000000000000006661338147751
499,499_0,COMPLETED,BoTorch,0.274810001101442935578234028071,195,3,0.044594551928669907969737806752
500,500_0,COMPLETED,BoTorch,0.267981055182288763205633586040,188,1,0.042270254411103047598174953237
501,501_0,RUNNING,BoTorch,,193,1,0.044423205599560117162738492880
502,502_0,RUNNING,BoTorch,,885,1,0.064706386131606605238708596062
