start_time,end_time,run_time,program_string,n_samples,n_permutations,update_interval,n_consecutive_deviations,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727502019,1727502052,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 689 n_permutations 37 update_interval 50 n_consecutive_deviations 3,689,37,50,3,0.2628157039259815,0,None,i7186,29,0.012636492456447443
1727502174,1727502204,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 257 n_permutations 18 update_interval 50 n_consecutive_deviations 1,257,18,50,1,0.20530132533133283,0,None,i7186,26,0.007042083101420516
1727502179,1727502207,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 260 n_permutations 20 update_interval 50 n_consecutive_deviations 1,260,20,50,1,0.23305826456614154,0,None,i7186,25,0.006929698526326497
1727502199,1727502229,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 241 n_permutations 21 update_interval 50 n_consecutive_deviations 2,241,21,50,2,0.2190547636909227,0,None,i7186,26,0.007978409696763814
1727502199,1727502232,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 562 n_permutations 50 update_interval 57 n_consecutive_deviations 4,562,50,57,4,0.2558139534883721,0,None,i7186,29,0.012065516379094773
1727502199,1727502233,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 563 n_permutations 50 update_interval 57 n_consecutive_deviations 4,563,50,57,4,0.24756189047261812,0,None,i7186,30,0.012720922166025378
1727502199,1727502233,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 713 n_permutations 45 update_interval 50 n_consecutive_deviations 4,713,45,50,4,0.24381095273818454,0,None,i7186,30,0.012440610152538134
1727502205,1727502240,35,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 766 n_permutations 50 update_interval 91 n_consecutive_deviations 4,766,50,91,4,0.27431857964491124,0,None,i7186,32,0.01934694199865756
1727502219,1727502251,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 493 n_permutations 50 update_interval 50 n_consecutive_deviations 3,493,50,50,3,0.23505876469117282,0,None,i7186,28,0.010432095203288
1727502219,1727502252,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 697 n_permutations 10 update_interval 50 n_consecutive_deviations 1,697,10,50,1,0.24306076519129782,0,None,i7186,29,0.009496421724478739
1727502220,1727502253,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 562 n_permutations 50 update_interval 57 n_consecutive_deviations 4,562,50,57,4,0.2558139534883721,0,None,i7186,29,0.012065516379094773
1727502235,1727502268,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 721 n_permutations 44 update_interval 50 n_consecutive_deviations 4,721,44,50,4,0.2513128282070518,0,None,i7186,29,0.012599924174592034
1727502339,1727502369,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 278 n_permutations 10 update_interval 50 n_consecutive_deviations 1,278,10,50,1,0.2065516379094774,0,None,i7186,26,0.006697828303229653
1727502356,1727502385,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 310 n_permutations 20 update_interval 50 n_consecutive_deviations 1,310,20,50,1,0.23205801450362595,0,None,i7186,26,0.006505594652631411
1727502356,1727502385,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 336 n_permutations 23 update_interval 50 n_consecutive_deviations 1,336,23,50,1,0.21430357589397353,0,None,i7186,26,0.006896885511700505
1727502380,1727502409,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 127 n_permutations 50 update_interval 50 n_consecutive_deviations 1,127,50,50,1,0.20305076269067268,0,None,i7186,25,0.006181122745475101
1727502380,1727502410,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 319 n_permutations 23 update_interval 50 n_consecutive_deviations 1,319,23,50,1,0.22230557639409854,0,None,i7186,26,0.006878768872546005
1727502380,1727502410,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 273 n_permutations 50 update_interval 50 n_consecutive_deviations 1,273,50,50,1,0.22030507626906726,0,None,i7186,27,0.006911563956562911
1727502380,1727502410,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 252 n_permutations 13 update_interval 50 n_consecutive_deviations 2,252,13,50,2,0.22405601400350084,0,None,i7186,27,0.008035662761844307
1727502386,1727502415,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 34 update_interval 50 n_consecutive_deviations 4,100,34,50,4,0.22405601400350084,0,None,i7186,26,0.00835708927231808
1727502400,1727502428,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 123 n_permutations 50 update_interval 50 n_consecutive_deviations 1,123,50,50,1,0.21080270067516882,0,None,i7186,25,0.006531936014306607
1727502400,1727502429,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 221 n_permutations 42 update_interval 50 n_consecutive_deviations 3,221,42,50,3,0.2198049512378094,0,None,i7186,25,0.008117413968876835
1727502400,1727502429,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 265 n_permutations 50 update_interval 50 n_consecutive_deviations 3,265,50,50,3,0.21780445111277824,0,None,i7186,26,0.008482120530132533
1727502560,1727502589,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 50 n_consecutive_deviations 4,100,50,50,4,0.22405601400350084,0,None,i7186,26,0.00835708927231808
1727502567,1727502595,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 36 update_interval 50 n_consecutive_deviations 4,100,36,50,4,0.22405601400350084,0,None,i7186,25,0.00835708927231808
1727502566,1727502598,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 104 n_consecutive_deviations 5,100,50,104,5,0.2585646411602901,0,None,i7186,28,0.016667210280831075
1727502580,1727502609,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 222 n_permutations 50 update_interval 50 n_consecutive_deviations 1,222,50,50,1,0.22605651412853212,0,None,i7186,26,0.006817278090014307
1727502580,1727502610,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 103 n_permutations 42 update_interval 83 n_consecutive_deviations 5,103,42,83,5,0.2468117029257314,0,None,i7186,27,0.013624095679092188
1727502597,1727502626,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 258 n_permutations 10 update_interval 50 n_consecutive_deviations 1,258,10,50,1,0.2045511377844461,0,None,i7186,26,0.0072893223305826454
1727502597,1727502628,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 88 n_consecutive_deviations 5,100,50,88,5,0.26331582895723926,0,None,i7186,28,0.015774777027590232
1727502597,1727502630,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 38 update_interval 118 n_consecutive_deviations 5,100,38,118,5,0.2745686421605401,0,None,i7186,30,0.019333780813624458
1727502620,1727502648,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 34 update_interval 50 n_consecutive_deviations 4,100,34,50,4,0.22405601400350084,0,None,i7186,25,0.00835708927231808
1727502620,1727502649,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 27 update_interval 50 n_consecutive_deviations 4,100,27,50,4,0.22155538884721182,0,None,i7186,25,0.00824225664259202
1727502620,1727502649,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 203 n_permutations 22 update_interval 50 n_consecutive_deviations 3,203,22,50,3,0.22230557639409854,0,None,i7186,25,0.009121845678811007
1727502627,1727502660,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 322 n_permutations 10 update_interval 149 n_consecutive_deviations 4,322,10,149,4,0.2773193298324581,0,None,i7186,29,0.019189007778260353
1727502778,1727502807,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 50 n_consecutive_deviations 3,100,50,50,3,0.22830707676919226,0,None,i7186,26,0.007131093118107113
1727502780,1727502808,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 50 n_consecutive_deviations 1,100,50,50,1,0.22430607651912982,0,None,i7186,24,0.0054234337805230525
1727502800,1727502829,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 50 n_consecutive_deviations 2,100,50,50,2,0.23905976494123526,0,None,i7186,25,0.006714178544636159
1727502800,1727502829,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 235 n_permutations 30 update_interval 50 n_consecutive_deviations 1,235,30,50,1,0.2038009502375594,0,None,i7186,26,0.007182123399702384
1727502800,1727502837,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 50 n_consecutive_deviations 5,1000,10,50,5,0.3103275818954738,0,None,i7186,33,0.013263315828957241
1727502808,1727502845,37,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 1000 n_permutations 10 update_interval 50 n_consecutive_deviations 5,1000,10,50,5,0.3103275818954738,0,None,i7186,33,0.013263315828957241
1727502820,1727502849,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 201 n_permutations 50 update_interval 50 n_consecutive_deviations 1,201,50,50,1,0.2198049512378094,0,None,i7186,25,0.006808153651316056
1727502820,1727502850,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 214 n_permutations 32 update_interval 50 n_consecutive_deviations 1,214,32,50,1,0.2073018254563641,0,None,i7186,26,0.0067907601900475114
1727502838,1727502867,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 162 n_permutations 50 update_interval 50 n_consecutive_deviations 2,162,50,50,2,0.2208052013003251,0,None,i7186,25,0.007018421271984663
1727502838,1727502867,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 196 n_permutations 23 update_interval 50 n_consecutive_deviations 2,196,23,50,2,0.2110527631907977,0,None,i7186,25,0.007833776625974676
1727502838,1727502873,35,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 714 n_permutations 35 update_interval 50 n_consecutive_deviations 5,714,35,50,5,0.24256064016003998,0,None,i7186,32,0.014262494194977316
1727502860,1727502891,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 227 n_permutations 28 update_interval 50 n_consecutive_deviations 1,227,28,50,1,0.19704926231557884,0,None,i7186,25,0.007061289131806762
1727502860,1727502891,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 334 n_permutations 50 update_interval 50 n_consecutive_deviations 2,334,50,50,2,0.22305576394098525,0,None,i7186,26,0.007902919126007917
1727503040,1727503070,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 299 n_permutations 50 update_interval 50 n_consecutive_deviations 3,299,50,50,3,0.24131032758189552,0,None,i7186,26,0.008902225556389096
1727503049,1727503077,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 221 n_permutations 14 update_interval 50 n_consecutive_deviations 1,221,14,50,1,0.22505626406601653,0,None,i7186,25,0.006833675632022759
1727503049,1727503078,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 268 n_permutations 32 update_interval 50 n_consecutive_deviations 3,268,32,50,3,0.22405601400350084,0,None,i7186,26,0.008890520502466043
1727503060,1727503094,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 250 n_consecutive_deviations 5,100,10,250,5,0.2935733933483371,0,None,i7186,30,0.02488122030507627
1727503079,1727503109,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 242 n_permutations 10 update_interval 50 n_consecutive_deviations 1,242,10,50,1,0.20705176294073513,0,None,i7186,26,0.00749756404618396
1727503079,1727503114,35,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 266 n_permutations 42 update_interval 225 n_consecutive_deviations 1,266,42,225,1,0.3053263315828957,0,None,i7186,31,0.019799067413912304
1727503079,1727503114,35,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 265 n_permutations 42 update_interval 225 n_consecutive_deviations 1,265,42,225,1,0.3008252063015754,0,None,i7186,32,0.02131782945736434
1727503101,1727503131,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 281 n_permutations 28 update_interval 50 n_consecutive_deviations 2,281,28,50,2,0.24006001500375096,0,None,i7186,26,0.007306372047557344
1727503101,1727503134,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 10 update_interval 185 n_consecutive_deviations 5,100,10,185,5,0.2783195798949737,0,None,i7186,29,0.021387699866143008
1727503101,1727503137,36,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 226 n_permutations 11 update_interval 241 n_consecutive_deviations 5,226,11,241,5,0.29482370592648166,0,None,i7186,33,0.02892389764107693
1727503109,1727503138,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 201 n_permutations 21 update_interval 50 n_consecutive_deviations 1,201,21,50,1,0.22130532633158284,0,None,i7186,25,0.007010085854797034
1727503121,1727503154,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 101 n_permutations 31 update_interval 229 n_consecutive_deviations 5,101,31,229,5,0.2683170792698174,0,None,i7186,30,0.01966281043945197
1727503139,1727503173,34,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 222 n_permutations 19 update_interval 250 n_consecutive_deviations 4,222,19,250,4,0.2828207051762941,0,None,i7186,31,0.025649269460222196
1727503139,1727503174,35,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 20 update_interval 194 n_consecutive_deviations 5,100,20,194,5,0.29407351837959494,0,None,i7186,31,0.02484549708855785
1727503139,1727503177,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 163 n_permutations 12 update_interval 249 n_consecutive_deviations 5,163,12,249,5,0.3520880220055014,0,None,i7186,34,0.026347495964900314
1727503341,1727503369,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 251 n_permutations 10 update_interval 50 n_consecutive_deviations 1,251,10,50,1,0.22155538884721182,0,None,i7186,25,0.007374650680213913
1727503341,1727503371,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 227 n_permutations 30 update_interval 50 n_consecutive_deviations 1,227,30,50,1,0.19529882470617654,0,None,i7186,26,0.006870948506357359
1727503350,1727503379,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 239 n_permutations 10 update_interval 50 n_consecutive_deviations 1,239,10,50,1,0.20805201300325082,0,None,i7186,26,0.00788833572029371
1727503361,1727503389,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 225 n_permutations 29 update_interval 50 n_consecutive_deviations 1,225,29,50,1,0.20230057514378597,0,None,i7186,25,0.006977934959930458
1727503361,1727503394,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 679 n_permutations 31 update_interval 65 n_consecutive_deviations 5,679,31,65,5,0.2773193298324581,0,None,i7186,30,0.015191297824456114
1727503380,1727503409,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 233 n_permutations 10 update_interval 50 n_consecutive_deviations 1,233,10,50,1,0.20080020005001253,0,None,i7186,25,0.007351837959489872
1727503380,1727503411,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 338 n_permutations 27 update_interval 96 n_consecutive_deviations 2,338,27,96,2,0.24281070267566895,0,None,i7186,27,0.012093932574052602
1727503401,1727503430,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 243 n_permutations 10 update_interval 50 n_consecutive_deviations 1,243,10,50,1,0.1992998249562391,0,None,i7186,26,0.007903761654699389
1727503401,1727503430,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 239 n_permutations 10 update_interval 50 n_consecutive_deviations 1,239,10,50,1,0.20705176294073513,0,None,i7186,26,0.007906522085066722
1727503410,1727503439,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 100 n_permutations 50 update_interval 50 n_consecutive_deviations 5,100,50,50,5,0.2180545136284071,0,None,i7186,25,0.008830332583145787
1727503421,1727503450,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 226 n_permutations 28 update_interval 50 n_consecutive_deviations 1,226,28,50,1,0.1937984496124031,0,None,i7186,25,0.006894031200107719
1727503441,1727503470,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 225 n_permutations 30 update_interval 50 n_consecutive_deviations 1,225,30,50,1,0.20230057514378597,0,None,i7186,25,0.006977934959930458
1727503441,1727503470,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 148 n_permutations 10 update_interval 61 n_consecutive_deviations 3,148,10,61,3,0.2388097024256064,0,None,i7186,26,0.0103359173126615
1727503441,1727503470,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 257 n_permutations 12 update_interval 71 n_consecutive_deviations 1,257,12,71,1,0.22330582645661412,0,None,i7186,26,0.009513742071881607
1727503461,1727503489,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 190 n_permutations 19 update_interval 50 n_consecutive_deviations 1,190,19,50,1,0.23630907726931738,0,None,i7186,24,0.006649203284427663
1727503461,1727503490,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 148 n_permutations 10 update_interval 50 n_consecutive_deviations 3,148,10,50,3,0.22680670167541883,0,None,i7186,25,0.009023995129217087
1727503713,1727503743,30,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 185 n_permutations 38 update_interval 66 n_consecutive_deviations 3,185,38,66,3,0.22955738934733683,0,None,i7186,26,0.012886034008502125
1727503721,1727503749,28,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 232 n_permutations 31 update_interval 50 n_consecutive_deviations 1,232,31,50,1,0.20080020005001253,0,None,i7186,25,0.006683489054081702
1727503741,1727503770,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py OutdoorObjects 1000 ImageBasedDriftDetector n_samples 236 n_permutations 19 update_interval 54 n_consecutive_deviations 2,236,19,54,2,0.20605151287821954,0,None,i7186,26,0.008895080913085414
