start_time,end_time,run_time,program_string,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745464964,1745464978,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7178,4672046,,,,,
1745466755,1745466769,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3853 n_samples 1 k_neighbors 67 n_permutations 572 significance_level 0.001,3853,1,67,572,0.001,,,1,,i7175,4673282,,,,,
1745467796,1745467809,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7185,4673908,,,,,
1745469197,1745469210,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4601 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,4601,1,67,1,0.001,,,1,,i7186,4674727,,,,,
1745470356,1745470369,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7186,4675509,,,,,
1745471696,1745471710,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4556 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,4556,1,67,1,0.001,,,1,,i7183,4676353,,,,,
1745473437,1745473450,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 65 n_permutations 1 significance_level 0.001,1,1,65,1,0.001,,,1,,i7180,4677426,,,,,
1745475317,1745475331,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7186,4678640,,,,,
1745476619,1745476632,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1086 n_samples 1 k_neighbors 70 n_permutations 1 significance_level 0.001,1086,1,70,1,0.001,,,1,,i7186,4679308,,,,,
1745477868,1745477881,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 69 n_permutations 1 significance_level 0.001,5000,1,69,1,0.001,,,1,,i7183,4680026,,,,,
1745478739,1745478752,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 65 n_permutations 1 significance_level 0.001,1,1,65,1,0.001,,,1,,i7182,4680563,,,,,
1745480058,1745480072,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7182,4681641,,,,,
1745481681,1745481694,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 503 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,503,1,67,1,0.001,,,1,,i7180,4682664,,,,,
1745483152,1745483165,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 69 n_permutations 1 significance_level 0.001,5000,1,69,1,0.001,,,1,,i7178,4683165,,,,,
1745484536,1745484549,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 64 n_permutations 1 significance_level 0.001,1,1,64,1,0.001,,,1,,i7186,4683617,,,,,
1745487362,1745487375,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4730 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,4730,1,66,1000,0.999,,,1,,i7186,4684574,,,,,
1745488565,1745488578,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4493 n_samples 1 k_neighbors 66 n_permutations 1 significance_level 0.001,4493,1,66,1,0.001,,,1,,i7181,4684985,,,,,
1745490252,1745490265,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7181,4685549,,,,,
1745491503,1745491523,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4513 n_samples 1 k_neighbors 66 n_permutations 602 significance_level 0.001,4513,1,66,602,0.001,,,1,,i7186,4685943,,,,,
1745492964,1745492977,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 64 n_permutations 1 significance_level 0.001,1,1,64,1,0.001,,,1,,i7183,4686446,,,,,
1745495242,1745495256,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4136 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,4136,1,67,1000,0.999,,,1,,i7182,4687210,,,,,
1745496116,1745496129,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3649 n_samples 1 k_neighbors 66 n_permutations 554 significance_level 0.001,3649,1,66,554,0.001,,,1,,i7176,4687509,,,,,
1745497013,1745497027,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 63 n_permutations 1 significance_level 0.001,1,1,63,1,0.001,,,1,,i7180,4687807,,,,,
1745498306,1745498319,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7185,4688236,,,,,
1745499117,1745499131,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3822 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,3822,1,67,1,0.001,,,1,,i7181,4688647,,,,,
1745499503,1745499516,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7186,4688968,,,,,
1745500502,1745500515,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4113 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,4113,1,67,1,0.001,,,1,,i7183,4689391,,,,,
1745501744,1745501757,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7183,4689886,,,,,
1745503271,1745503303,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3299 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,3299,1,68,1,0.001,,,1,,i7183,4690670,,,,,
1745504759,1745504772,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7180,4691507,,,,,
1745506109,1745506123,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3965 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,3965,1,68,1,0.001,,,1,,i7186,4692199,,,,,
1745507787,1745507801,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7183,4693144,,,,,
1745508986,1745508999,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3016 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,3016,1,68,1,0.001,,,1,,i7183,4693853,,,,,
1745510128,1745510141,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7182,4694420,,,,,
1745511207,1745511221,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1169 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,1169,1,68,1,0.001,,,1,,i7182,4694975,,,,,
1745512346,1745512359,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7181,4695565,,,,,
1745513518,1745513531,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4184 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,4184,1,67,1,0.001,,,1,,i7180,4696209,,,,,
1745514839,1745514852,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3197 n_samples 1 k_neighbors 69 n_permutations 1000 significance_level 0.999,3197,1,69,1000,0.999,,,1,,i7176,4696857,,,,,
1745516091,1745516104,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 65 n_permutations 1 significance_level 0.001,1,1,65,1,0.001,,,1,,i7186,4697506,,,,,
1745517241,1745517261,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7186,4698065,,,,,
1745518449,1745518462,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3960 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,3960,1,68,1,0.001,,,1,,i7186,4698612,,,,,
1745519813,1745519833,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7182,4699250,,,,,
1745520830,1745520843,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,1,1,68,1,0.001,,,1,,i7185,4699760,,,,,
1745522010,1745522024,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4870 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,4870,1,66,1000,0.999,,,1,,i7183,4700410,,,,,
1745523314,1745523334,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3842 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,3842,1,67,1,0.001,,,1,,i7176,4701077,,,,,
1745524562,1745524575,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7176,4701767,,,,,
1745525491,1745525505,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4440 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,4440,1,67,1,0.001,,,1,,i7185,4702228,,,,,
1745526471,1745526485,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7182,4702712,,,,,
1745528032,1745528045,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4237 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,4237,1,67,1,0.001,,,1,,i7186,4703436,,,,,
1745529032,1745529045,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7186,4703934,,,,,
1745530632,1745530645,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4187 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.001,4187,1,67,1,0.001,,,1,,i7186,4704704,,,,,
1745532052,1745532066,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7183,4705370,,,,,
1745533472,1745533485,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4382 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,4382,1,68,1,0.001,,,1,,i7180,4706112,,,,,
1745534493,1745534507,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7185,4706597,,,,,
1745536073,1745536086,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3537 n_samples 1 k_neighbors 67 n_permutations 559 significance_level 0.001,3537,1,67,559,0.001,,,1,,i7186,4707352,,,,,
1745537334,1745537348,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,5000,1,68,1,0.001,,,1,,i7185,4707970,,,,,
1745539054,1745539067,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3758 n_samples 1 k_neighbors 67 n_permutations 1 significance_level 0.7943430465186563,3758,1,67,1,0.7943430465186563,,,1,,i7183,4708833,,,,,
1745540334,1745540347,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,5000,1,68,1,0.001,,,1,,i7183,4709424,,,,,
1745542018,1745542031,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1 n_samples 1 k_neighbors 65 n_permutations 1 significance_level 0.001,1,1,65,1,0.001,,,1,,i7186,4710220,,,,,
1745543104,1745543117,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7182,4710757,,,,,
1745544615,1745544628,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3891 n_samples 1 k_neighbors 68 n_permutations 1 significance_level 0.001,3891,1,68,1,0.001,,,1,,i7181,4711488,,,,,
1745546275,1745546288,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 67 n_permutations 1000 significance_level 0.999,5000,1,67,1000,0.999,,,1,,i7183,4712280,,,,,
1745547956,1745547970,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1469 n_samples 1 k_neighbors 69 n_permutations 1 significance_level 0.001,1469,1,69,1,0.001,,,1,,i7185,4713105,,,,,
1745549347,1745549360,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 5000 n_samples 1 k_neighbors 66 n_permutations 1000 significance_level 0.999,5000,1,66,1000,0.999,,,1,,i7185,4713735,,,,,
