start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1751116203,1751122415,6212,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2549 batch_size 1013 detection_buf_size 3512 overlap 0.6234416141286492 alpha 0.7285168844163418 gamma 9.436762605982832 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,2549,1013,3512,0.6234416141286492,0.7285168844163418,9.436762605982832,str\(\'t-test\'\),4,str\(\'bounded\'\),0.91,6195.0,0,,i7179,6195.0,842.91796875,730.2933021336554,-1.0,0.0,5587405
1751123693,1751123706,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2534 batch_size 2750 detection_buf_size 995 overlap 0.23016499775461852 alpha 0.9040938336886466 gamma 7.344814321868123 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,2534,2750,995,0.2301649977546185,0.9040938336886466,7.344814321868123,str\(\'t-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7174,1.0,752.95703125,752.2317708333334,-1.0,0.0,5587831
1751123873,1751123899,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2299 batch_size 2537 detection_buf_size 2451 overlap 0.41459697218984365 alpha 0.7189101780541242 gamma 8.756863087563776 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,2299,2537,2451,0.4145969721898436,0.7189101780541242,8.756863087563776,str\(\'ks-test\'\),2,str\(\'bounded\'\),0.91,12.0,0,,i7152,12.0,758.359375,753.7861328125,-1.0,0.0,5587852
1751131448,1751131771,323,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3431 batch_size 2080 detection_buf_size 3971 overlap 0.56968167132698 alpha 0.882685352627188 gamma 3.5018822176977995 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,3431,2080,3971,0.56968167132698,0.882685352627188,3.5018822176977995,str\(\'t-test\'\),3,str\(\'bounded\'\),0.91,311.0,0,,i7163,311.0,767.3515625,757.3781020220588,-1.0,0.0,5588354
1751139338,1751139556,218,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 766 batch_size 45 detection_buf_size 3299 overlap 0.6872999020516872 alpha 0.5813119932003319 gamma 6.968543783469126 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,766,45,3299,0.6872999020516872,0.5813119932003319,6.968543783469126,str\(\'ks-test\'\),2,str\(\'bounded\'\),0.91,206.0,0,,i7150,206.0,765.2421875,762.9407269021739,-1.0,0.0,5588887
1751139277,1751140021,744,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4125 batch_size 301 detection_buf_size 4521 overlap 0.877479599064216 alpha 0.7937756100632251 gamma 9.30825128534902 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,4125,301,4521,0.877479599064216,0.7937756100632251,9.30825128534902,str\(\'t-test\'\),3,str\(\'bounded\'\),0.91,732.0,0,,i7154,732.0,770.09375,764.6958778782895,-1.0,0.0,5588880
1751147150,1751147169,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4945 batch_size 4569 detection_buf_size 603 overlap 0.29635973602347077 alpha 0.8073270168639719 gamma 0.467039762233384 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,4945,4569,603,0.2963597360234707,0.8073270168639719,0.467039762233384,str\(\'t-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7140,1.0,753.95703125,753.2005208333334,-1.0,0.0,5589355
1751147250,1751147761,511,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 180 batch_size 4473 detection_buf_size 1588 overlap 0.10668542727082968 alpha 0.5675776092000305 gamma 3.429554241521284 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,180,4473,1588,0.1066854272708296,0.5675776092000305,3.429554241521284,str\(\'ks-test\'\),3,str\(\'bounded\'\),0.91,497.0,0,,i7133,497.0,766.41796875,760.2183743990385,-1.0,0.0,5589368
1751147107,1751153166,6059,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2661 batch_size 4063 detection_buf_size 2143 overlap 0.7911983022596687 alpha 0.19640478705987335 gamma 4.479883543466219 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,2661,4063,2143,0.7911983022596687,0.1964047870598733,4.479883543466219,str\(\'t-test\'\),4,str\(\'bounded\'\),0.91,6039.0,0,,i7144,6039.0,840.47265625,739.1473094575083,-1.0,0.0,5589350
1751155060,1751155616,556,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2498 batch_size 1916 detection_buf_size 3185 overlap 0.2468440260645002 alpha 0.1906615221723914 gamma 3.8708445512438194 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,2498,1916,3185,0.2468440260645002,0.1906615221723914,3.870844551243819,str\(\'ks-test\'\),3,str\(\'bounded\'\),0.91,534.0,0,,i7139,534.0,767.29296875,760.4986049107143,-1.0,0.0,5589829
1751155248,1751161234,5986,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4979 batch_size 1700 detection_buf_size 3125 overlap 0.9312922459617257 alpha 0.5776719771623612 gamma 2.7546040213424714 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,4979,1700,3125,0.9312922459617256,0.5776719771623612,2.7546040213424714,str\(\'t-test\'\),4,str\(\'bounded\'\),0.91,5963.0,0,,i7127,5963.0,826.93359375,709.2073056020067,-1.0,0.0,5589846
1751162828,1751162841,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2735 batch_size 2170 detection_buf_size 4622 overlap 0.4369018950462341 alpha 0.4343117616251111 gamma 2.4706782732326538 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,2735,2170,4622,0.4369018950462341,0.4343117616251111,2.4706782732326538,str\(\'t-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7172,1.0,751.6796875,750.9127604166666,-1.0,0.0,5590311
1751162916,1751162942,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1602 batch_size 2593 detection_buf_size 1772 overlap 0.5783421298544854 alpha 0.20823771353811027 gamma 5.262830826022663 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,1602,2593,1772,0.5783421298544854,0.2082377135381102,5.262830826022663,str\(\'ks-test\'\),2,str\(\'bounded\'\),0.91,11.0,0,,i7142,11.0,759.125,755.7509765625,-1.0,0.0,5590323
1751170822,1751170848,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3240 batch_size 2689 detection_buf_size 415 overlap 0.7681382629200816 alpha 0.4167967212870717 gamma 8.539951413126662 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,3240,2689,415,0.7681382629200816,0.4167967212870717,8.539951413126662,str\(\'t-test\'\),2,str\(\'bounded\'\),0.91,11.0,0,,i7163,11.0,758.453125,753.8583984375,-1.0,0.0,5590824
1751170921,1751170934,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2393 batch_size 1756 detection_buf_size 1098 overlap 0.8781660386826843 alpha 0.31859896558150647 gamma 8.036553398294375 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,2393,1756,1098,0.8781660386826843,0.3185989655815064,8.036553398294375,str\(\'ks-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7137,1.0,740.8828125,740.19921875,-1.0,0.0,5590837
1751170960,1751176896,5936,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 306 batch_size 1877 detection_buf_size 1472 overlap 0.3769619954805821 alpha 0.6783086691834033 gamma 7.070322840614245 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,306,1877,1472,0.3769619954805821,0.6783086691834033,7.070322840614245,str\(\'ks-test\'\),4,str\(\'bounded\'\),0.91,5911.0,0,,i7131,5911.0,893.65234375,814.825193665683,-1.0,0.0,5590842
1751178782,1751178801,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1653 batch_size 3738 detection_buf_size 3782 overlap 0.2898241084050387 alpha 0.3322728528939188 gamma 1.568150253517553 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,1653,3738,3782,0.2898241084050387,0.3322728528939188,1.568150253517553,str\(\'ks-test\'\),2,str\(\'bounded\'\),0.91,11.0,0,,i7139,11.0,759.19140625,754.6162109375,-1.0,0.0,5591268
1751178698,1751179028,330,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2786 batch_size 1660 detection_buf_size 2337 overlap 0.6944088651686907 alpha 0.059341175507754085 gamma 5.686774184380659 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,2786,1660,2337,0.6944088651686907,0.059341175507754,5.686774184380659,str\(\'t-test\'\),3,str\(\'bounded\'\),0.91,315.0,0,,i7145,315.0,764.22265625,756.0161994485294,-1.0,0.0,5591259
1751186728,1751186747,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3136 batch_size 3483 detection_buf_size 2774 overlap 0.10542258865386248 alpha 0.04572843922302127 gamma 4.540124701594003 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,3136,3483,2774,0.1054225886538624,0.0457284392230212,4.540124701594003,str\(\'t-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7148,1.0,753.92578125,753.2005208333334,-1.0,0.0,5591751
1751186888,1751186927,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4187 batch_size 1030 detection_buf_size 2428 overlap 0.2460361915435642 alpha 0.6658363300412893 gamma 2.5353797968942673 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,4187,1030,2428,0.2460361915435642,0.6658363300412893,2.5353797968942677,str\(\'t-test\'\),2,str\(\'bounded\'\),0.91,29.0,0,,i7138,29.0,758.66796875,754.7234375,-1.0,0.0,5591771
1751194355,1751194865,510,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 670 batch_size 1127 detection_buf_size 1013 overlap 0.429915189370513 alpha 0.9562844010591507 gamma 1.125754183330573 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,670,1127,1013,0.429915189370513,0.9562844010591508,1.125754183330573,str\(\'ks-test\'\),3,str\(\'bounded\'\),0.91,493.0,0,,i7144,493.0,767.81640625,761.0981069711538,-1.0,0.0,5592209
1751194599,1751194933,334,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4850 batch_size 4103 detection_buf_size 2616 overlap 0.5849998959433287 alpha 0.6832899219244719 gamma 6.456411208959297 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,4850,4103,2616,0.5849998959433287,0.6832899219244719,6.456411208959297,str\(\'t-test\'\),3,str\(\'bounded\'\),0.91,316.0,0,,i7115,316.0,754.6171875,752.2466681985294,-1.0,0.0,5592241
1751202392,1751202405,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 241 batch_size 4358 detection_buf_size 3955 overlap 0.7692795876637101 alpha 0.9386478319764138 gamma 9.743599373438396 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,241,4358,3955,0.7692795876637101,0.9386478319764138,9.743599373438396,str\(\'ks-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7168,1.0,753.52734375,752.8684895833334,-1.0,0.0,5592608
1751202549,1751202562,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4049 batch_size 2980 detection_buf_size 4302 overlap 0.9788464636523276 alpha 0.6103588047754019 gamma 8.340782388068735 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,4049,2980,4302,0.9788464636523276,0.6103588047754019,8.340782388068735,str\(\'ks-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7137,1.0,741.01171875,740.2708333333334,-1.0,0.0,5592652
1751202430,1751208804,6374,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2370 batch_size 4511 detection_buf_size 3616 overlap 0.26761018246412277 alpha 0.04897257596999407 gamma 5.006951026775875 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,2370,4511,3616,0.2676101824641227,0.048972575969994,5.006951026775875,str\(\'ks-test\'\),4,str\(\'bounded\'\),0.91,6364.0,0,,i7176,6364.0,860.35546875,796.4649539576802,-1.0,0.0,5592614
1751210470,1751210489,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1159 batch_size 2922 detection_buf_size 2885 overlap 0.6639167666397989 alpha 0.7643330102842301 gamma 5.378273123665713 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,1159,2922,2885,0.6639167666397989,0.7643330102842301,5.378273123665713,str\(\'t-test\'\),2,str\(\'bounded\'\),0.91,11.0,0,,i7186,11.0,759.5625,756.2470703125,-1.0,0.0,5593134
1751210590,1751210908,318,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4401 batch_size 2466 detection_buf_size 735 overlap 0.31975788035430014 alpha 0.6003977009188384 gamma 1.8809245026484132 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,4401,2466,735,0.3197578803543001,0.6003977009188384,1.8809245026484127,str\(\'ks-test\'\),3,str\(\'bounded\'\),0.91,308.0,0,,i7181,308.0,767.25,756.8191287878788,-1.0,0.0,5593145
1751218570,1751224758,6188,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 441 batch_size 3989 detection_buf_size 4593 overlap 0.6422645114753396 alpha 0.6071155603099614 gamma 1.3133995699696241 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,441,3989,4593,0.6422645114753396,0.6071155603099614,1.313399569969624,str\(\'t-test\'\),4,str\(\'bounded\'\),0.91,6172.0,0,,i7151,6172.0,866.43359375,766.9855613893376,-1.0,0.0,5593631
1751226146,1751226165,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1946 batch_size 4803 detection_buf_size 2974 overlap 0.1454769421238452 alpha 0.4052659334186465 gamma 3.471870815973729 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,1946,4803,2974,0.1454769421238452,0.4052659334186465,3.471870815973729,str\(\'t-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7142,1.0,752.83984375,752.0651041666666,-1.0,0.0,5594040
1751226326,1751226496,170,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2960 batch_size 4859 detection_buf_size 4216 overlap 0.4602848111055791 alpha 0.22010320178605616 gamma 0.1947557417480275 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,2960,4859,4216,0.4602848111055791,0.2201032017860561,0.1947557417480275,str\(\'ks-test\'\),3,str\(\'bounded\'\),0.91,157.0,0,,i7182,157.0,765.97265625,756.6163194444445,-1.0,0.0,5594059
1751234026,1751234078,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1514 batch_size 380 detection_buf_size 1913 overlap 0.5549437661711126 alpha 0.3839795164708048 gamma 7.401445103447885 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,1514,380,1913,0.5549437661711126,0.3839795164708048,7.401445103447885,str\(\'t-test\'\),2,str\(\'bounded\'\),0.91,28.0,0,,i7146,28.0,758.640625,756.15234375,-1.0,0.0,5594487
1751234051,1751234083,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3626 batch_size 595 detection_buf_size 908 overlap 0.8694898992367088 alpha 0.24169442210532724 gamma 8.801616894337348 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,3626,595,908,0.8694898992367088,0.2416944221053272,8.801616894337348,str\(\'ks-test\'\),2,str\(\'bounded\'\),0.91,18.0,0,,i7144,18.0,759.046875,755.619140625,-1.0,0.0,5594492
1751242173,1751242186,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2869 batch_size 3812 detection_buf_size 1503 overlap 0.6710254769437015 alpha 0.351411919048056 gamma 6.655158759571613 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,2869,3812,1503,0.6710254769437015,0.351411919048056,6.655158759571613,str\(\'ks-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7123,1.0,752.859375,752.171875,-1.0,0.0,5595016
1751242001,1751247936,5935,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2012 batch_size 4028 detection_buf_size 68 overlap 0.9795326504576951 alpha 0.02588878149352968 gamma 9.62712888674345 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,2012,4028,68,0.9795326504576952,0.0258887814935296,9.62712888674345,str\(\'t-test\'\),4,str\(\'bounded\'\),0.91,5912.0,0,,i7132,5912.0,853.63671875,793.8669371838112,-1.0,0.0,5594972
1751242233,1751248320,6087,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4531 batch_size 4898 detection_buf_size 1242 overlap 0.16740708350017666 alpha 0.6448581787031143 gamma 8.24605981514603 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,4531,4898,1242,0.1674070835001766,0.6448581787031143,8.24605981514603,str\(\'ks-test\'\),4,str\(\'bounded\'\),0.91,6077.0,0,,i7121,6077.0,858.0625,759.0025913382594,-1.0,0.0,5595060
1751250198,1751250250,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1424 batch_size 792 detection_buf_size 4900 overlap 0.3132219999227673 alpha 0.016293929463252425 gamma 0.77493094216194 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,1424,792,4900,0.3132219999227673,0.0162939294632524,0.77493094216194,str\(\'t-test\'\),2,str\(\'bounded\'\),0.91,29.0,0,,i7125,29.0,758.99609375,755.22890625,-1.0,0.0,5595483
1751258111,1751258150,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3949 batch_size 3192 detection_buf_size 1387 overlap 0.1446688547898084 alpha 0.9897339713741093 gamma 4.812217447551899 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,3949,3192,1387,0.1446688547898084,0.9897339713741092,4.812217447551899,str\(\'ks-test\'\),2,str\(\'bounded\'\),0.91,21.0,0,,i7136,21.0,759.5,755.76796875,-1.0,0.0,5595851
1751258436,1751258462,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1216 batch_size 3409 detection_buf_size 168 overlap 0.45329785261675715 alpha 0.6330262634772807 gamma 1.5250333059839905 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,1216,3409,168,0.4532978526167571,0.6330262634772807,1.5250333059839905,str\(\'t-test\'\),2,str\(\'bounded\'\),0.91,12.0,0,,i7124,12.0,758.6796875,754.119140625,-1.0,0.0,5595896
1751266560,1751266876,316,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 317 batch_size 1422 detection_buf_size 4711 overlap 0.8706309711672365 alpha 0.6542521837372333 gamma 7.602849321287126 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,317,1422,4711,0.8706309711672365,0.6542521837372333,7.602849321287126,str\(\'t-test\'\),3,str\(\'bounded\'\),0.91,294.0,0,,i7114,294.0,766.36328125,756.2332763671875,-1.0,0.0,5596351
1751274109,1751274141,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 314 batch_size 4878 detection_buf_size 1071 overlap 0.7323527413792909 alpha 0.1448409926276654 gamma 0.6449005162511021 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1,314,4878,1071,0.7323527413792909,0.1448409926276654,0.6449005162511021,str\(\'t-test\'\),1,str\(\'bounded\'\),0.91,1.0,0,,i7120,1.0,754.3046875,753.5625,-1.0,0.0,5597007
1751274162,1751280198,6036,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1975 batch_size 3757 detection_buf_size 1361 overlap 0.2306532662920654 alpha 0.8437825795616954 gamma 4.110923984983937 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4,1975,3757,1361,0.2306532662920654,0.8437825795616954,4.110923984983937,str\(\'t-test\'\),4,str\(\'bounded\'\),0.91,6020.0,0,,i7120,6020.0,875.5859375,812.1445183153974,-1.0,0.0,5597020
1751282277,1751282414,137,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1213 batch_size 607 detection_buf_size 4052 overlap 0.06554627230390907 alpha 0.13128601670078932 gamma 9.603440393248572 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2,1213,607,4052,0.065546272303909,0.1312860167007893,9.603440393248572,str\(\'t-test\'\),2,str\(\'bounded\'\),0.91,127.0,0,,i7039,127.0,766.35546875,762.4638020833333,-1.0,0.0,5597501
1751282158,1751282488,330,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Ozone 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4455 batch_size 4779 detection_buf_size 2371 overlap 0.9182076092902571 alpha 0.48205129317753015 gamma 2.982476769180037 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3,4455,4779,2371,0.9182076092902572,0.4820512931775301,2.982476769180037,str\(\'ks-test\'\),3,str\(\'bounded\'\),0.91,301.0,0,,i7090,301.0,765.80859375,755.8568892045455,-1.0,0.0,5597483
