start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747742170,1747742177,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4379 batch_size 2988 detection_buf_size 4303 overlap 0.31811480804532766 alpha 0.14417863996326924 gamma 0.6723391265841201 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 290,4379,2988,4303,0.3181148080453276,0.1441786399632692,0.6723391265841201,str\(\'t-test\'\),str\(\'full\'\),290,,,1,,i7170,5172971
1747742200,1747742213,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1255 batch_size 2405 detection_buf_size 1060 overlap 0.8460398250501603 alpha 0.7809713496267796 gamma 9.803329770841636 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3295,1255,2405,1060,0.8460398250501603,0.7809713496267796,9.803329770841636,str\(\'ks-test\'\),str\(\'bounded\'\),3295,,,1,,i7183,5172978
1747743135,1747743141,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2354 batch_size 3717 detection_buf_size 1428 overlap 0.9425752639789134 alpha 0.9477033509407192 gamma 6.970353423019872 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 773,2354,3717,1428,0.9425752639789134,0.9477033509407192,6.970353423019872,str\(\'t-test\'\),str\(\'full\'\),773,,,1,,i7184,5173363
1747743135,1747743142,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 721 batch_size 1034 detection_buf_size 4650 overlap 0.1203183542136103 alpha 0.5343590691629797 gamma 7.7128725061239685 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2400,721,1034,4650,0.1203183542136103,0.5343590691629797,7.712872506123968,str\(\'ks-test\'\),str\(\'full\'\),2400,,,1,,i7181,5173368
1747743134,1747743147,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4172 batch_size 3545 detection_buf_size 1101 overlap 0.6672020403537899 alpha 0.6709385789465159 gamma 8.101675679354928 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3155,4172,3545,1101,0.6672020403537899,0.6709385789465159,8.101675679354928,str\(\'ks-test\'\),str\(\'full\'\),3155,,,1,,i7179,5173371
1747743134,1747743147,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4228 batch_size 1830 detection_buf_size 3191 overlap 0.46925662755593656 alpha 0.11990183719433845 gamma 3.5028792105633766 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2539,4228,1830,3191,0.4692566275559365,0.1199018371943384,3.5028792105633766,str\(\'ks-test\'\),str\(\'bounded\'\),2539,,,1,,i7183,5173365
1747743134,1747743147,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2597 batch_size 4200 detection_buf_size 87 overlap 0.5896759428568185 alpha 0.39268349231220784 gamma 1.825661911302246 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4312,2597,4200,87,0.5896759428568185,0.3926834923122078,1.825661911302246,str\(\'t-test\'\),str\(\'bounded\'\),4312,,,1,,i7183,5173366
1747743134,1747743147,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2677 batch_size 1248 detection_buf_size 3112 overlap 0.2738656290341169 alpha 0.8191567506473512 gamma 7.206488606519998 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4938,2677,1248,3112,0.2738656290341169,0.8191567506473512,7.206488606519998,str\(\'t-test\'\),str\(\'full\'\),4938,,,1,,i7180,5173370
1747743135,1747743148,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 803 batch_size 4302 detection_buf_size 2289 overlap 0.7978315017931163 alpha 0.24061158455722034 gamma 3.271588170874864 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1771,803,4302,2289,0.7978315017931163,0.2406115845572203,3.271588170874864,str\(\'ks-test\'\),str\(\'bounded\'\),1771,,,1,,i7180,5173369
1747743165,1747743171,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1520 batch_size 2887 detection_buf_size 3380 overlap 0.04091515104472637 alpha 0.49104958529397846 gamma 4.228354420237244 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2672,1520,2887,3380,0.0409151510447263,0.4910495852939784,4.228354420237244,str\(\'ks-test\'\),str\(\'full\'\),2672,,,1,,i7185,5173376
1747743165,1747743177,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2296 batch_size 1692 detection_buf_size 4105 overlap 0.13927464393153788 alpha 0.279519349751994 gamma 1.4320145197613166 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 155,2296,1692,4105,0.1392746439315378,0.279519349751994,1.4320145197613166,str\(\'t-test\'\),str\(\'bounded\'\),155,,,1,,i7186,5173373
1747743255,1747743261,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4646 batch_size 2190 detection_buf_size 1397 overlap 0.5142314080502838 alpha 0.5667119139395654 gamma 5.312654627684505 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 912,4646,2190,1397,0.5142314080502838,0.5667119139395654,5.312654627684505,str\(\'t-test\'\),str\(\'bounded\'\),912,,,1,,i7184,5173408
1747743255,1747743267,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3463 batch_size 4893 detection_buf_size 4384 overlap 0.42488491226546465 alpha 0.9175584772638976 gamma 9.409626058544033 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2265,3463,4893,4384,0.4248849122654646,0.9175584772638976,9.409626058544031,str\(\'ks-test\'\),str\(\'bounded\'\),2265,,,1,,i7183,5173411
1747743285,1747743298,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 339 batch_size 496 detection_buf_size 198 overlap 0.8942439285591245 alpha 0.031022115256637336 gamma 1.061122334255837 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4171,339,496,198,0.8942439285591245,0.0310221152566373,1.061122334255837,str\(\'t-test\'\),str\(\'full\'\),4171,,,1,,i7183,5173420
1747743314,1747743327,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 256 batch_size 3144 detection_buf_size 4950 overlap 0.6144392602723092 alpha 0.7557892761230469 gamma 2.46225838529598 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3083,256,3144,4950,0.6144392602723092,0.7557892761230469,2.46225838529598,str\(\'ks-test\'\),str\(\'full\'\),3083,,,1,,i7184,5173428
1747743375,1747743388,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3380 batch_size 1311 detection_buf_size 451 overlap 0.08191524579375982 alpha 0.17724506179988384 gamma 8.311544549330138 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1166,3380,1311,451,0.0819152457937598,0.1772450617998838,8.311544549330138,str\(\'t-test\'\),str\(\'bounded\'\),1166,,,1,,i7184,5173449
1747743435,1747743441,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4720 batch_size 3940 detection_buf_size 3438 overlap 0.9828666278719902 alpha 0.3409361685812473 gamma 6.400825695179403 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2010,4720,3940,3438,0.9828666278719902,0.3409361685812473,6.400825695179403,str\(\'ks-test\'\),str\(\'bounded\'\),2010,,,1,,i7186,5173464
1747743556,1747743569,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1593 batch_size 827 detection_buf_size 1768 overlap 0.4465034549888223 alpha 0.732356349542737 gamma 2.8176138177253307 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3760,1593,827,1768,0.4465034549888223,0.732356349542737,2.8176138177253307,str\(\'t-test\'\),str\(\'full\'\),3760,,,1,,i7181,5173509
1747743676,1747743682,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2067 batch_size 4669 detection_buf_size 730 overlap 0.355791718268767 alpha 0.5053588932398707 gamma 0.021270266829989854 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1556,2067,4669,730,0.355791718268767,0.5053588932398707,0.0212702668299898,str\(\'ks-test\'\),str\(\'bounded\'\),1556,,,1,,i7185,5173544
1747743676,1747743689,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3943 batch_size 253 detection_buf_size 4046 overlap 0.8220122235007584 alpha 0.4296975163612515 gamma 9.189840861479752 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4566,3943,253,4046,0.8220122235007584,0.4296975163612515,9.189840861479752,str\(\'t-test\'\),str\(\'full\'\),4566,,,1,,i7184,5173548
1747743676,1747743689,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2916 batch_size 2623 detection_buf_size 2035 overlap 0.2408187844119966 alpha 0.09432388811744749 gamma 6.1084035958833995 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3527,2916,2623,2035,0.2408187844119966,0.0943238881174474,6.1084035958834,str\(\'ks-test\'\),str\(\'full\'\),3527,,,1,,i7181,5173551
1747743772,1747743778,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1042 batch_size 1986 detection_buf_size 2545 overlap 0.7032034624237568 alpha 0.9808612018916756 gamma 4.672718187548221 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 370,1042,1986,2545,0.7032034624237568,0.9808612018916756,4.672718187548221,str\(\'t-test\'\),str\(\'bounded\'\),370,,,1,,i7185,5173573
1747743797,1747743810,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1067 batch_size 3289 detection_buf_size 1897 overlap 0.09361094959639013 alpha 0.6301402178984136 gamma 1.226156697113998 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2144,1067,3289,1897,0.0936109495963901,0.6301402178984136,1.226156697113998,str\(\'t-test\'\),str\(\'bounded\'\),2144,,,1,,i7181,5173591
1747743947,1747743960,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2941 batch_size 1475 detection_buf_size 2723 overlap 0.6183249409347773 alpha 0.3042480178307742 gamma 9.55496752613876 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3982,2941,1475,2723,0.6183249409347773,0.3042480178307742,9.55496752613876,str\(\'ks-test\'\),str\(\'full\'\),3982,,,1,,i7184,5173637
1747744128,1747744134,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3948 batch_size 3773 detection_buf_size 869 overlap 0.44261945293098687 alpha 0.21855524018220604 gamma 5.1378711492959415 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2942,3948,3773,869,0.4426194529309868,0.218555240182206,5.1378711492959415,str\(\'t-test\'\),str\(\'full\'\),2942,,,1,,i7184,5173700
1747744128,1747744141,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2071 batch_size 679 detection_buf_size 3869 overlap 0.971169275207445 alpha 0.856323406888172 gamma 4.073242381585763 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 957,2071,679,3869,0.971169275207445,0.856323406888172,4.073242381585763,str\(\'ks-test\'\),str\(\'bounded\'\),957,,,1,,i7180,5173716
1747744278,1747744285,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1607 batch_size 4524 detection_buf_size 3617 overlap 0.8181082138884812 alpha 0.8806316811703145 gamma 1.2842225405136123 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3747,1607,4524,3617,0.8181082138884812,0.8806316811703145,1.2842225405136125,str\(\'t-test\'\),str\(\'full\'\),3747,,,1,,i7184,5173769
1747744369,1747744382,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4734 batch_size 88 detection_buf_size 1628 overlap 0.3441048108749092 alpha 0.051856375973671674 gamma 7.934209876422771 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 503,4734,88,1628,0.3441048108749092,0.0518563759736716,7.934209876422771,str\(\'ks-test\'\),str\(\'bounded\'\),503,,,1,,i7180,5173842
1747744399,1747744412,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3414 batch_size 2791 detection_buf_size 4771 overlap 0.7148886874951422 alpha 0.46510647743567823 gamma 7.344502862868831 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1348,3414,2791,4771,0.7148886874951422,0.4651064774356782,7.344502862868831,str\(\'t-test\'\),str\(\'bounded\'\),1348,,,1,,i7181,5173848
1747744489,1747744502,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 291 batch_size 2134 detection_buf_size 591 overlap 0.24472444660402834 alpha 0.60775771952793 gamma 3.4292929385397586 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4426,291,2134,591,0.2447244466040283,0.60775771952793,3.4292929385397586,str\(\'ks-test\'\),str\(\'full\'\),4426,,,1,,i7180,5173884
1747744519,1747744532,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 364 batch_size 4154 detection_buf_size 4556 overlap 0.2777684489376843 alpha 0.3656610295921564 gamma 4.527228654472158 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3338,364,4154,4556,0.2777684489376843,0.3656610295921564,4.527228654472158,str\(\'t-test\'\),str\(\'full\'\),3338,,,1,,i7181,5173893
1747744549,1747744562,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3488 batch_size 1080 detection_buf_size 64 overlap 0.8095176953617483 alpha 0.6915541814267635 gamma 5.943526908794419 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 249,3488,1080,64,0.8095176953617483,0.6915541814267635,5.943526908794419,str\(\'ks-test\'\),str\(\'bounded\'\),249,,,1,,i7181,5173902
1747744610,1747744622,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4650 batch_size 3710 detection_buf_size 3207 overlap 0.1275906085688621 alpha 0.7929597394317388 gamma 9.345110575900414 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1601,4650,3710,3207,0.1275906085688621,0.7929597394317388,9.345110575900414,str\(\'t-test\'\),str\(\'bounded\'\),1601,,,1,,i7184,5173918
1747744639,1747744646,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1524 batch_size 1837 detection_buf_size 1530 overlap 0.663297091986984 alpha 0.15519252449274062 gamma 0.19590567973721773 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4836,1524,1837,1530,0.663297091986984,0.1551925244927406,0.1959056797372177,str\(\'ks-test\'\),str\(\'full\'\),4836,,,1,,i7184,5173927
1747744640,1747744653,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2310 batch_size 3034 detection_buf_size 966 overlap 0.5025349904224277 alpha 0.11516195590235292 gamma 2.984922019386664 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2358,2310,3034,966,0.5025349904224277,0.1151619559023529,2.984922019386664,str\(\'t-test\'\),str\(\'bounded\'\),2358,,,1,,i7181,5173931
1747744700,1747744713,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4187 batch_size 2358 detection_buf_size 4279 overlap 0.03702828067354858 alpha 0.9439382128659636 gamma 6.548765814406798 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4352,4187,2358,4279,0.0370282806735485,0.9439382128659636,6.548765814406798,str\(\'ks-test\'\),str\(\'full\'\),4352,,,1,,i7181,5173955
1747744850,1747744857,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2712 batch_size 4729 detection_buf_size 2425 overlap 0.8981286444421858 alpha 0.5464008917603642 gamma 8.153987921644934 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2571,2712,4729,2425,0.8981286444421858,0.5464008917603642,8.153987921644934,str\(\'t-test\'\),str\(\'full\'\),2571,,,1,,i7184,5173999
1747744851,1747744864,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 838 batch_size 351 detection_buf_size 2938 overlap 0.43658345463871956 alpha 0.4037506014350802 gamma 2.3240865276763216 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 742,838,351,2938,0.4365834546387195,0.4037506014350802,2.3240865276763216,str\(\'ks-test\'\),str\(\'bounded\'\),742,,,1,,i7181,5174004
1747744941,1747744947,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 765 batch_size 4866 detection_buf_size 262 overlap 0.7388558369707316 alpha 0.8232265582513064 gamma 6.786177899718285 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 109,765,4866,262,0.7388558369707316,0.8232265582513064,6.786177899718285,str\(\'ks-test\'\),str\(\'full\'\),109,,,1,,i7184,5174028
1747744971,1747744984,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2642 batch_size 523 detection_buf_size 4515 overlap 0.20710801819711924 alpha 0.24370664894394575 gamma 2.75235407788679 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3202,2642,523,4515,0.2071080181971192,0.2437066489439457,2.75235407788679,str\(\'t-test\'\),str\(\'bounded\'\),3202,,,1,,i7181,5174046
1747745001,1747745007,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4291 batch_size 2821 detection_buf_size 1255 overlap 0.8577348131686449 alpha 0.2671729914676398 gamma 1.9317178259072825 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4974,4291,2821,1255,0.8577348131686449,0.2671729914676398,1.9317178259072825,str\(\'ks-test\'\),str\(\'bounded\'\),4974,,,1,,i7184,5174053
1747745031,1747745037,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2417 batch_size 2256 detection_buf_size 3327 overlap 0.32202595033310355 alpha 0.6595669341366738 gamma 8.541512405104005 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1734,2417,2256,3327,0.3220259503331035,0.6595669341366738,8.541512405104005,str\(\'t-test\'\),str\(\'full\'\),1734,,,1,,i7184,5174069
1747745031,1747745044,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1328 batch_size 3572 detection_buf_size 4169 overlap 0.48096207953430714 alpha 0.5708349163942039 gamma 5.71097714489326 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4217,1328,3572,4169,0.4809620795343071,0.5708349163942039,5.71097714489326,str\(\'ks-test\'\),str\(\'bounded\'\),4217,,,1,,i7181,5174075
1747745121,1747745134,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4452 batch_size 1665 detection_buf_size 1232 overlap 0.9464664098657668 alpha 0.49419811221584675 gamma 4.764698848500848 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2218,4452,1665,1232,0.9464664098657668,0.4941981122158467,4.764698848500848,str\(\'t-test\'\),str\(\'full\'\),2218,,,1,,i7181,5174107
1747745211,1747745224,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3740 batch_size 4368 detection_buf_size 2969 overlap 0.11642552600428462 alpha 0.018607304107397797 gamma 0.5833738424396143 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 875,3740,4368,2969,0.1164255260042846,0.0186073041073977,0.5833738424396143,str\(\'ks-test\'\),str\(\'full\'\),875,,,1,,i7181,5174134
1747745271,1747745278,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 614 batch_size 1182 detection_buf_size 2236 overlap 0.5779721434582025 alpha 0.906118171390146 gamma 8.95272190857213 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2709,614,1182,2236,0.5779721434582025,0.906118171390146,8.95272190857213,str\(\'t-test\'\),str\(\'bounded\'\),2709,,,1,,i7184,5174151
1747745362,1747745375,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 63 batch_size 2616 detection_buf_size 2598 overlap 0.9228910268209874 alpha 0.18037061247229577 gamma 7.540562782875263 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3808,63,2616,2598,0.9228910268209874,0.1803706124722957,7.540562782875263,str\(\'ks-test\'\),str\(\'bounded\'\),3808,,,1,,i7180,5174187
