trial_index,arm_name,trial_status,generation_node,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
256,256_0,FAILED,SOBOL,780,0.234731158338487150283313553700,0.568720177561044648584243077494,1061,453,3289
257,257_0,FAILED,SOBOL,4585,0.879894357338547705715825486550,0.093595971349626785884545654426,3958,4417,2347
258,258_0,FAILED,SOBOL,3407,0.319248549325391650643979346569,0.773127942144870794471955832705,2395,2686,896
259,259_0,FAILED,SOBOL,1938,0.543441396540030874362514623499,0.252201378259807817983073618961,2624,2429,4953
260,260_0,FAILED,SOBOL,1811,0.462663601139560343167289602206,0.231649389876052741454870442794,3691,1744,2878
261,261_0,FAILED,SOBOL,2850,0.675095687003806288473128915939,0.738932377995923150848511795630,1254,3368,1311
262,262_0,FAILED,SOBOL,4165,0.111043294955044988259196259150,0.424058466238901032863140017071,4692,3888,447
263,263_0,FAILED,SOBOL,477,0.775755029033869503152232027787,0.916724693151190872519862296031,254,980,3880
264,264_0,FAILED,SOBOL,185,0.281346351027488728036018983403,0.482920543622225528768154845238,1595,4715,4637
265,265_0,FAILED,SOBOL,3832,0.614756443120539231017573911231,0.991178144834935714868606737582,3389,84,1194
266,266_0,FAILED,SOBOL,2520,0.179346921106800449852158862996,0.173282091896980988687815283811,577,2172,2050
267,267_0,FAILED,SOBOL,1517,0.964793009070679552507954213070,0.664973713152110623703094915982,4408,3009,3607
268,268_0,FAILED,SOBOL,2230,0.041707923667505385212361801450,0.816092917973175624446469100803,4280,3732,4189
269,269_0,FAILED,SOBOL,3740,0.815636902624741200185098932707,0.341943309983238574734087933393,778,1451,121
270,270_0,FAILED,SOBOL,4916,0.375846187200397252592409813587,0.526250029468908864238585465500,2965,652,1638
271,271_0,FAILED,SOBOL,1074,0.728561162028461661854805697658,0.004348845055326820002727927772,2093,4150,2571
272,272_0,FAILED,SOBOL,1189,0.434819415908306861062726511591,0.955662524515762945576113907009,4934,2300,277
273,273_0,FAILED,SOBOL,4717,0.709569879073649656398004026414,0.447402064284309730624045187142,6,2512,4345
274,274_0,FAILED,SOBOL,3542,0.020763198496773840884266348894,0.637619494581595058768641592906,3444,4609,2727
275,275_0,FAILED,SOBOL,2345,0.872665136048570322380157904263,0.145930724909529102584215820571,1497,603,1795
276,276_0,FAILED,SOBOL,1398,0.136949710523709661247337976420,0.369047217559069384851255790636,2308,1168,1038
277,277_0,FAILED,SOBOL,2712,0.969172720922157115985839936911,0.843192062996327873491964055574,2715,4041,4480
278,278_0,FAILED,SOBOL,4024,0.283781186565756793349635245249,0.039124946158379317329156776850,1153,3233,3451
279,279_0,FAILED,SOBOL,66,0.570405671350657894613789267169,0.561030885688960534452007777872,3871,1576,1893
280,280_0,FAILED,SOBOL,358,0.076453845206648107790670110262,0.121318540466949342793157029519,3037,2889,1467
281,281_0,FAILED,SOBOL,4357,0.787951186593621955012167745735,0.596437991561368119342034788133,2025,2008,3035
282,282_0,FAILED,SOBOL,3043,0.472906197512522330494988409555,0.287348681492730961828385716217,4213,267,4036
283,283_0,FAILED,SOBOL,1692,0.638561360942199840451394265983,0.808280007930472499388940832432,850,4855,604
284,284_0,FAILED,SOBOL,2053,0.370413898227736348989225234618,0.704035385757684761820485164208,348,4329,2191
285,285_0,FAILED,SOBOL,3209,0.516633786847814913123499991343,0.196749546054750673595989951536,4631,795,3133
286,286_0,FAILED,SOBOL,4387,0.205978553362190730524616810726,0.889741643249988500841141103592,1819,1325,4797
287,287_0,FAILED,SOBOL,895,0.929106264024972872128671497194,0.397078275356441745547186883414,3161,3575,739
288,288_0,FAILED,SOBOL,860,0.329886857686564338720813793771,0.157681320756673820637772109876,3803,1050,538
289,289_0,FAILED,SOBOL,4505,0.557916530361399098936203699850,0.680560921613126978968466573860,1219,3762,3970
290,290_0,FAILED,SOBOL,3174,0.242872045047581197607655667525,0.498536539316177362834991981799,2782,3359,3102
291,291_0,FAILED,SOBOL,2172,0.891993865936994589915798314905,0.975606168363243320129640778759,2241,1853,1534
292,292_0,FAILED,SOBOL,1576,0.101470950726419692489166379801,0.510634267998859248116616527113,1407,2418,631
293,293_0,FAILED,SOBOL,3086,0.762224062915891398262147049536,0.019921063186600803524006764178,3532,2791,4689
294,294_0,FAILED,SOBOL,4242,0.451568444633856425074469598258,0.831693447453901169019729877618,95,4483,3243
295,295_0,FAILED,SOBOL,401,0.660163705037906778372303051583,0.326355867298319946012696846083,4845,326,2300
296,296_0,FAILED,SOBOL,106,0.157912467217072832736945997567,0.757510280858725293384736687585,3229,4140,1842
297,297_0,FAILED,SOBOL,3911,0.947439032984897511191491048521,0.267771689139306545701657569225,1749,757,2774
298,298_0,FAILED,SOBOL,2752,0.258632737204432472388759833848,0.584322614293545483654668259987,4562,1517,4296
299,299_0,FAILED,SOBOL,1284,0.595757798843085772944050404476,0.078010428480803972739465734776,417,3605,229
300,300_0,FAILED,SOBOL,2466,0.398042039792984747581527926741,0.408455795282497979847846636403,936,3079,1982
301,301_0,FAILED,SOBOL,3504,0.747042045075446359270188168011,0.932309994360432048310372010747,4125,2046,3540
302,302_0,FAILED,SOBOL,4839,0.061650006951764230178625325607,0.247267292821779838263296369405,1938,75,4390
303,303_0,FAILED,SOBOL,1151,0.831498508105054545680445698963,0.723362301340326641074796043540,3123,4824,948
304,304_0,FAILED,SOBOL,953,0.004629848675802350488339698131,0.302920899624004980044134072159,164,1704,3696
305,305_0,FAILED,SOBOL,4954,0.852450386399403181592049350002,0.792664246460422883266971894045,4780,3167,2138
306,306_0,FAILED,SOBOL,3620,0.417041427638381700937486584735,0.105731097782030700193978134394,1343,3935,1104
307,307_0,FAILED,SOBOL,2267,0.688075939748436171683465545357,0.612038521042093663915295564948,3602,1179,4547
308,308_0,FAILED,SOBOL,1476,0.302990632355213174164987322001,0.905328851711004967128815223987,2556,494,2618
309,309_0,FAILED,SOBOL,2633,0.593331068195402600018439898122,0.381477504216134521985992478221,2462,4618,1685
310,310_0,FAILED,SOBOL,3792,0.153539908489212395537037991744,0.688463409285992367081519205385,4024,2638,73
311,311_0,FAILED,SOBOL,298,0.989844318715855431278782816662,0.212365541748702535418402703726,993,2230,4140
312,312_0,FAILED,SOBOL,593,0.488110845843330032334250745407,0.653204795790836234559151307622,2178,3465,4845
313,313_0,FAILED,SOBOL,4123,0.649928261788561889567006346624,0.130328053953126077324498055532,2878,1335,787
314,314_0,FAILED,SOBOL,2967,0.089282898057252174650599840788,0.940092447860166435802398154920,691,922,2456
315,315_0,FAILED,SOBOL,1768,0.796820636045187713492055081588,0.463019967230036855188046729381,4366,4259,3398
316,316_0,FAILED,SOBOL,1973,0.193667261742055424322828116601,0.054695257037878038108846823206,4477,4983,3814
317,317_0,FAILED,SOBOL,3289,0.920754575803875874306925197743,0.545413224402815144387091095268,506,200,381
318,318_0,FAILED,SOBOL,4621,0.356701620502397398482230528316,0.353461674690246585583963678801,3319,1902,1379
319,319_0,FAILED,SOBOL,661,0.506759256606921559829004308995,0.858794499728828708562389238068,1665,2900,2945
320,320_0,FAILED,SOBOL,700,0.442167073629796514300238641226,0.335983383338898433656538600189,2821,3803,4169
321,321_0,FAILED,SOBOL,4660,0.670257956817746136657376609946,0.825722930543124622460027239867,2124,1086,102
322,322_0,FAILED,SOBOL,3326,0.108150651140138512329436082382,0.009806285213679075823955955116,4312,1816,1578
323,323_0,FAILED,SOBOL,2015,0.757211856370791802639530487795,0.516117522977292519925640590372,634,3318,2511
324,324_0,FAILED,SOBOL,1731,0.237631358662620195687509294658,0.996685182834044058886036054901,525,2750,4654
325,325_0,FAILED,SOBOL,2926,0.898445205481722908302799623925,0.472830020835623143771186960294,4494,2382,1212
326,326_0,FAILED,SOBOL,4084,0.339752629626542346219508772265,0.658994797641411444999448576709,1681,363,2109
327,327_0,FAILED,SOBOL,553,0.548286798488348714464279964886,0.182900729736313216733378794743,3337,4525,3667
328,328_0,FAILED,SOBOL,262,0.052522804319858548693922273287,0.748824989020824394181374827895,4836,721,2819
329,329_0,FAILED,SOBOL,3751,0.841866809286177186777422321029,0.225944447550922633549674856113,223,4098,1251
330,330_0,FAILED,SOBOL,2595,0.404021299203857764403835517442,0.907334535151720023016252980597,3660,3647,430
331,331_0,FAILED,SOBOL,1437,0.741329278556630000274196845567,0.430265869025141023396230366416,1398,1553,3862
332,332_0,FAILED,SOBOL,2306,0.253178914504125718298865876932,0.084224776191636915867455570606,2447,2082,3350
333,333_0,FAILED,SOBOL,3659,0.601995883101597462072618327511,0.574938929053023461968052743032,2538,3120,2407
334,334_0,FAILED,SOBOL,4991,0.168539712216705078740019985162,0.262044484389945875335570235620,975,4783,915
335,335_0,FAILED,SOBOL,994,0.938570655200630432624109289463,0.767381109060719657222193745838,4009,39,4972
336,336_0,FAILED,SOBOL,1113,0.147572546165436496723444292911,0.190804711980745195232245237094,1773,3130,2251
337,337_0,FAILED,SOBOL,4799,0.995575644690543382075986755808,0.713680498333647883590913352236,3251,1662,3193
338,338_0,FAILED,SOBOL,3467,0.312129732074216015291767689632,0.402550867570564130382138046116,438,1220,4816
339,339_0,FAILED,SOBOL,2425,0.582981326470151550722675892757,0.879624296249821746584984794026,4585,3972,758
340,340_0,FAILED,SOBOL,1322,0.406463198637589839812278569298,0.601929632127285008103001473501,4064,4655,1408
341,341_0,FAILED,SOBOL,2793,0.696986671162769244602941398625,0.111212627682834866438277288125,877,535,2975
342,342_0,FAILED,SOBOL,3949,0.010132687374949454761630107669,0.802285754472017331728750377806,3064,2188,4019
343,343_0,FAILED,SOBOL,146,0.846254655770957486815575521177,0.296951988819986578693743695112,1876,2602,586
344,344_0,FAILED,SOBOL,438,0.349972904089838277030821700464,0.853069614911451945538090058108,1199,1376,1055
345,345_0,FAILED,SOBOL,4282,0.511729109521955272121829239040,0.363327208688482616860682128390,3781,3502,4498
346,346_0,FAILED,SOBOL,3124,0.203019616747275005730344332733,0.551625609094277047361742916110,2218,4222,3510
347,347_0,FAILED,SOBOL,1616,0.910617970393970632692060007685,0.045317222913727167599162726219,2761,880,1953
348,348_0,FAILED,SOBOL,2133,0.079405229030176993632039739168,0.438046233098953963214228224388,3593,159,258
349,349_0,FAILED,SOBOL,3133,0.806431808462366506162766199850,0.961896632544696372768555647781,1470,4946,4326
350,350_0,FAILED,SOBOL,4468,0.493339635141193888490107610778,0.155789135526865712977340194811,4907,2937,2667
351,351_0,FAILED,SOBOL,819,0.643458362787961979378792420903,0.631887958548963069027593064675,155,1943,1734
352,352_0,FAILED,SOBOL,935,0.119961060522124171590085950356,0.922935068350285270355470856884,1965,4380,2001
353,353_0,FAILED,SOBOL,4426,0.765184994151815733864907542738,0.414678422622382636397730948374,2975,412,3559
354,354_0,FAILED,SOBOL,3250,0.456474934406578547463340100876,0.733209231268614480825362988980,787,2470,4451
355,355_0,FAILED,SOBOL,2091,0.680606690078973786128813117102,0.241516661964356893488314881324,4152,2722,1008
356,356_0,FAILED,SOBOL,1651,0.324987920705229027529270524610,0.277660483801737412168364471654,4652,3405,1824
357,357_0,FAILED,SOBOL,3006,0.537481217082589890488009132241,0.751809128871187559717270687543,371,1785,2756
358,358_0,FAILED,SOBOL,4318,0.224389491761103260225596045530,0.068624008769169450583369496144,3183,939,4238
359,359_0,FAILED,SOBOL,319,0.889040610181167756387310419086,0.590526133796200114467467301438,1839,3851,170
360,360_0,FAILED,SOBOL,25,0.385464512741193199296674265497,0.025424184441566466396977830300,68,126,690
361,361_0,FAILED,SOBOL,3987,0.718691568149253723341018940118,0.500547450039535712917881937756,4994,4752,4748
362,362_0,FAILED,SOBOL,2672,0.035245207533240320574297044232,0.320380708664655677875288120049,1556,2972,3260
363,363_0,FAILED,SOBOL,1359,0.820873737327754482429043036973,0.841308235470205501016494054056,3505,2130,2318
364,364_0,FAILED,SOBOL,2385,0.184324938397854576344059296389,0.674597230656072466281614197214,2691,1409,477
365,365_0,FAILED,SOBOL,3581,0.958071356553584330129069712711,0.167315190585330120232043782380,2287,3696,3910
366,366_0,FAILED,SOBOL,4759,0.271217939736321578259037323733,0.981067517830058966055162272824,3850,4186,3083
367,367_0,FAILED,SOBOL,1226,0.624115832278504978347655196558,0.488400335432961574255728010030,1129,694,1516
368,368_0,FAILED,SOBOL,1034,0.290224391477182486198671540478,0.536053628904744949856819857814,3404,2553,3753
369,369_0,FAILED,SOBOL,4878,0.565157891327515260471159308509,0.060933222325518725248638673975,1614,2337,321
370,370_0,FAILED,SOBOL,3700,0.127311873760074384387408485964,0.868656819654628598037504616514,4426,567,1359
371,371_0,FAILED,SOBOL,2192,0.979031369481235702600940840057,0.347726441266015151576596053928,591,4567,2927
372,372_0,FAILED,SOBOL,1558,0.030850207924842835277567942853,0.140201689124107353734416392399,722,4000,4904
373,373_0,FAILED,SOBOL,2557,0.863255779124796340795455762418,0.647488491747528316366810940963,4222,1131,847
374,374_0,FAILED,SOBOL,3872,0.429799996754154589595486868348,0.453618447512388223152868249599,2034,1613,2474
375,375_0,FAILED,SOBOL,223,0.716241563824936755544570132770,0.946280874792486459412543808867,2910,3275,3417
376,376_0,FAILED,SOBOL,518,0.212208621958270671203905521907,0.386965328419581033880803033753,3939,1971,2600
377,377_0,FAILED,SOBOL,4203,0.923645228715613497705305690033,0.895226729264482878889452877047,1045,2848,1667
378,378_0,FAILED,SOBOL,2890,0.361537534523755310633674753262,0.206375026578083625716786286830,2607,4896,14
379,379_0,FAILED,SOBOL,1849,0.527253789495676805643142870395,0.698062833329662679737737107644,2376,304,4081
380,380_0,FAILED,SOBOL,1898,0.483267375312745550708370956272,0.786715681534260524720991725189,1311,832,3715
381,381_0,FAILED,SOBOL,3369,0.629426053419709252700897650357,0.312569888047874000491788137879,3746,4371,2157
382,382_0,FAILED,SOBOL,4544,0.070733985049650074938831778582,0.617514937054365886659468287689,308,3533,1165
383,383_0,FAILED,SOBOL,742,0.793922311371192290785359091387,0.095609953008592124534814615799,4748,1288,4607
384,384_0,FAILED,SOBOL,711,0.264315972922369857300850526372,0.799467073360457969322112603550,564,3293,1563
385,385_0,FAILED,SOBOL,4556,0.597664906552061392375208015437,0.292181222504004856066472939347,4376,1831,3120
386,386_0,FAILED,SOBOL,3397,0.164205798573791972305713215974,0.607177176067605572917784684250,1563,1072,3952
387,387_0,FAILED,SOBOL,1889,0.949712554246187168338622086594,0.114513797020539639937020126581,3376,3828,509
388,388_0,FAILED,SOBOL,1860,0.055882056538015603686098131675,0.400037753846496368925755859891,2938,4510,2282
389,389_0,FAILED,SOBOL,2860,0.829750352915376465645636017143,0.875157208658754792729439486720,2085,387,3215
390,390_0,FAILED,SOBOL,4194,0.391909579360857629470871188460,0.195746788915246716644702473786,4272,2357,4717
391,391_0,FAILED,SOBOL,545,0.744685697780922084554333650885,0.716678119070828012482365920732,750,2764,650
392,392_0,FAILED,SOBOL,215,0.248891247069463139585110411645,0.152794433293864134748574201694,2407,1539,211
393,393_0,FAILED,SOBOL,3900,0.893993302477523732463282613026,0.626939275013282948378900982789,2655,3671,4268
394,394_0,FAILED,SOBOL,2568,0.335295990094542528670018555204,0.442510528592392815561140650971,1092,4074,2803
395,395_0,FAILED,SOBOL,1527,0.559549519889056656829495750571,0.964416464405134288284671129077,3969,735,1860
396,396_0,FAILED,SOBOL,2220,0.445649155836552401943606582790,0.548325320884585409864087068854,4718,14,976
397,397_0,FAILED,SOBOL,3691,0.658020573992282198361181144719,0.040064871806651351782146974756,261,4797,4409
398,398_0,FAILED,SOBOL,4847,0.095916205408051610770137074269,0.857839358821511299701967345754,3698,3106,3521
399,399_0,FAILED,SOBOL,1045,0.760689097950234982548067819152,0.366150600302964424059837256209,1280,2107,1954
400,400_0,FAILED,SOBOL,1238,0.091516922848299139814365332768,0.662085624620318391464479645947,4181,3948,4565
401,401_0,FAILED,SOBOL,4727,0.803075422698631857798545752303,0.187936027783900505561121008213,837,1235,1132
402,402_0,FAILED,SOBOL,3571,0.489980356898158775358353977936,0.992124755159020432770944353251,3024,1648,2110
403,403_0,FAILED,SOBOL,2414,0.655574852619320136426495082560,0.470223581898957465607935546359,1993,3154,3677
404,404_0,FAILED,SOBOL,1330,0.354306724786758397982566748396,0.013078968463465571320236691122,1811,2587,4112
405,405_0,FAILED,SOBOL,2683,0.500587295986711811046632192301,0.521336565958335995674133300781,3133,2213,54
406,406_0,FAILED,SOBOL,4014,0.191882465383037936756949193295,0.331241236953064788206546609217,320,511,1704
407,407_0,FAILED,SOBOL,17,0.914949032453820088051088532666,0.822932854490354692700293526286,4623,4669,2646
408,408_0,FAILED,SOBOL,348,0.418697737315669671342988067408,0.264835567977279418006020250687,3475,866,3370
409,409_0,FAILED,SOBOL,4309,0.693509344073012456988180929329,0.772118559814989557921194318624,1509,4246,2438
410,410_0,FAILED,SOBOL,2974,0.006650698114186525712610009720,0.079004837211221451420684047662,4946,3477,806
411,411_0,FAILED,SOBOL,1663,0.858491953086107928427850310982,0.571671067841351021598939041723,37,1391,4873
412,412_0,FAILED,SOBOL,2083,0.152029211722314344656936668798,0.909943781057372724774268135661,1159,1919,2964
413,413_0,FAILED,SOBOL,3277,0.984312889829278003794854612352,0.434819563692435628876609143845,3897,2951,1406
414,414_0,FAILED,SOBOL,4436,0.300869869692251101778168731471,0.743786787340417476777076899452,2335,4931,353
415,415_0,FAILED,SOBOL,905,0.587433196013793401668579008401,0.222860212301835419745899002919,2722,183,3795
416,416_0,FAILED,SOBOL,791,0.173062161229550842689306477951,0.458111299732699983611183824905,4535,2698,4940
417,417_0,FAILED,SOBOL,4476,0.962528044417500505680607147951,0.948829255944117933019299471198,411,2485,872
418,418_0,FAILED,SOBOL,3164,0.275669786972925046075744148766,0.137178437599912272926161449504,3223,397,2370
419,419_0,FAILED,SOBOL,2123,0.612855992203578336940950066491,0.642511251484975232095564479096,1722,4405,3303
420,420_0,FAILED,SOBOL,1625,0.381987222829833605874938484703,0.873455120291560915823936284141,1927,3837,3903
421,421_0,FAILED,SOBOL,3095,0.730926069648936360678703749727,0.350578382171690461355240131525,3092,963,461
422,422_0,FAILED,SOBOL,4271,0.047482542026787998012959945981,0.532724791403859865290826292039,905,1761,1297
423,423_0,FAILED,SOBOL,469,0.817391710888594413830787743791,0.055652314491569994381325869881,4114,3419,2855
424,424_0,FAILED,SOBOL,135,0.313846069991588594305653714400,0.622794837353751074005003829370,2809,2115,3630
425,425_0,FAILED,SOBOL,3979,0.541815074957907150121627637418,0.098943486141040926096223984132,2249,2996,2063
426,426_0,FAILED,SOBOL,2801,0.228720516642555604658326728895,0.783864636627957245273989883572,3811,4728,1181
427,427_0,FAILED,SOBOL,1294,0.877903495995327798340213121264,0.307766765372827655333765051182,1246,140,4613
428,428_0,FAILED,SOBOL,2456,0.116604697065427906355061793420,0.211349459871649741904420238825,108,669,2557
429,429_0,FAILED,SOBOL,3456,0.777296665662899566306975884800,0.701092817861586836691856206016,4877,4201,1615
430,430_0,FAILED,SOBOL,4770,0.468591446544975032129087821886,0.384419850900769244361754317652,1439,3681,144
431,431_0,FAILED,SOBOL,1122,0.677247389528900400890165656165,0.890727285314351302503155238810,3545,1433,4202
432,432_0,FAILED,SOBOL,1002,0.471030014794319884519069319140,0.063432619079947474838299115163,684,4543,1771
433,433_0,FAILED,SOBOL,4964,0.632908113319426757215069301310,0.587286829311400637720907980110,4340,581,2714
434,434_0,FAILED,SOBOL,3649,0.074211248936131596343201977106,0.280423010662198046727411337997,2152,2322,4358
435,435_0,FAILED,SOBOL,2336,0.781687843332067089363590639550,0.756518030334264013347933541809,2871,2578,301
436,436_0,FAILED,SOBOL,1408,0.207756681775674217904636975618,0.728199578879401121511705241574,3288,3260,1907
437,437_0,FAILED,SOBOL,2604,0.934905154300853635795931495522,0.238460983442142615551517792483,1653,1637,3474
438,438_0,FAILED,SOBOL,3782,0.372800218746066114317017081703,0.925515757529065008490931631968,4465,1107,4457
439,439_0,FAILED,SOBOL,250,0.522797187142074126775526110578,0.419203567998483794809772007284,475,4015,1024
440,440_0,FAILED,SOBOL,583,0.018733788732439280583230711841,0.976539453949779256980434638535,1350,289,617
441,441_0,FAILED,SOBOL,4074,0.866614994164556229350182547932,0.485826252855360518623228927027,3630,4921,4060
442,442_0,FAILED,SOBOL,2898,0.433156453156843757046345899653,0.677655701275914901238195398037,192,2824,3011
443,443_0,FAILED,SOBOL,1739,0.704129806803539426418581115286,0.172318124838173380997119465974,4788,1986,1453
444,444_0,FAILED,SOBOL,2003,0.285893392620608199905518631567,0.315670926073566060487962658954,4057,1264,716
445,445_0,FAILED,SOBOL,3357,0.576294972052797671580037786043,0.838550515776500082765210208890,1006,3548,4783
446,446_0,FAILED,SOBOL,4670,0.138453750498592847995027454999,0.028664511332288384465316610772,2568,4356,3147
447,447_0,FAILED,SOBOL,671,0.974697478145360896029103514593,0.505734129225835160603708118288,2494,856,2214
448,448_0,FAILED,SOBOL,631,0.037388346014544368567378285206,0.034576960233971477942649386250,3652,2443,995
449,449_0,FAILED,SOBOL,4631,0.826793018689379044516840622236,0.558427355961874094525398959377,1370,2661,4428
450,450_0,FAILED,SOBOL,3562,0.118729781717061999568585406450,0.673612526416778600868440207705,1020,2918,183
451,451_0,FAILED,SOBOL,674,0.704921343244612197409537657222,0.028392315274104476530148133406,3278,1523,4896
452,452_0,FAILED,SOBOL,1482,0.449390462558716508034706293984,0.989864145955070884319582091848,1441,935,2580
453,453_0,FAILED,SOBOL,4374,0.849507390022277819596752124198,0.336851836306974294910077105669,4265,4830,2342
454,454_0,FAILED,SOBOL,4477,0.355059408873319604094120904847,0.233147508261725311395906601319,4673,4342,708
455,455_0,FAILED,SOBOL,2209,0.938353410672396415215246179287,0.562419615006074291585491664591,2439,135,4215
456,456_0,FAILED,SOBOL,484,0.218912293143570413356258086424,0.416857170572504376337974463240,2866,1973,3310
457,457_0,FAILED,SOBOL,2747,0.614122300494462258768635365414,0.753921400917693995680224361422,27,3681,1769
458,458_0,FAILED,SOBOL,3026,0.422218217371031656615087968021,0.450462418919429175012680843793,1934,1674,2146
459,459_0,FAILED,SOBOL,289,0.775569156566634720917363665649,0.846056034831330183720865534269,4710,2759,3090
460,460_0,FAILED,SOBOL,2020,0.005810015549883246546714055114,0.135165277583524590099273154920,615,4671,4387
461,461_0,FAILED,SOBOL,4753,0.669955074639990932894306752132,0.538560519894584976974272194639,2746,1085,379
462,462_0,FAILED,SOBOL,3937,0.160552573980763557681683550982,0.891044285988435103007532234187,3633,597,1264
463,463_0,FAILED,SOBOL,1830,0.508996526142582284002457981842,0.311911459563300019759424230870,822,3869,3503
464,464_0,FAILED,SOBOL,1016,0.273327125975862172957420170860,0.708298927200958106098482858215,3838,3208,4023
465,465_0,FAILED,SOBOL,3128,0.934574675528332621254890000273,0.121364459505304694841854029619,1712,2435,1212
466,466_0,FAILED,SOBOL,3365,0.309942896893247943346239026141,0.813727919265627819278563492844,3053,4958,3600
467,467_0,FAILED,SOBOL,1102,0.896130627186968897746055517928,0.484280687399208542576189984175,306,728,1479
468,468_0,FAILED,SOBOL,1598,0.133682952580973513079243275570,0.505254961960017734412531353883,4411,1395,1036
469,469_0,FAILED,SOBOL,3866,0.533796106437221196117093313660,0.168015606492757790801917394674,2231,3124,3887
470,470_0,FAILED,SOBOL,4985,0.047268700251355766361882615456,0.279700500562787057745595120650,1393,3575,2914
471,471_0,FAILED,SOBOL,2091,0.630566535143181727818273429875,0.924745576359331633575777686929,4154,2157,2009
472,472_0,FAILED,SOBOL,52,0.402201002122834327945355425982,0.088185516320168966242221131324,1149,241,477
473,473_0,FAILED,SOBOL,2940,0.797414783081039746370777265838,0.741022700846195259138937672105,3304,4158,4603
474,474_0,FAILED,SOBOL,2520,0.238807767730206260692327191464,0.062339072294533254270376687600,3957,1194,4312
475,475_0,FAILED,SOBOL,408,0.592154866397380796882998765795,0.641159719154238749716512302257,1747,4484,923
476,476_0,FAILED,SOBOL,2451,0.313722591239958992215264288461,0.369817329019308083104533579899,3575,2650,1593
477,477_0,FAILED,SOBOL,4557,0.977863869287073583791425335221,0.956439617149531851048038788576,721,1860,3173
478,478_0,FAILED,SOBOL,4133,0.476138291247189038291054430374,0.596483528591692402365254110919,342,2309,4720
479,479_0,FAILED,SOBOL,1401,0.824586083937436375990159831417,0.200577733114361750343945800523,2547,3412,47
480,480_0,FAILED,SOBOL,901,0.082235913187265391455227359074,0.787013508379459381103515625000,2111,3995,2441
481,481_0,FAILED,SOBOL,3638,0.743487243782728901564382795186,0.383306086502969267648666118475,4999,393,2795
482,482_0,FAILED,SOBOL,3688,0.458349263781681670604228884258,0.149457814354449519678169622239,3408,3631,3205
483,483_0,FAILED,SOBOL,800,0.874056520832702465995112106611,0.553035795923322415212908254034,1203,1904,1718
484,484_0,FAILED,SOBOL,1275,0.096137870447710160881626961782,0.465712433259934166507321151585,4141,65,808
485,485_0,FAILED,SOBOL,4168,0.697918990110978465502000744891,0.861488788429647711630821049766,1253,4293,4271
486,486_0,FAILED,SOBOL,4681,0.194730932896956809852184733245,0.691282197285443489320755361405,2295,4743,2685
487,487_0,FAILED,SOBOL,2413,0.605538110660389095052380525885,0.104774121191352612147973388801,4504,828,2394
488,488_0,FAILED,SOBOL,355,0.361701609296724180264703818466,0.874985033642500686923426655994,176,1417,83
489,489_0,FAILED,SOBOL,2618,0.960593554819002770628344478610,0.296278598818927985103499622710,3029,2831,4840
490,490_0,FAILED,SOBOL,2822,0.029989814303815365281735694225,0.974977411027997731274297166237,4859,2367,3762
491,491_0,FAILED,SOBOL,85,0.678536989156156788993712325464,0.322026014465838672506947659713,2097,3159,1004
492,492_0,FAILED,SOBOL,2148,0.415577578440308570417727196400,0.659687065903097336061478017655,2602,3821,1520
493,493_0,FAILED,SOBOL,4881,0.753331287737935784143417095038,0.014527778070420025585685053215,446,529,3715
494,494_0,FAILED,SOBOL,3811,0.264366079177707435921007572688,0.433036168958991773969557925739,698,978,4648
495,495_0,FAILED,SOBOL,1704,0.910024012967944107010964671645,0.770404964733868879989131528419,3445,4582,587
496,496_0,FAILED,SOBOL,1223,0.183146728966385119452553453812,0.250287791285663807627770438557,1841,2671,1889
497,497_0,FAILED,SOBOL,3335,0.516000411026179772733257777872,0.579864463459700330005830437585,4021,1566,2877
498,498_0,FAILED,SOBOL,3259,0.142754082754254330023258034998,0.355359188513830304145812988281,118,4089,411
499,499_0,FAILED,SOBOL,996,0.558465120848268270492553710938,0.942164215901866608504633404664,2928,191,4512
500,500_0,FAILED,SOBOL,1785,0.287215812407433990216532038176,0.046889190608635548940252846251,2414,2108,2975
501,501_0,FAILED,SOBOL,4053,0.889000772599130906215236791468,0.625892576726153504473870725633,4540,3505,2104
502,502_0,FAILED,SOBOL,4800,0.378139540348201963482210885559,0.803620982216671109199523925781,4318,3018,1102
503,503_0,FAILED,SOBOL,1907,0.788942937068641159115145455871,0.400339951941743488195157851806,1542,1308,3977
504,504_0,FAILED,SOBOL,161,0.053783384349197146945265046725,0.612099261248484238784328681504,3135,641,3539
505,505_0,FAILED,SOBOL,3049,0.652671489343047195319513775758,0.216619857372716079213503803658,1004,4851,1384
506,506_0,FAILED,SOBOL,2704,0.337786298589780931145298836782,0.520094112256541896144312886463,1578,344,2218
507,507_0,FAILED,SOBOL,592,0.986337247049435927870320028887,0.182915669875219455420278791280,3813,3927,2548
508,508_0,FAILED,SOBOL,2342,0.232290838057175291764266944483,0.827579135449603153773523445125,884,3344,4937
509,509_0,FAILED,SOBOL,4449,0.570048380447551572558495536214,0.498192816669121407713305416110,3724,2261,298
510,510_0,RUNNING,SOBOL,4239,0.073166344506666064484434741644,0.071715280959382649017541666581,2730,1772,1816
511,511_0,FAILED,SOBOL,1507,0.718820504689589134805771664105,0.724857030915096456347157527489,472,2542,3420
512,512_0,FAILED,SOBOL,714,0.498863814240321501447539276342,0.262242331089451885528518459978,4811,4376,4095
