trial_index,arm_name,trial_status,generation_method,result,n_reference_samples,recent_samples_proportion,threshold
232,232_0,COMPLETED,BoTorch,0.196049012253063259514362925984,50,0.525353811641059986747848142841,0.590263963053190177099338598055
233,233_0,COMPLETED,BoTorch,0.188047011752938253437150706304,50,0.403349381369930815033342241804,0.511975446638067821503170762298
234,234_0,COMPLETED,BoTorch,0.194048512128031980239484255435,50,0.100000000000000005551115123126,0.583243071349429986760526389844
235,235_0,COMPLETED,BoTorch,0.193798449612403111963487845060,50,0.581108309320764515604196276399,0.527300206290547190945972033660
236,236_0,COMPLETED,BoTorch,0.197049262315578843640651030000,50,0.158372935996547642423237789444,0.541986307645733300653034802963
237,237_0,COMPLETED,BoTorch,0.191547886971742964412612764136,50,0.303184079167966691326085992841,0.638505679197377218336839632684
238,238_0,COMPLETED,BoTorch,0.199549887471867970489824983815,50,0.100000000000000005551115123126,0.752166613480570678262893125066
239,239_0,COMPLETED,BoTorch,0.189547386846711685137734093587,50,0.524627171916830392639496949414,0.536896210948017316155755906948
240,240_0,COMPLETED,BoTorch,0.190547636909227269264022197603,50,0.353971511700671981337507077114,0.549652822449042788299777839711
241,241_0,COMPLETED,BoTorch,0.192298074518629680262904457777,50,0.341635883616674740359542283841,0.569391932199675210313216666691
242,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
243,243_0,COMPLETED,BoTorch,0.181545386346586679060521873907,50,0.545855179339290841333820480941,0.545331624061694664185040437587
244,244_0,COMPLETED,BoTorch,0.198799699924981254639533290174,50,0.263209271483330953245172167954,0.720049752475542370611094611377
245,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
246,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
247,247_0,COMPLETED,BoTorch,0.190297574393598400988025787228,50,0.459392414904354451365975364752,0.514964904873884687930285508628
248,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
249,249_0,COMPLETED,BoTorch,0.185796449112278105886275625380,50,0.814103939532104692311520466319,0.512200298947206422717215446028
250,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
251,251_0,COMPLETED,BoTorch,0.190047511877969532712029376853,50,0.210240153371606147691963428770,0.735459111361490669445117873693
252,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
253,253_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,0.386903523945401284223066795676,0.500000000000000000000000000000
254,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
255,255_0,COMPLETED,BoTorch,0.180045011252813247359938486625,50,0.381863804186298616549777307227,0.513234315953521536002313041536
256,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
257,257_0,COMPLETED,BoTorch,0.192298074518629680262904457777,50,0.748964817966614959665605510963,0.580231798115811825411469726532
258,64_0,COMPLETED,BoTorch,0.190297574393598400988025787228,50,1.000000000000000000000000000000,0.500000000000000000000000000000
259,259_0,COMPLETED,BoTorch,0.197549387346836691214946313266,66,0.487019784224768992331178196764,0.567335659632140387742538223392
260,260_0,COMPLETED,BoTorch,0.189547386846711685137734093587,50,0.976159623012681554321545718267,0.523053350430102370616225471167
261,261_0,COMPLETED,BoTorch,0.195548887221805411940067642718,60,0.999559271280566652428944962594,0.500076443550252602854300221225
262,64_0,COMPLETED,BoTorch,0.188297074268567121713147116679,50,1.000000000000000000000000000000,0.500000000000000000000000000000
263,64_0,COMPLETED,BoTorch,0.191797949487371832688609174511,50,1.000000000000000000000000000000,0.500000000000000000000000000000
264,264_0,COMPLETED,BoTorch,0.180545136284070983911931307375,50,0.432763444941595687431856731564,0.500000000000000000000000000000
265,64_0,COMPLETED,BoTorch,0.183795948987246826611396954831,50,1.000000000000000000000000000000,0.500000000000000000000000000000
266,266_0,COMPLETED,BoTorch,0.187046761690422558288560139772,50,0.453154905231889060246430744883,0.640787051532197948766622630501
267,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
268,268_0,COMPLETED,BoTorch,0.191547886971742964412612764136,50,0.638649294981019965966595464124,0.572550557352942579569798908778
269,269_0,COMPLETED,BoTorch,0.195548887221805411940067642718,50,0.584951192977362421920872748160,0.571255100651174352321959304390
270,270_0,COMPLETED,BoTorch,0.186546636659164821736567319022,50,0.342796882501694710754236439243,0.500000000000000000000000000000
271,271_0,COMPLETED,BoTorch,0.185546386596649126587976752489,50,0.339732338212254847409354852061,0.528814672920231321207040764421
272,272_0,COMPLETED,BoTorch,0.189797449362340553413730503962,50,0.640456918388409235376457218081,0.500000000000000000000000000000
273,273_0,COMPLETED,BoTorch,0.185296324081020258311980342114,50,0.469504822019437217939241691056,0.500000000000000000000000000000
274,64_0,COMPLETED,BoTorch,0.188297074268567121713147116679,50,1.000000000000000000000000000000,0.500000000000000000000000000000
275,275_0,COMPLETED,BoTorch,0.181295323830957699762223001017,50,0.423156009991628501154536934337,0.679047851746629405056410178076
276,276_0,COMPLETED,BoTorch,0.183545886471617958335400544456,50,0.340562641922253273030207765260,0.521671913525359243202217385260
277,277_0,COMPLETED,BoTorch,0.190797699424856248562321070494,50,0.417507433042165310155269253301,0.800000000000000044408920985006
278,278_0,COMPLETED,BoTorch,0.189297324331082816861737683212,50,0.689656700009414924679163050314,0.500000000000000000000000000000
279,64_0,COMPLETED,BoTorch,0.193798449612403111963487845060,50,1.000000000000000000000000000000,0.500000000000000000000000000000
280,280_0,COMPLETED,BoTorch,0.182295573893473394910813567549,50,0.511539765795757328525894536142,0.588461947778365912498088619031
281,281_0,COMPLETED,BoTorch,0.196049012253063259514362925984,60,0.998541046681809429941267808317,0.500323702740395503951731370762
282,282_0,COMPLETED,BoTorch,0.185796449112278105886275625380,50,0.613031677369160865609387656150,0.663202174389217580241506766470
283,64_0,COMPLETED,BoTorch,0.193048262065516396113196151418,50,1.000000000000000000000000000000,0.500000000000000000000000000000
284,284_0,COMPLETED,BoTorch,0.187296824206051537586859012663,50,0.352444484561499016272989592835,0.800000000000000044408920985006
285,285_0,COMPLETED,BoTorch,0.194548637159289827813779538701,50,0.210061456478748326270888924228,0.593791048398628840132573714072
286,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
287,287_0,COMPLETED,BoTorch,0.191797949487371832688609174511,58,0.584198674697140152289875913993,0.500000000000000000000000000000
288,288_0,COMPLETED,BoTorch,0.187796949237309274138851833413,50,0.297292476833203866970478657095,0.678413861846507537656236763723
289,289_0,COMPLETED,BoTorch,0.190047511877969532712029376853,50,0.379607187756637376452317766962,0.712458416563205743088360577531
290,290_0,COMPLETED,BoTorch,0.184296074018504674185692238098,50,0.389361991054173461890286489506,0.781093601243838753234172145312
291,291_0,COMPLETED,BoTorch,0.193798449612403111963487845060,50,0.588540385740966121019823731331,0.691296998279221197591937198013
292,292_0,COMPLETED,BoTorch,0.200800200050012533914411960723,50,0.539420578070084477673162837164,0.736588885519427361003863552469
293,293_0,COMPLETED,BoTorch,0.181295323830957699762223001017,50,0.584663942695581417829941983655,0.514884386245281877592105956865
294,294_0,COMPLETED,BoTorch,0.185796449112278105886275625380,50,0.381760446164720046446916512650,0.500000000000000000000000000000
295,295_0,COMPLETED,BoTorch,0.203800950237559397315578735288,50,0.423806385124041562484364931152,0.755451717956675983245418137813
296,296_0,COMPLETED,BoTorch,0.192298074518629680262904457777,50,0.397477535149667327019074036798,0.672536109224622813407279409148
297,297_0,COMPLETED,BoTorch,0.192548137034258548538900868152,50,0.372870465920332572196116416308,0.521296847927623763219173724792
298,298_0,COMPLETED,BoTorch,0.185296324081020258311980342114,50,0.275529479300566149113649316860,0.800000000000000044408920985006
299,299_0,COMPLETED,BoTorch,0.184046011502875694887393365207,50,0.490275950557296669174434100569,0.681958557589167013723852051044
300,300_0,COMPLETED,BoTorch,0.212803200800200098541381521500,96,0.426368338138419344929275212053,0.558550867323062250058285371779
301,301_0,COMPLETED,BoTorch,0.181045261315328831486226590641,50,0.420866735770609512456985612516,0.702582226308535284786671581969
302,302_0,COMPLETED,BoTorch,0.203550887721930529039582324913,50,0.167868169071138301218226729361,0.800000000000000044408920985006
303,303_0,COMPLETED,BoTorch,0.194298574643660959537783128326,50,0.391379339642995538461889282189,0.762501222951289525653351120127
304,304_0,COMPLETED,BoTorch,0.188547136784196101011445989570,50,0.365300130674745426873073483875,0.531244682449988681050001559925
305,305_0,COMPLETED,BoTorch,0.185546386596649126587976752489,50,0.841977539560282095543186642317,0.500000000000000000000000000000
306,306_0,COMPLETED,BoTorch,0.195048762190547675388074821967,50,0.376741117470672071121384760772,0.500000000000000000000000000000
307,307_0,COMPLETED,BoTorch,0.188297074268567121713147116679,50,0.366027456593396305351006958517,0.552523008336156973285824278719
308,308_0,COMPLETED,BoTorch,0.186546636659164821736567319022,50,0.719396530052714866521057501814,0.500000000000000000000000000000
309,309_0,COMPLETED,BoTorch,0.194298574643660959537783128326,50,0.370611170221879615560567344801,0.657452627378011134062774090125
310,310_0,COMPLETED,BoTorch,0.182795698924731131462806388299,50,0.403239482669721871488377473725,0.533128338091727882463999321772
311,311_0,COMPLETED,BoTorch,0.196299074768692127790359336359,50,0.461021422525776936041097542329,0.745377958271499330145104522671
312,53_0,COMPLETED,BoTorch,0.198799699924981254639533290174,50,0.100000000000000005551115123126,0.800000000000000044408920985006
313,313_0,COMPLETED,BoTorch,0.186296574143535842438268446131,50,0.369152948684562720593760332122,0.500000000000000000000000000000
314,314_0,COMPLETED,BoTorch,0.198049512378094538789241596533,50,0.256556032096753705573632942105,0.796453643473606254232777246216
315,315_0,COMPLETED,BoTorch,0.197549387346836691214946313266,50,0.595949570122136340621921135607,0.658240684589882274480032720021
316,316_0,COMPLETED,BoTorch,0.206551637909477392440749099478,74,0.100015653221823777596632965015,0.799997458379825943097785057034
317,317_0,COMPLETED,BoTorch,0.186296574143535842438268446131,50,0.347928596046918836570682742604,0.500000000000000000000000000000
318,318_0,COMPLETED,BoTorch,0.189297324331082816861737683212,50,0.414327767460737628191225212504,0.613986597244317033883476142364
319,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
320,64_0,COMPLETED,BoTorch,0.185546386596649126587976752489,50,1.000000000000000000000000000000,0.500000000000000000000000000000
321,321_0,COMPLETED,BoTorch,0.200550137534383554616113087832,50,0.100000000000000019428902930940,0.724153951445219767890648654429
322,322_0,COMPLETED,BoTorch,0.199049762440610122915529700549,50,0.411020175934334153211580087373,0.660480038124953150457940864726
323,323_0,COMPLETED,BoTorch,0.267316829207301820403586134489,178,0.903184896401491577044851055689,0.539212374595242183161758475762
324,324_0,COMPLETED,BoTorch,0.196549137284321107088658209250,50,0.100000000000000005551115123126,0.508884676785355982708836108941
325,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
326,326_0,COMPLETED,BoTorch,0.191297824456113985114313891245,50,0.364672012215856433670069236541,0.566066162276287365706650689390
327,327_0,COMPLETED,BoTorch,0.198299574893723407065238006908,50,0.377847605923691043372514286602,0.582191249292318580010885398224
328,328_0,COMPLETED,BoTorch,0.183795948987246826611396954831,50,0.352889629663519222013690068707,0.500000000000000000000000000000
329,329_0,COMPLETED,BoTorch,0.191797949487371832688609174511,50,0.903806068121394523551259680971,0.519803977184655208176877749793
330,330_0,COMPLETED,BoTorch,0.186796699174793690012563729397,50,0.878260412234960652355653110135,0.510985882733827834201179030060
331,331_0,COMPLETED,BoTorch,0.194298574643660959537783128326,50,0.437450948215405976959857525799,0.540734699023231346615148140700
332,332_0,COMPLETED,BoTorch,0.189547386846711685137734093587,50,0.100000000000000005551115123126,0.624829600906597781850848605245
333,333_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.511426498791174966029871029605
334,334_0,COMPLETED,BoTorch,0.187296824206051537586859012663,50,0.457000639479605119674943125574,0.529961398872461297848701633484
335,335_0,COMPLETED,BoTorch,0.185046261565391390035983931739,50,0.342015040641369560958651163673,0.619846100780894748716320918902
336,336_0,COMPLETED,BoTorch,0.198549637409352386363536879799,50,0.177229760245530110207567986436,0.654747616843177171475076647766
337,337_0,COMPLETED,BoTorch,0.188797199299824969287442399946,50,0.542440388943294271584250054730,0.667358309913701708282474100997
338,338_0,COMPLETED,BoTorch,0.189047261815453837563438810321,50,0.686458813378676535599254293629,0.521953075780997366450719709974
339,339_0,COMPLETED,BoTorch,0.186546636659164821736567319022,50,0.318573618459392138291264018335,0.526994221643042992653249712021
340,340_0,COMPLETED,BoTorch,0.183295823955988979037101671565,50,0.280090734897204263198489115894,0.623968009772629339515503943403
341,341_0,COMPLETED,BoTorch,0.178294573643410836361056226451,50,0.350091209927966162673840244679,0.678171372878784373128269180597
342,342_0,COMPLETED,BoTorch,0.188297074268567121713147116679,50,1.000000000000000000000000000000,0.530794738226223472565834526904
343,343_0,COMPLETED,BoTorch,0.188547136784196101011445989570,50,0.419514253238369994036816024163,0.616050522144240941813109202485
344,344_0,COMPLETED,BoTorch,0.185046261565391390035983931739,50,0.403706858603698259813086224312,0.767036639247117735251890735526
345,345_0,COMPLETED,BoTorch,0.179544886221555399785643203359,50,0.354987756710988033859166534967,0.651791281222186991151090751373
346,346_0,COMPLETED,BoTorch,0.183545886471617958335400544456,50,0.879144422166368122439905619103,0.552455221404233531856675654126
347,347_0,COMPLETED,BoTorch,0.199799949987496838765821394190,50,0.412796594755190149328427651199,0.737824672074026910451038929750
348,348_0,COMPLETED,BoTorch,0.186796699174793690012563729397,50,0.603906035585979661384214978170,0.500000000000000000000000000000
349,349_0,COMPLETED,BoTorch,0.202300575143785965614995348005,50,0.430324269839404527360215979570,0.785532366071003074203815685905
350,350_0,COMPLETED,BoTorch,0.186796699174793690012563729397,50,0.287559274459247837807396308563,0.500000000000000000000000000000
351,351_0,COMPLETED,BoTorch,0.213803450862715682667669625516,50,0.401452374942600109797297136538,0.800000000000000044408920985006
352,352_0,COMPLETED,BoTorch,0.181295323830957699762223001017,50,0.235489006210967521948163039269,0.694676045628319416280760378868
353,353_0,COMPLETED,BoTorch,0.190797699424856248562321070494,50,0.290881691380718232498026054600,0.716074155405533652185567916604
354,354_0,COMPLETED,BoTorch,0.183795948987246826611396954831,50,1.000000000000000000000000000000,0.538445780258377526550361835689
355,64_0,COMPLETED,BoTorch,0.191047761940485116838317480870,50,1.000000000000000000000000000000,0.500000000000000000000000000000
356,356_0,COMPLETED,BoTorch,0.201300325081270270466404781473,50,0.343283551920363971809990744077,0.721784379326930292108954745345
357,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
358,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
359,359_0,COMPLETED,BoTorch,0.193548387096774243687491434684,50,0.326917882142228610753420525725,0.696904549479442247950089495134
360,360_0,COMPLETED,BoTorch,0.188047011752938253437150706304,50,0.345656108585776999930772035441,0.540133010225478882304628314159
361,361_0,COMPLETED,BoTorch,0.190547636909227269264022197603,50,0.962266955098403320434385932458,0.531648345455089321731634299795
362,362_0,COMPLETED,BoTorch,0.192548137034258548538900868152,50,0.606501225369156737876608076476,0.625805149268970239972986746579
363,363_0,COMPLETED,BoTorch,0.184296074018504674185692238098,50,0.338719621114231206338018864699,0.697794563881288798512514404138
364,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
365,365_0,COMPLETED,BoTorch,0.260565141285321377750960891717,177,0.913558493095204982026302786835,0.542254582043029453863880462450
366,366_0,COMPLETED,BoTorch,0.188797199299824969287442399946,50,0.653367863400310389110359210463,0.514590919665448787156947219046
367,367_0,COMPLETED,BoTorch,0.174043510877719409535302474978,50,0.225887353628974468788825902266,0.683044326531255019396837724344
368,368_0,COMPLETED,BoTorch,0.204051012753188265591575145663,77,0.653582313591051788925767596083,0.500000000000000000000000000000
369,369_0,COMPLETED,BoTorch,0.186296574143535842438268446131,50,0.289992807574675937054564656137,0.579687462579378420812759031833
370,370_0,COMPLETED,BoTorch,0.182045511377844415612514694658,50,0.311451275326714238644854049198,0.619830834377778527866098556842
371,371_0,COMPLETED,BoTorch,0.201800450112528118040700064739,82,0.560971421302151163068572259363,0.507510894059416517443139582610
372,372_0,COMPLETED,BoTorch,0.186796699174793690012563729397,50,0.262533071270815709929991044191,0.561041695764529890766425523907
373,373_0,COMPLETED,BoTorch,0.186296574143535842438268446131,50,0.342881767681622151577869317407,0.518937497802316571871017458761
374,374_0,COMPLETED,BoTorch,0.191297824456113985114313891245,50,0.767369234492963459004499782168,0.500000000000000000000000000000
375,375_0,COMPLETED,BoTorch,0.183545886471617958335400544456,50,0.331811174303643596772417367902,0.518686157220989096927610262355
376,376_0,COMPLETED,BoTorch,0.183795948987246826611396954831,50,0.555016721942769519770877195697,0.533769715739977890223144640913
377,377_0,COMPLETED,BoTorch,0.184296074018504674185692238098,50,0.302784021701473671228654893639,0.666130630674380497247000221250
378,378_0,COMPLETED,BoTorch,0.186046511627906974162272035755,50,0.643967551631823953428579443425,0.637865390648939989404198058764
379,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
380,380_0,COMPLETED,BoTorch,0.187796949237309274138851833413,50,0.274579381527525590023230961378,0.640460362014749540193747634476
381,381_0,COMPLETED,BoTorch,0.183795948987246826611396954831,50,0.369662933221642675540863365313,0.500000000000000000000000000000
382,382_0,COMPLETED,BoTorch,0.193798449612403111963487845060,50,0.404162075622059746571324012621,0.500000000000000000000000000000
383,383_0,COMPLETED,BoTorch,0.191797949487371832688609174511,50,0.913813340303445964529771572415,0.522981512018749539194573117129
384,384_0,COMPLETED,BoTorch,0.186546636659164821736567319022,50,0.736990802060846661447612859774,0.500000000000000000000000000000
385,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
386,386_0,COMPLETED,BoTorch,0.192548137034258548538900868152,50,0.546958791651856790494434790162,0.570494272878494523837389351684
387,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
388,388_0,COMPLETED,BoTorch,0.188297074268567121713147116679,50,1.000000000000000000000000000000,0.517722560989907321093994596595
389,389_0,COMPLETED,BoTorch,0.189297324331082816861737683212,50,0.602658433296178075444515798154,0.535559954363865609039407900127
390,390_0,COMPLETED,BoTorch,0.183795948987246826611396954831,50,0.364615398519987032877054389246,0.500000000000000000000000000000
391,391_0,COMPLETED,BoTorch,0.182545636409102263186809977924,50,0.320106588629211707974775436014,0.523740931512669094516354562074
392,64_0,COMPLETED,BoTorch,0.190297574393598400988025787228,50,1.000000000000000000000000000000,0.500000000000000000000000000000
393,393_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,0.537389382221507339032484651398,0.599404206477934575758581559057
394,394_0,COMPLETED,BoTorch,0.185296324081020258311980342114,50,0.316961759261636999429612160384,0.643098404717624916315799055155
395,49_0,COMPLETED,BoTorch,0.198299574893723407065238006908,50,0.100000000000000005551115123126,0.500000000000000000000000000000
396,396_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.554855736910768504444035897905
397,64_0,COMPLETED,BoTorch,0.188297074268567121713147116679,50,1.000000000000000000000000000000,0.500000000000000000000000000000
398,398_0,COMPLETED,BoTorch,0.190547636909227269264022197603,50,0.684727421774331546089342737105,0.564088203065787663348373826011
399,399_0,COMPLETED,BoTorch,0.181795448862215547336518284283,50,0.281708211391811735868628829849,0.636422174245226734967673110077
400,64_0,COMPLETED,BoTorch,0.185796449112278105886275625380,50,1.000000000000000000000000000000,0.500000000000000000000000000000
401,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
402,402_0,COMPLETED,BoTorch,0.182045511377844415612514694658,50,0.639482383433387813198578442098,0.550843955403799934167352603254
403,403_0,COMPLETED,BoTorch,0.190797699424856248562321070494,50,0.919810561818984018245259903779,0.539547316058045400843923289358
404,404_0,COMPLETED,BoTorch,0.189797449362340553413730503962,50,0.315199436466140237023125791893,0.627106753083499501855158086983
405,405_0,COMPLETED,BoTorch,0.188797199299824969287442399946,50,0.925269402693248088631605696719,0.500000000000000000000000000000
406,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
407,407_0,COMPLETED,BoTorch,0.180545136284070983911931307375,50,0.435483280788934279392776716122,0.500000000000000000000000000000
408,408_0,COMPLETED,BoTorch,0.184796199049762410737685058848,50,0.655736283414006138059448858257,0.549739044672193921670100280608
409,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
410,410_0,COMPLETED,BoTorch,0.184546136534133542461688648473,50,0.292663076194693783094180616899,0.545143764170563982496275912126
411,411_0,COMPLETED,BoTorch,0.193048262065516396113196151418,50,0.555311427881579056098360069882,0.706652153066541499626396216627
412,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
413,413_0,COMPLETED,BoTorch,0.186046511627906974162272035755,50,0.336846474582980448531088768505,0.553131371199966026530603357969
414,414_0,COMPLETED,BoTorch,0.186796699174793690012563729397,50,0.296678888646297933551210235237,0.534879236588653439454787985596
415,415_0,COMPLETED,BoTorch,0.215803950987746961942548296065,102,1.000000000000000000000000000000,0.500000000000000000000000000000
416,416_0,COMPLETED,BoTorch,0.190047511877969532712029376853,50,0.506057812643168736244092542620,0.605985501013661997937731484853
417,417_0,COMPLETED,BoTorch,0.183295823955988979037101671565,50,0.284193236125531101254892973884,0.630016041010267757727092430287
418,418_0,COMPLETED,BoTorch,0.190297574393598400988025787228,50,0.852084262859597596495575544395,0.500000000000000000000000000000
419,419_0,COMPLETED,BoTorch,0.185796449112278105886275625380,50,0.665362683418703748650102625106,0.514860941277073602684311026678
420,64_0,COMPLETED,BoTorch,0.191797949487371832688609174511,50,1.000000000000000000000000000000,0.500000000000000000000000000000
421,49_0,COMPLETED,BoTorch,0.199299824956239102213828573440,50,0.100000000000000005551115123126,0.500000000000000000000000000000
422,422_0,COMPLETED,BoTorch,0.186546636659164821736567319022,50,0.932998203013783000692171754054,0.515034670687837925484586776292
423,64_0,COMPLETED,BoTorch,0.191797949487371832688609174511,50,1.000000000000000000000000000000,0.500000000000000000000000000000
424,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
425,425_0,COMPLETED,BoTorch,0.188047011752938253437150706304,50,0.956375570628997029309914523765,0.539328398497139760436880351335
426,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
427,427_0,COMPLETED,BoTorch,0.188297074268567121713147116679,50,0.883234524260766984404824597732,0.500000000000000000000000000000
428,428_0,COMPLETED,BoTorch,0.192798199549887416814897278527,50,0.284791800160602459612846359960,0.653604316906256421759735530941
429,429_0,COMPLETED,BoTorch,0.190297574393598400988025787228,50,0.966655440363399676151345829567,0.536843173108926152714559520973
430,430_0,COMPLETED,BoTorch,0.186546636659164821736567319022,50,0.721840184503232173973685803503,0.533949440742214176403024339379
431,431_0,COMPLETED,BoTorch,0.188047011752938253437150706304,50,0.665030190472247539901218260638,0.544660753824110166476657468593
432,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
433,433_0,COMPLETED,BoTorch,0.186296574143535842438268446131,50,0.303477046633177538481618285005,0.632610330893489947179375576525
434,434_0,COMPLETED,BoTorch,0.180295073768442115635934897000,50,0.292991557122806500768064097429,0.646190293056261633175552105968
435,435_0,COMPLETED,BoTorch,0.194048512128031980239484255435,50,0.773564865035695770068002730113,0.519622155646338956813679033075
436,436_0,COMPLETED,BoTorch,0.187046761690422558288560139772,50,0.285844584119506195385440605605,0.674893993050649565468290802528
437,437_0,COMPLETED,BoTorch,0.189297324331082816861737683212,50,0.535440059969595871791625540936,0.627023791264731178429769897775
438,438_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,0.383976710520015696026518980943,0.701259212245332941293440853769
439,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
440,440_0,COMPLETED,BoTorch,0.189797449362340553413730503962,50,0.756563130826383045679506267334,0.531152226949441419456832136348
441,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
442,442_0,COMPLETED,BoTorch,0.185546386596649126587976752489,50,0.470280157739651372139633167535,0.661112269975318911363615370647
443,443_0,COMPLETED,BoTorch,0.187046761690422558288560139772,50,0.510382760155499881626894875808,0.500000000000000000000000000000
444,444_0,COMPLETED,BoTorch,0.180295073768442115635934897000,50,0.768922478541656628792111405346,0.561089333250431310240458060434
445,445_0,COMPLETED,BoTorch,0.191047761940485116838317480870,50,0.753794961323090428884086122707,0.580317280215367770068723984878
446,446_0,COMPLETED,BoTorch,0.183295823955988979037101671565,59,0.472359549232347242231355721742,0.500000000000000000000000000000
447,447_0,COMPLETED,BoTorch,0.186046511627906974162272035755,50,0.314415155074783458921672263386,0.518525412369845173365945356636
448,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
449,449_0,COMPLETED,BoTorch,0.197799449862465670513245186157,61,0.856010560733706515890162336291,0.500000000000000000000000000000
450,64_0,COMPLETED,BoTorch,0.183045761440360110761105261190,50,1.000000000000000000000000000000,0.500000000000000000000000000000
451,451_0,COMPLETED,BoTorch,0.192298074518629680262904457777,50,0.677300792992510447554366237455,0.615481753896617633792232027190
452,64_0,COMPLETED,BoTorch,0.187546886721680405862855423038,50,1.000000000000000000000000000000,0.500000000000000000000000000000
453,453_0,COMPLETED,BoTorch,0.192798199549887416814897278527,50,0.405722571524761210781662157387,0.500000000000000000000000000000
454,454_0,COMPLETED,BoTorch,0.191547886971742964412612764136,50,1.000000000000000000000000000000,0.535738889431352061087920901628
455,64_0,COMPLETED,BoTorch,0.189547386846711685137734093587,50,1.000000000000000000000000000000,0.500000000000000000000000000000
456,456_0,COMPLETED,BoTorch,0.185296324081020258311980342114,50,0.262554452654409853362693638701,0.560482743665254856679780459672
457,457_0,COMPLETED,BoTorch,0.187296824206051537586859012663,50,0.611605446699628019224803665566,0.637940740425373409294707016670
458,458_0,COMPLETED,BoTorch,0.195548887221805411940067642718,62,0.293328003518769697688384212597,0.696873446048822731135885533149
459,459_0,COMPLETED,BoTorch,0.193298324581145264389192561794,50,0.656250350699094320283677461703,0.597827216110904835488781827735
460,460_0,COMPLETED,BoTorch,0.200050012503125818064120267081,51,0.789909697844259017784906973247,0.623751981475111905162123093760
461,64_0,COMPLETED,BoTorch,0.183795948987246826611396954831,50,1.000000000000000000000000000000,0.500000000000000000000000000000
462,462_0,COMPLETED,BoTorch,0.192798199549887416814897278527,50,0.613005596433220278917985979206,0.663673793557769453599348707939
463,463_0,COMPLETED,BoTorch,0.191547886971742964412612764136,50,0.675867600351706454553379899153,0.595730314311224473655670408334
