start_time,end_time,run_time,program_string,n_samples,n_clusters,threshold,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727383573,1727383662,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 371 n_clusters 4 threshold 0.029166754372271772,371,4,0.029166754372271772,0.27965634981826193,0,None,i7035,86,0.05490692807577924
1727383533,1727383664,131,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 766 n_clusters 4 threshold 0.03018387884791217,766,4,0.03018387884791217,0.27965634981826193,0,None,i7035,128,0.05490692807577924
1727383604,1727383679,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 420 n_clusters 1 threshold 0.019583940469605807,420,1,0.019583940469605807,0.27965634981826193,0,None,i7035,72,0.05490692807577924
1727383673,1727383692,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 100 n_clusters 1 threshold 0.044668509970616305,100,1,0.044668509970616305,0.27954620552924336,0,None,i7035,16,0.000399976523990953
1727383604,1727383714,110,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 602 n_clusters 4 threshold 0.06663149400834231,602,4,0.06663149400834231,0.287917171494658,0,None,i7035,107,0.02332305319969158
1727383693,1727383715,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 124 n_clusters 1 threshold 0.04555564949642364,124,1,0.04555564949642364,0.29887652825201017,0,None,i7035,18,0.0003498700945297157
1727383633,1727383726,93,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 394 n_clusters 4 threshold 0.022564883309090816,394,4,0.022564883309090816,0.27965634981826193,0,None,i7035,90,0.05490692807577924
1727383693,1727383760,67,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 315 n_clusters 1 threshold 0.002,315,1,0.002,0.27965634981826193,0,None,i7035,64,0.05490692807577924
1727383693,1727383792,99,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 436 n_clusters 4 threshold 0.014786870176411103,436,4,0.014786870176411103,0.27965634981826193,0,None,i7035,95,0.05490692807577924
1727383693,1727383801,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 777 n_clusters 1 threshold 0.025738610597478055,777,1,0.025738610597478055,0.27965634981826193,0,None,i7035,104,0.05490692807577924
1727383713,1727383806,93,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 390 n_clusters 4 threshold 0.022014935013095503,390,4,0.022014935013095503,0.27965634981826193,0,None,i7035,90,0.05490692807577924
1727383665,1727383808,143,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 743 n_clusters 4 threshold 0.0313211414413518,743,4,0.0313211414413518,0.27965634981826193,0,None,i7035,139,0.05490692807577924
1727383713,1727383815,102,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 469 n_clusters 4 threshold 0.017928754746189365,469,4,0.017928754746189365,0.27965634981826193,0,None,i7035,98,0.05490692807577924
1727383833,1727383853,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 136 n_clusters 1 threshold 0.04817747133192578,136,1,0.04817747133192578,0.2983258068069171,0,None,i7035,17,0.00036603506148610154
1727383793,1727383882,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 352 n_clusters 4 threshold 0.002,352,4,0.002,0.27965634981826193,0,None,i7035,86,0.05490692807577924
1727383813,1727383890,77,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 405 n_clusters 1 threshold 0.009624654229520763,405,1,0.009624654229520763,0.27965634981826193,0,None,i7035,73,0.05490692807577924
1727383813,1727383900,87,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 508 n_clusters 1 threshold 0.01722258275516638,508,1,0.01722258275516638,0.27965634981826193,0,None,i7035,83,0.05490692807577924
1727383833,1727383904,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 347 n_clusters 1 threshold 0.005531533048438878,347,1,0.005531533048438878,0.27965634981826193,0,None,i7035,68,0.05490692807577924
1727383786,1727383915,129,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 732 n_clusters 4 threshold 0.03248222134665922,732,4,0.03248222134665922,0.27965634981826193,0,None,i7035,126,0.05490692807577924
1727383846,1727383917,71,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 347 n_clusters 1 threshold 0.024839593095059218,347,1,0.024839593095059218,0.27965634981826193,0,None,i7035,68,0.05490692807577924
1727383833,1727383941,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 770 n_clusters 1 threshold 0.01840194517970916,770,1,0.01840194517970916,0.27965634981826193,0,None,i7035,105,0.05490692807577924
1727383813,1727383944,131,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 935 n_clusters 1 threshold 0.01844705421112671,935,1,0.01844705421112671,0.2859896464368322,0,None,i7035,127,0.02428681572860447
1727383893,1727383952,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 244 n_clusters 1 threshold 0.002,244,1,0.002,0.27965634981826193,0,None,i7035,56,0.05490692807577924
1727383873,1727383961,88,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 339 n_clusters 4 threshold 0.02037837813262481,339,4,0.02037837813262481,0.27965634981826193,0,None,i7035,84,0.05490692807577924
1727383953,1727384035,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 442 n_clusters 1 threshold 0.002,442,1,0.002,0.27965634981826193,0,None,i7035,79,0.05490692807577924
1727383973,1727384045,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 395 n_clusters 1 threshold 0.002,395,1,0.002,0.27965634981826193,0,None,i7035,69,0.05490692807577924
1727383967,1727384046,79,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 455 n_clusters 1 threshold 0.010534204746145328,455,1,0.010534204746145328,0.27965634981826193,0,None,i7035,76,0.05490692807577924
1727383967,1727384071,104,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 740 n_clusters 1 threshold 0.011592416774931056,740,1,0.011592416774931056,0.27965634981826193,0,None,i7035,101,0.05490692807577924
1727383993,1727384074,81,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 393 n_clusters 2 threshold 0.011260027405519743,393,2,0.011260027405519743,0.27965634981826193,0,None,i7035,78,0.05490692807577924
1727383993,1727384079,86,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 367 n_clusters 3 threshold 0.002,367,3,0.002,0.27965634981826193,0,None,i7035,83,0.05490692807577924
1727383953,1727384082,129,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 786 n_clusters 4 threshold 0.018249045682134278,786,4,0.018249045682134278,0.27965634981826193,0,None,i7035,126,0.05490692807577924
1727383993,1727384100,107,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 787 n_clusters 1 threshold 0.015008084147379683,787,1,0.015008084147379683,0.27965634981826193,0,None,i7035,105,0.05490692807577924
1727383997,1727384113,116,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 921 n_clusters 1 threshold 0.013538210860071155,921,1,0.013538210860071155,0.27965634981826193,0,None,i7035,113,0.05490692807577924
1727384113,1727384180,67,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 301 n_clusters 1 threshold 0.01668409593823582,301,1,0.01668409593823582,0.27965634981826193,0,None,i7035,64,0.05490692807577924
1727384113,1727384186,73,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 268 n_clusters 1 threshold 0.002,268,1,0.002,0.27965634981826193,0,None,i7035,69,0.05490692807577924
1727384133,1727384214,81,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 259 n_clusters 4 threshold 0.002,259,4,0.002,0.27965634981826193,0,None,i7035,78,0.05490692807577924
1727384153,1727384228,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 386 n_clusters 1 threshold 0.042620173539675475,386,1,0.042620173539675475,0.286485295737416,0,None,i7035,71,0.024038991078312588
1727384118,1727384253,135,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 764 n_clusters 4 threshold 0.020259807580286386,764,4,0.020259807580286386,0.27965634981826193,0,None,i7035,132,0.05490692807577924
1727384148,1727384254,106,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 726 n_clusters 1 threshold 0.002,726,1,0.002,0.27965634981826193,0,None,i7035,102,0.05490692807577924
1727384148,1727384256,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 751 n_clusters 1 threshold 0.023026475226434633,751,1,0.023026475226434633,0.27965634981826193,0,None,i7035,104,0.05490692807577924
1727384133,1727384258,125,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 661 n_clusters 4 threshold 0.002,661,4,0.002,0.27965634981826193,0,None,i7035,121,0.05490692807577924
1727384133,1727384258,125,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 719 n_clusters 4 threshold 0.05223476107521264,719,4,0.05223476107521264,0.2873113779050557,0,None,i7035,121,0.023625949994492745
1727384194,1727384334,140,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 710 n_clusters 4 threshold 0.07,710,4,0.07,0.2880273157836766,0,None,i7035,137,0.023267981055182296
1727384294,1727384356,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 280 n_clusters 1 threshold 0.010334696655185332,280,1,0.010334696655185332,0.27965634981826193,0,None,i7035,59,0.05490692807577924
1727384299,1727384379,80,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 298 n_clusters 4 threshold 0.020911091314045553,298,4,0.020911091314045553,0.27965634981826193,0,None,i7035,77,0.05490692807577924
1727384269,1727384385,116,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 933 n_clusters 1 threshold 0.002,933,1,0.002,0.27965634981826193,0,None,i7035,112,0.05490692807577924
1727384294,1727384389,95,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 720 n_clusters 1 threshold 0.04784040284547034,720,1,0.04784040284547034,0.2876418107721115,0,None,i7035,92,0.02346073356096484
1727384313,1727384409,96,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 712 n_clusters 1 threshold 0.0666054708578608,712,1,0.0666054708578608,0.2860997907258509,0,None,i7035,92,0.024231743584095133
1727384273,1727384413,140,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 940 n_clusters 4 threshold 0.002,940,4,0.002,0.27965634981826193,0,None,i7035,136,0.05490692807577924
1727384294,1727384427,133,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 848 n_clusters 4 threshold 0.002,848,4,0.002,0.27965634981826193,0,None,i7035,130,0.05490692807577924
1727384353,1727384440,87,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 318 n_clusters 4 threshold 0.00969779436496298,318,4,0.00969779436496298,0.27965634981826193,0,None,i7035,84,0.05490692807577924
1727384313,1727384453,140,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 931 n_clusters 4 threshold 0.002,931,4,0.002,0.27965634981826193,0,None,i7035,137,0.05490692807577924
1727384451,1727384526,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 310 n_clusters 1 threshold 0.029962486804000245,310,1,0.029962486804000245,0.2893490472519,0,None,i7035,71,0.02260711532107057
1727384450,1727384535,85,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 479 n_clusters 1 threshold 0.021370115018313922,479,1,0.021370115018313922,0.27965634981826193,0,None,i7035,81,0.05490692807577924
1727384433,1727384545,112,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 796 n_clusters 1 threshold 0.002,796,1,0.002,0.27965634981826193,0,None,i7035,108,0.05490692807577924
1727384481,1727384566,85,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 297 n_clusters 4 threshold 0.029001730161232343,297,4,0.029001730161232343,0.27965634981826193,0,None,i7035,82,0.05490692807577924
1727384420,1727384568,148,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 976 n_clusters 4 threshold 0.002,976,4,0.002,0.27965634981826193,0,None,i7035,145,0.05490692807577924
1727384454,1727384574,120,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 883 n_clusters 1 threshold 0.017790692117950695,883,1,0.017790692117950695,0.27965634981826193,0,None,i7035,118,0.05490692807577924
1727384474,1727384598,124,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 926 n_clusters 1 threshold 0.005954968514654763,926,1,0.005954968514654763,0.27965634981826193,0,None,i7035,121,0.05490692807577924
1727384481,1727384619,138,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 800 n_clusters 4 threshold 0.002,800,4,0.002,0.27965634981826193,0,None,i7035,135,0.05490692807577924
1727384474,1727384621,147,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 928 n_clusters 4 threshold 0.007927621356924658,928,4,0.007927621356924658,0.27965634981826193,0,None,i7035,144,0.05490692807577924
1727384615,1727384688,73,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 368 n_clusters 1 threshold 0.019885498621174835,368,1,0.019885498621174835,0.27965634981826193,0,None,i7035,70,0.05490692807577924
1727384595,1727384696,101,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 538 n_clusters 1 threshold 0.010785515252928887,538,1,0.010785515252928887,0.27965634981826193,0,None,i7035,98,0.05490692807577924
1727384615,1727384700,85,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 328 n_clusters 4 threshold 0.0317904444020396,328,4,0.0317904444020396,0.27965634981826193,0,None,i7035,82,0.05490692807577924
1727384634,1727384717,83,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 291 n_clusters 4 threshold 0.012369767412565937,291,4,0.012369767412565937,0.27965634981826193,0,None,i7035,80,0.05490692807577924
1727384632,1727384730,98,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 661 n_clusters 1 threshold 0.007718166204744522,661,1,0.007718166204744522,0.27965634981826193,0,None,i7035,95,0.05490692807577924
1727384654,1727384734,80,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 469 n_clusters 1 threshold 0.022141249336263588,469,1,0.022141249336263588,0.27965634981826193,0,None,i7035,77,0.05490692807577924
1727384662,1727384744,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 528 n_clusters 1 threshold 0.07,528,1,0.07,0.28857803722876973,0,None,i7035,79,0.022992620332635716
1727384632,1727384750,118,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 975 n_clusters 1 threshold 0.002,975,1,0.002,0.27965634981826193,0,None,i7035,116,0.05490692807577924
1727384692,1727384754,62,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 291 n_clusters 1 threshold 0.034342157273375494,291,1,0.034342157273375494,0.2905055622865954,0,None,i7035,59,0.02202885780372288
1727384654,1727384767,113,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 558 n_clusters 4 threshold 0.010358608038920067,558,4,0.010358608038920067,0.27965634981826193,0,None,i7035,110,0.05490692807577924
1727384783,1727384863,80,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 280 n_clusters 4 threshold 0.02932489267472039,280,4,0.02932489267472039,0.27965634981826193,0,None,i7035,77,0.05490692807577924
1727384813,1727384885,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 355 n_clusters 1 threshold 0.01782619791822084,355,1,0.01782619791822084,0.27965634981826193,0,None,i7035,69,0.05490692807577924
1727384813,1727384896,83,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 276 n_clusters 4 threshold 0.034565433051895,276,4,0.034565433051895,0.27965634981826193,0,None,i7035,79,0.05490692807577924
1727384843,1727384911,68,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 301 n_clusters 1 threshold 0.008449991812437012,301,1,0.008449991812437012,0.27965634981826193,0,None,i7035,65,0.05490692807577924
1727384834,1727384916,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 281 n_clusters 4 threshold 0.02743485338519354,281,4,0.02743485338519354,0.27965634981826193,0,None,i7035,79,0.05490692807577924
1727384844,1727384919,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 370 n_clusters 1 threshold 0.02353497961262665,370,1,0.02353497961262665,0.27965634981826193,0,None,i7035,72,0.05490692807577924
1727384834,1727384923,89,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 501 n_clusters 1 threshold 0.002,501,1,0.002,0.27965634981826193,0,None,i7035,85,0.05490692807577924
1727384854,1727384924,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 340 n_clusters 1 threshold 0.014963198545027395,340,1,0.014963198545027395,0.27965634981826193,0,None,i7035,67,0.05490692807577924
1727384834,1727384927,93,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 358 n_clusters 4 threshold 0.022510636274552208,358,4,0.022510636274552208,0.27965634981826193,0,None,i7035,90,0.05490692807577924
1727385075,1727385148,73,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 328 n_clusters 2 threshold 0.013080975658625368,328,2,0.013080975658625368,0.27965634981826193,0,None,i7035,70,0.05490692807577924
1727385075,1727385150,75,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 303 n_clusters 2 threshold 0.006650509895926076,303,2,0.006650509895926076,0.27965634981826193,0,None,i7035,72,0.05490692807577924
1727385075,1727385153,78,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 335 n_clusters 2 threshold 0.01607152782970724,335,2,0.01607152782970724,0.27965634981826193,0,None,i7035,76,0.05490692807577924
1727385075,1727385191,116,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py NOAAWeather 1000 SemiParametricLogLikelihood n_samples 822 n_clusters 1 threshold 0.020808366239038922,822,1,0.020808366239038922,0.27965634981826193,0,None,i7035,113,0.05490692807577924
