start_time,end_time,run_time,program_string,n_samples,confidence,feature_proportion,n_clusters,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727816597,1727816638,41,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.25 feature_proportion 0.15610464076102415 n_clusters 3,1000,0.25,0.15610464076102415,3,0.8408126441006449,0,None,i7181,38,0.0007291552301075473
1727816597,1727816639,42,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.05 feature_proportion 0.1379134962876573 n_clusters 3,1000,0.05,0.1379134962876573,3,0.8425502055000501,0,None,i7181,39,0.0006670994658430758
1727816615,1727816660,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.1 feature_proportion 0.1323360886543434 n_clusters 2,1000,0.1,0.1323360886543434,2,0.8426838640692351,0,None,i7186,41,0.0006623259455150386
1727816697,1727816701,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 643 confidence 0.05 feature_proportion 0 n_clusters 1,643,0.05,0,1,None,1,None,i7186
1727816697,1727816701,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 613 confidence 0.001 feature_proportion 0 n_clusters 1,613,0.001,0,1,None,1,None,i7186
1727816705,1727816710,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.01 feature_proportion 0 n_clusters 1,1000,0.01,0,1,None,1,None,i7186
1727816675,1727816726,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.2 n_clusters 2,1000,0.001,0.2,2,0.8404116683930898,0,None,i7186,47,0.000771011931502459
1727816675,1727816729,54,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.2 n_clusters 1,1000,0.001,0.2,1,0.8381728873592408,0,None,i7186,50,0.0009222441273766169
1727816697,1727816743,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.025 feature_proportion 0.2 n_clusters 4,1000,0.025,0.2,4,0.8422160590770875,0,None,i7186,43,0.0006790332666631663
1727816697,1727816747,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.09513666564627465 n_clusters 2,1000,0.001,0.09513666564627465,2,0.8406121562468674,0,None,i7186,46,0.0007635864554366239
1727816705,1727816762,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 853 confidence 0.001 feature_proportion 0.2 n_clusters 2,853,0.001,0.2,2,0.8421492297924951,0,None,i7186,53,0.0006814200268271843
1727816717,1727816765,48,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.005 feature_proportion 0.12548046487588335 n_clusters 1,1000,0.005,0.12548046487588335,1,0.8395428876933873,0,None,i7186,44,0.0008031889944544067
1727816717,1727816771,54,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.12072801849173041 n_clusters 1,1000,0.001,0.12072801849173041,1,0.8381728873592408,0,None,i7186,50,0.0009222441273766169
1727816795,1727816800,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 4,1000,0.001,0,4,None,1,None,i7186
1727816818,1727816822,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 736 confidence 0.001 feature_proportion 0 n_clusters 1,736,0.001,0,1,None,1,None,i7186
1727816825,1727816830,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 742 confidence 0.025 feature_proportion 0 n_clusters 1,742,0.025,0,1,None,1,None,i7186
1727816837,1727816842,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.005 feature_proportion 0 n_clusters 2,1000,0.005,0,2,None,1,None,i7186
1727816837,1727816842,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.005 feature_proportion 0 n_clusters 3,1000,0.005,0,3,None,1,None,i7186
1727816855,1727816860,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 639 confidence 0.001 feature_proportion 0 n_clusters 1,639,0.001,0,1,None,1,None,i7186
1727816856,1727816860,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 3,1000,0.001,0,3,None,1,None,i7186
1727816817,1727816869,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.1115854371771547 n_clusters 3,1000,0.001,0.1115854371771547,3,0.8391084973435359,0,None,i7186,49,0.0008192775259303815
1727816825,1727816876,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.10282948513171702 n_clusters 4,1000,0.001,0.10282948513171702,4,0.84094630266983,0,None,i7186,47,0.000751210661993567
1727816877,1727816882,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.005 feature_proportion 0 n_clusters 4,1000,0.005,0,4,None,1,None,i7186
1727816856,1727816904,48,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.2 n_clusters 4,1000,0.001,0.2,4,0.8406121562468674,0,None,i7186,44,0.0007363155105996015
1727816877,1727816921,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.025 feature_proportion 0.12158483841041826 n_clusters 4,1000,0.025,0.12158483841041826,4,0.8419153272964213,0,None,i7186,40,0.0006897736874012477
1727816877,1727816928,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.1574084644262125 n_clusters 4,1000,0.001,0.1574084644262125,4,0.8368697163096869,0,None,i7186,47,0.0009021953419988641
1727817177,1727817182,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 987 confidence 0.001 feature_proportion 0 n_clusters 3,987,0.001,0,3,None,1,None,i7186
1727817156,1727817201,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 978 confidence 0.025 feature_proportion 0.2 n_clusters 2,978,0.025,0.2,2,0.8422828883616801,0,None,i7186,41,0.0006533138683440051
1727817156,1727817201,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 977 confidence 0.05 feature_proportion 0.2 n_clusters 2,977,0.05,0.2,2,0.8424165469308651,0,None,i7186,41,0.0006487049521652115
1727817197,1727817202,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 4,1000,0.001,0,4,None,1,None,i7186
1727817156,1727817203,47,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 990 confidence 0.05 feature_proportion 0.2 n_clusters 1,990,0.05,0.2,1,0.8373375213018345,0,None,i7186,43,0.0008532667586364913
1727817177,1727817221,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 977 confidence 0.05 feature_proportion 0.2 n_clusters 3,977,0.05,0.2,3,0.841881912654125,0,None,i7186,41,0.0006671406168803858
1727817177,1727817229,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 985 confidence 0.001 feature_proportion 0.2 n_clusters 4,985,0.001,0.2,4,0.8467270357870819,0,None,i7186,49,0.0005371094354286794
1727817186,1727817231,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 987 confidence 0.05 feature_proportion 0.2 n_clusters 1,987,0.05,0.2,1,0.8376716677247971,0,None,i7181,41,0.0008413329578164008
1727817186,1727817231,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 974 confidence 0.01 feature_proportion 0.03512273115161019 n_clusters 2,974,0.01,0.03512273115161019,2,0.8452567915260467,0,None,i7181,41,0.00057043567920034
1727817216,1727817262,46,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 978 confidence 0.1 feature_proportion 0.2 n_clusters 2,978,0.1,0.2,2,0.8399772780432385,0,None,i7186,41,0.000732817672428196
1727817216,1727817266,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 974 confidence 0.025 feature_proportion 0.11283049260427598 n_clusters 3,974,0.025,0.11283049260427598,3,0.8444882547532329,0,None,i7186,46,0.000597883421086549
1727817216,1727817270,54,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 981 confidence 0.001 feature_proportion 0.2 n_clusters 3,981,0.001,0.2,3,0.8447555718916029,0,None,i7186,50,0.0006101266167427155
1727817237,1727817285,48,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 677 confidence 0.01 feature_proportion 0.06488547641539323 n_clusters 1,677,0.01,0.06488547641539323,1,0.8470611822100444,0,None,i7186,44,0.0003541952083402945
1727817237,1727817287,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 973 confidence 0.005 feature_proportion 0.2 n_clusters 3,973,0.005,0.2,3,0.8498680121629298,0,None,i7186,46,0.0004057492278830873
1727817237,1727817287,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 670 confidence 0.01 feature_proportion 0.06546716895860114 n_clusters 2,670,0.01,0.06546716895860114,2,0.8525077689043339,0,None,i7186,46,0.00021803054098305867
1727817437,1727817442,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.005 feature_proportion 0 n_clusters 4,1000,0.005,0,4,None,1,None,i7186
1727817426,1727817477,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 899 confidence 0.001 feature_proportion 0.14519936659428412 n_clusters 1,899,0.001,0.14519936659428412,1,0.8371704480903532,0,None,i7186,48,0.0008592336590465375
1727817417,1727817478,61,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 202 confidence 0.001 feature_proportion 0.2 n_clusters 1,202,0.001,0.2,1,0.84201557122331,0,None,i7186,57,0.00032565117492112163
1727817477,1727817481,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 573 confidence 0.001 feature_proportion 0 n_clusters 1,573,0.001,0,1,None,1,None,i7186
1727817477,1727817482,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 902 confidence 0.005 feature_proportion 0 n_clusters 4,902,0.005,0,4,None,1,None,i7186
1727817478,1727817482,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 900 confidence 0.01 feature_proportion 0 n_clusters 1,900,0.01,0,1,None,1,None,i7181
1727817437,1727817501,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 332 confidence 0.001 feature_proportion 0.10122883141488488 n_clusters 1,332,0.001,0.10122883141488488,1,0.8407792294583487,0,None,i7186,60,0.0004260366892772412
1727817456,1727817506,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 889 confidence 0.001 feature_proportion 0.009651100271967951 n_clusters 1,889,0.001,0.009651100271967951,1,0.8387743509205734,0,None,i7186,46,0.0007742979180373391
1727817456,1727817506,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 909 confidence 0.01 feature_proportion 0.10431050474143018 n_clusters 1,909,0.01,0.10431050474143018,1,0.8428509372807165,0,None,i7186,46,0.0006337259745841315
1727817456,1727817509,53,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 662 confidence 0.001 feature_proportion 0.08360122259333415 n_clusters 1,662,0.001,0.08360122259333415,1,0.8422828883616801,0,None,i7186,49,0.0005120568157290851
1727817478,1727817528,50,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 680 confidence 0.005 feature_proportion 0.2 n_clusters 1,680,0.005,0.2,1,0.8515721589200388,0,None,i7181,47,0.0002691233352509121
1727817486,1727817537,51,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 920 confidence 0.005 feature_proportion 0.2 n_clusters 1,920,0.005,0.2,1,0.8385404484244996,0,None,i7186,47,0.0008103050756841645
1727817497,1727817557,60,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 319 confidence 0.001 feature_proportion 0.2 n_clusters 1,319,0.001,0.2,1,0.8459250843719718,0,None,i7186,57,0.00028875294663555513
1727817606,1727817611,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 4,1000,0.001,0,4,None,1,None,i7186
1727817636,1727817641,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.25 feature_proportion 0 n_clusters 4,1000,0.25,0,4,None,1,None,i7186
1727817657,1727817661,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 682 confidence 0.001 feature_proportion 0 n_clusters 1,682,0.001,0,1,None,1,None,i7186
1727817657,1727817662,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.01 feature_proportion 0 n_clusters 4,1000,0.01,0,4,None,1,None,i7186
1727817617,1727817669,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0.05053629782683701 n_clusters 4,1000,0.001,0.05053629782683701,4,0.8386072777090922,0,None,i7186,48,0.0008378412160949667
1727817666,1727817670,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 653 confidence 0.25 feature_proportion 0 n_clusters 1,653,0.25,0,1,None,1,None,i7186
1727817636,1727817680,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.25 feature_proportion 0.2 n_clusters 4,1000,0.25,0.2,4,0.8408126441006449,0,None,i7186,40,0.0007291552301075473
1727817637,1727817682,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.25 feature_proportion 0.08261099142406714 n_clusters 4,1000,0.25,0.08261099142406714,4,0.8408126441006449,0,None,i7186,41,0.0007291552301075473
1727817696,1727817700,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 412 confidence 0.001 feature_proportion 0 n_clusters 1,412,0.001,0,1,None,1,None,i7186
1727817666,1727817711,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.25 feature_proportion 0.2 n_clusters 1,1000,0.25,0.2,1,0.8428843519230127,0,None,i7186,40,0.0006551656650229844
1727817677,1727817722,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.25 feature_proportion 0.2 n_clusters 4,1000,0.25,0.2,4,0.8408126441006449,0,None,i7186,41,0.0007291552301075473
1727817696,1727817745,49,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 800 confidence 0.001 feature_proportion 0.03189540252221679 n_clusters 1,800,0.001,0.03189540252221679,1,0.8455241086644167,0,None,i7186,44,0.00047590551149210577
1727817832,1727817837,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 4,1000,0.001,0,4,None,1,None,i7186
1727817846,1727817851,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 648 confidence 0.001 feature_proportion 0 n_clusters 1,648,0.001,0,1,None,1,None,i7186
1727817872,1727817877,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 744 confidence 0.001 feature_proportion 0 n_clusters 1,744,0.001,0,1,None,1,None,i7186
1727817872,1727817877,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 944 confidence 0.001 feature_proportion 0 n_clusters 3,944,0.001,0,3,None,1,None,i7186
1727817872,1727817877,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.25 feature_proportion 0 n_clusters 1,1000,0.25,0,1,None,1,None,i7186
1727817892,1727817897,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 1,1000,0.001,0,1,None,1,None,i7186
1727817908,1727817912,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 483 confidence 0.001 feature_proportion 0 n_clusters 1,483,0.001,0,1,None,1,None,i7186
1727817908,1727817913,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.01 feature_proportion 0 n_clusters 4,1000,0.01,0,4,None,1,None,i7186
1727817892,1727817936,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 827 confidence 0.25 feature_proportion 0.2 n_clusters 4,827,0.25,0.2,4,0.8433855715574565,0,None,i7186,40,0.0005098119710342789
1727817932,1727817936,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 421 confidence 0.001 feature_proportion 0 n_clusters 1,421,0.001,0,1,None,1,None,i7186
1727817932,1727817937,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 3,1000,0.001,0,3,None,1,None,i7186
1727817932,1727817937,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 1000 confidence 0.001 feature_proportion 0 n_clusters 4,1000,0.001,0,4,None,1,None,i7186
1727817952,1727817956,4,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 679 confidence 0.25 feature_proportion 0 n_clusters 1,679,0.25,0,1,None,1,None,i7186
1727817952,1727817957,5,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py Powersupply 1000 ClusteredStatisticalTestDriftDetectionMethod n_samples 852 confidence 0.001 feature_proportion 0 n_clusters 2,852,0.001,0,2,None,1,None,i7186
