trial_index,arm_name,trial_status,generation_method,result,n_samples,confidence,feature_proportion,n_clusters
248,248_0,COMPLETED,BoTorch,0.840411668393089783535288006533,1000,0.001000000000000000020816681712,0.120948394532869235584726652633,2
249,249_0,COMPLETED,BoTorch,0.845323620810639164702138259599,690,0.250000000000000000000000000000,0.200000000000000011102230246252,4
250,132_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,4
251,132_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,4
252,252_0,FAILED,BoTorch,,1000,0.050000000000000002775557561563,0.000000000000000000000000000000,4
253,56_0,FAILED,BoTorch,,1000,0.005000000000000000104083408559,0.000000000000000000000000000000,1
254,254_0,FAILED,BoTorch,,717,0.001000000000000000020816681712,0.000000000000000000000000000000,1
255,255_0,FAILED,BoTorch,,924,0.005000000000000000104083408559,0.000000000000000000000000000000,1
256,256_0,FAILED,BoTorch,,832,0.025000000000000001387778780781,0.000000000000000000000000000000,1
257,132_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,4
258,258_0,FAILED,BoTorch,,1000,0.100000000000000005551115123126,0.000000000000000000000000000000,4
259,88_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,4
260,260_0,FAILED,BoTorch,,953,0.001000000000000000020816681712,0.000000000000000000000000000000,3
261,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
262,262_0,COMPLETED,BoTorch,0.840812644100644934752608605777,1000,0.250000000000000000000000000000,0.155225728258488848698704032358,2
263,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
264,264_0,FAILED,BoTorch,,523,0.001000000000000000020816681712,0.000000000000000000000000000000,1
265,56_0,FAILED,BoTorch,,1000,0.005000000000000000104083408559,0.000000000000000000000000000000,1
266,132_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,4
267,252_0,FAILED,BoTorch,,1000,0.050000000000000002775557561563,0.000000000000000000000000000000,4
268,260_0,FAILED,BoTorch,,953,0.001000000000000000020816681712,0.000000000000000000000000000000,3
269,269_0,COMPLETED,BoTorch,0.844020449761085256312753699603,901,0.050000000000000002775557561563,0.007906343953206008620671063625,3
270,56_0,FAILED,BoTorch,,1000,0.005000000000000000104083408559,0.000000000000000000000000000000,1
271,271_0,FAILED,BoTorch,,991,0.100000000000000005551115123126,0.000000000000000000000000000000,3
272,88_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,4
273,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
274,274_0,FAILED,BoTorch,,632,0.001000000000000000020816681712,0.000000000000000000000000000000,1
275,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
276,56_0,FAILED,BoTorch,,1000,0.005000000000000000104083408559,0.000000000000000000000000000000,1
277,277_0,FAILED,BoTorch,,893,0.005000000000000000104083408559,0.000000000000000000000000000000,1
278,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
279,279_0,FAILED,BoTorch,,863,0.010000000000000000208166817117,0.000000000000000000000000000000,1
280,280_0,FAILED,BoTorch,,506,0.001000000000000000020816681712,0.000000000000000000000000000000,1
281,281_0,COMPLETED,BoTorch,0.853343134961740190647105919197,327,0.001000000000000000020816681712,0.200000000000000011102230246252,4
282,258_0,FAILED,BoTorch,,1000,0.100000000000000005551115123126,0.000000000000000000000000000000,4
283,132_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,4
284,284_0,FAILED,BoTorch,,643,0.001000000000000000020816681712,0.000000000000000000000000000000,1
285,285_0,FAILED,BoTorch,,538,0.001000000000000000020816681712,0.000000000000000000000000000000,4
286,286_0,FAILED,BoTorch,,560,0.001000000000000000020816681712,0.000000000000000000000000000000,1
287,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
288,218_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,2
289,88_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,4
290,132_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,4
291,291_0,COMPLETED,BoTorch,0.844621913322417872116432135954,917,0.100000000000000005551115123126,0.039495576573283820709381330971,1
292,40_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,2
293,88_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,4
294,294_0,FAILED,BoTorch,,452,0.001000000000000000020816681712,0.000000000000000000000000000000,1
295,295_0,COMPLETED,BoTorch,0.840812644100644934752608605777,1000,0.250000000000000000000000000000,0.117482891287608026686939410865,3
296,296_0,COMPLETED,BoTorch,0.840812644100644934752608605777,1000,0.100000000000000005551115123126,0.200000000000000011102230246252,4
297,297_0,COMPLETED,BoTorch,0.843753132622715229516074941785,359,0.001000000000000000020816681712,0.024196096071949932393430060529,1
298,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
299,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
300,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
301,301_0,COMPLETED,BoTorch,0.842182644434791294330011623970,1000,0.100000000000000005551115123126,0.118353408697022405293708402496,4
302,302_0,COMPLETED,BoTorch,0.840110936612423531144600019616,995,0.050000000000000002775557561563,0.200000000000000011102230246252,1
303,303_0,COMPLETED,BoTorch,0.837170448090353236381133683608,896,0.005000000000000000104083408559,0.013358932732360865106024938598,1
304,304_0,COMPLETED,BoTorch,0.845858255087379329317798237753,913,0.005000000000000000104083408559,0.200000000000000011102230246252,2
305,305_0,FAILED,BoTorch,,895,0.001000000000000000020816681712,0.000000000000000000000000000000,1
306,306_0,COMPLETED,BoTorch,0.842483376215457546720699610887,929,0.005000000000000000104083408559,0.200000000000000011102230246252,1
307,307_0,COMPLETED,BoTorch,0.840311424466201106753260319238,932,0.010000000000000000208166817117,0.200000000000000011102230246252,1
308,308_0,COMPLETED,BoTorch,0.838005814147759542365179186163,217,0.001000000000000000020816681712,0.200000000000000011102230246252,2
309,309_0,COMPLETED,BoTorch,0.838807765562869622755215459620,903,0.005000000000000000104083408559,0.200000000000000011102230246252,1
310,310_0,COMPLETED,BoTorch,0.841648010158051240736654108332,996,0.050000000000000002775557561563,0.200000000000000011102230246252,1
311,311_0,COMPLETED,BoTorch,0.842015571223310055337663015962,924,0.005000000000000000104083408559,0.200000000000000011102230246252,2
312,312_0,COMPLETED,BoTorch,0.837471179871019488771821670525,158,0.001000000000000000020816681712,0.008219790664827255136093420163,1
313,313_0,COMPLETED,BoTorch,0.837270692017241913163161370903,165,0.005000000000000000104083408559,0.140777008799616937251286685751,1
314,314_0,FAILED,BoTorch,,991,0.005000000000000000104083408559,0.000000000000000000000000000000,1
315,315_0,FAILED,BoTorch,,987,0.100000000000000005551115123126,0.000000000000000000000000000000,4
316,316_0,COMPLETED,BoTorch,0.843084839776790162524378047237,986,0.100000000000000005551115123126,0.184930903161941134760226645994,4
317,317_0,COMPLETED,BoTorch,0.830287031777324768810899513483,164,0.001000000000000000020816681712,0.084980383925100724806789287413,1
318,318_0,RUNNING,BoTorch,,165,0.005000000000000000104083408559,0.029829687685756223203270565136,1
319,319_0,COMPLETED,BoTorch,0.840445083035386120151599698147,159,0.001000000000000000020816681712,0.123440122463064183566672227244,1
320,320_0,FAILED,BoTorch,,885,0.005000000000000000104083408559,0.000000000000000000000000000000,1
321,321_0,COMPLETED,BoTorch,0.831356300330804987019917007274,168,0.001000000000000000020816681712,0.040692450743706837235080797655,1
322,322_0,FAILED,BoTorch,,874,0.001000000000000000020816681712,0.000000000000000000000000000000,3
323,323_0,COMPLETED,BoTorch,0.840511912319978682361920618860,175,0.001000000000000000020816681712,0.002339118748376654757098469517,1
324,324_0,FAILED,BoTorch,,723,0.025000000000000001387778780781,0.000000000000000000000000000000,1
325,325_0,COMPLETED,BoTorch,0.838005814147759542365179186163,156,0.005000000000000000104083408559,0.083567982087696418558309119362,1
326,326_0,FAILED,BoTorch,,861,0.001000000000000000020816681712,0.000000000000000000000000000000,4
327,327_0,COMPLETED,BoTorch,0.828649714304808382436817737471,169,0.001000000000000000020816681712,0.100332095958836395310775913003,1
328,328_0,FAILED,BoTorch,,886,0.005000000000000000104083408559,0.000000000000000000000000000000,2
329,329_0,FAILED,BoTorch,,716,0.050000000000000002775557561563,0.000000000000000000000000000000,2
330,330_0,FAILED,BoTorch,,730,0.010000000000000000208166817117,0.000000000000000000000000000000,1
331,331_0,COMPLETED,BoTorch,0.842216059077087519924020853068,986,0.100000000000000005551115123126,0.200000000000000011102230246252,1
332,332_0,FAILED,BoTorch,,877,0.010000000000000000208166817117,0.000000000000000000000000000000,1
333,333_0,COMPLETED,BoTorch,0.834363618137467843993704263994,172,0.001000000000000000020816681712,0.084898414484966266968513082247,1
334,334_0,FAILED,BoTorch,,873,0.001000000000000000020816681712,0.000000000000000000000000000000,3
335,335_0,COMPLETED,BoTorch,0.843786547265011566132386633399,889,0.005000000000000000104083408559,0.008676660294084570165806802322,3
336,336_0,COMPLETED,BoTorch,0.834363618137467843993704263994,172,0.001000000000000000020816681712,0.085852013275284078108740004609,1
337,337_0,FAILED,BoTorch,,872,0.005000000000000000104083408559,0.000000000000000000000000000000,2
338,338_0,FAILED,BoTorch,,711,0.001000000000000000020816681712,0.000000000000000000000000000000,1
339,339_0,FAILED,BoTorch,,863,0.025000000000000001387778780781,0.000000000000000000000000000000,1
340,340_0,FAILED,BoTorch,,875,0.001000000000000000020816681712,0.000000000000000000000000000000,4
341,341_0,FAILED,BoTorch,,871,0.010000000000000000208166817117,0.000000000000000000000000000000,2
342,342_0,FAILED,BoTorch,,897,0.001000000000000000020816681712,0.000000000000000000000000000000,4
343,343_0,COMPLETED,BoTorch,0.837571423797908276576151820336,171,0.001000000000000000020816681712,0.085041675570839858622207430017,1
344,344_0,FAILED,BoTorch,,852,0.050000000000000002775557561563,0.000000000000000000000000000000,1
345,345_0,FAILED,BoTorch,,871,0.025000000000000001387778780781,0.000000000000000000000000000000,1
346,346_0,FAILED,BoTorch,,859,0.001000000000000000020816681712,0.000000000000000000000000000000,1
347,347_0,COMPLETED,BoTorch,0.843686303338122778328056483588,933,0.100000000000000005551115123126,0.054333929002806674590786428780,1
348,332_0,FAILED,BoTorch,,877,0.010000000000000000208166817117,0.000000000000000000000000000000,1
349,349_0,COMPLETED,BoTorch,0.843251912988271401516726655245,851,0.025000000000000001387778780781,0.040025767910441205355009941513,1
350,350_0,COMPLETED,BoTorch,0.843385571557456525937368496670,831,0.025000000000000001387778780781,0.101709554600000778856738747891,1
351,338_0,FAILED,BoTorch,,711,0.001000000000000000020816681712,0.000000000000000000000000000000,1
352,352_0,COMPLETED,BoTorch,0.840912888027533611534636293072,853,0.025000000000000001387778780781,0.028619189780432263692233618713,1
353,353_0,FAILED,BoTorch,,873,0.005000000000000000104083408559,0.000000000000000000000000000000,1
354,354_0,FAILED,BoTorch,,732,0.010000000000000000208166817117,0.000000000000000000000000000000,1
355,355_0,RUNNING,BoTorch,,847,0.010000000000000000208166817117,0.110757259339255800800749796053,1
356,356_0,FAILED,BoTorch,,857,0.050000000000000002775557561563,0.000000000000000000000000000000,1
357,357_0,FAILED,BoTorch,,859,0.250000000000000000000000000000,0.000000000000000000000000000000,1
358,358_0,FAILED,BoTorch,,877,0.001000000000000000020816681712,0.000000000000000000000000000000,1
359,359_0,FAILED,BoTorch,,771,0.250000000000000000000000000000,0.000000000000000000000000000000,4
360,360_0,FAILED,BoTorch,,738,0.010000000000000000208166817117,0.000000000000000000000000000000,1
361,361_0,FAILED,BoTorch,,765,0.100000000000000005551115123126,0.000000000000000000000000000000,3
362,362_0,FAILED,BoTorch,,714,0.001000000000000000020816681712,0.000000000000000000000000000000,1
363,363_0,COMPLETED,BoTorch,0.842850937280716472344010981033,742,0.005000000000000000104083408559,0.055052424409314459907704986108,1
364,364_0,FAILED,BoTorch,,606,0.001000000000000000020816681712,0.000000000000000000000000000000,1
365,365_0,FAILED,BoTorch,,751,0.025000000000000001387778780781,0.000000000000000000000000000000,2
366,366_0,COMPLETED,BoTorch,0.861228990543656203193734199886,100,0.250000000000000000000000000000,0.200000000000000011102230246252,4
367,367_0,FAILED,BoTorch,,733,0.050000000000000002775557561563,0.000000000000000000000000000000,1
368,368_0,FAILED,BoTorch,,719,0.010000000000000000208166817117,0.000000000000000000000000000000,1
369,369_0,COMPLETED,BoTorch,0.846292645437230595106825603580,737,0.025000000000000001387778780781,0.038154239066357273357787960322,1
370,370_0,FAILED,BoTorch,,754,0.050000000000000002775557561563,0.000000000000000000000000000000,2
371,371_0,COMPLETED,BoTorch,0.861228990543656203193734199886,100,0.250000000000000000000000000000,0.200000000000000011102230246252,3
372,372_0,FAILED,BoTorch,,761,0.050000000000000002775557561563,0.000000000000000000000000000000,1
373,373_0,FAILED,BoTorch,,703,0.001000000000000000020816681712,0.000000000000000000000000000000,1
374,374_0,COMPLETED,BoTorch,0.834363618137467843993704263994,172,0.001000000000000000020816681712,0.090442087505985466200364442102,1
375,375_0,FAILED,BoTorch,,769,0.250000000000000000000000000000,0.000000000000000000000000000000,4
376,376_0,COMPLETED,BoTorch,0.845323620810639164702138259599,760,0.250000000000000000000000000000,0.071603655009983099843928755490,4
377,377_0,FAILED,BoTorch,,434,0.001000000000000000020816681712,0.000000000000000000000000000000,1
378,378_0,FAILED,BoTorch,,863,0.001000000000000000020816681712,0.000000000000000000000000000000,1
379,379_0,FAILED,BoTorch,,443,0.001000000000000000020816681712,0.000000000000000000000000000000,3
380,380_0,COMPLETED,BoTorch,0.844254352257159057515423228324,436,0.001000000000000000020816681712,0.000000000000000000298907180617,1
381,381_0,COMPLETED,BoTorch,0.849934841447522293478300525749,763,0.100000000000000005551115123126,0.035206496838175102559453932827,3
382,382_0,COMPLETED,BoTorch,0.846593377217896847497513590497,738,0.025000000000000001387778780781,0.036793639676769289426072617744,1
383,383_0,COMPLETED,BoTorch,0.850770207504928599462346028304,422,0.001000000000000000020816681712,0.044328048130094027667880141053,2
384,384_0,FAILED,BoTorch,,445,0.001000000000000000020816681712,0.000000000000000000000000000000,4
385,385_0,FAILED,BoTorch,,602,0.001000000000000000020816681712,0.000000000000000000000000000000,1
386,386_0,FAILED,BoTorch,,576,0.001000000000000000020816681712,0.000000000000000000000000000000,4
387,387_0,FAILED,BoTorch,,616,0.001000000000000000020816681712,0.000000000000000000000000000000,3
388,388_0,FAILED,BoTorch,,858,0.001000000000000000020816681712,0.000000000000000000000000000000,1
389,389_0,FAILED,BoTorch,,572,0.001000000000000000020816681712,0.000000000000000000000000000000,2
390,390_0,FAILED,BoTorch,,842,0.001000000000000000020816681712,0.000000000000000000000000000000,4
391,391_0,COMPLETED,BoTorch,0.851271427139372427461694314843,597,0.001000000000000000020816681712,0.031408823450167593083204309323,4
392,392_0,FAILED,BoTorch,,538,0.001000000000000000020816681712,0.000000000000000000000000000000,3
393,393_0,FAILED,BoTorch,,545,0.001000000000000000020816681712,0.000000000000000000000000000000,4
394,394_0,FAILED,BoTorch,,543,0.001000000000000000020816681712,0.000000000000000000000000000000,3
395,395_0,FAILED,BoTorch,,868,0.001000000000000000020816681712,0.000000000000000000000000000000,1
396,396_0,FAILED,BoTorch,,844,0.001000000000000000020816681712,0.000000000000000000000000000000,4
397,397_0,FAILED,BoTorch,,859,0.001000000000000000020816681712,0.000000000000000000000000000000,3
398,398_0,COMPLETED,BoTorch,0.845824840445082992701486546139,839,0.005000000000000000104083408559,0.068559442791628247282353925129,4
399,373_0,FAILED,BoTorch,,703,0.001000000000000000020816681712,0.000000000000000000000000000000,1
400,400_0,FAILED,BoTorch,,860,0.001000000000000000020816681712,0.000000000000000000000000000000,1
401,401_0,FAILED,BoTorch,,707,0.001000000000000000020816681712,0.000000000000000000000000000000,1
402,402_0,COMPLETED,BoTorch,0.854245330303739058841472342465,478,0.250000000000000000000000000000,0.200000000000000011102230246252,1
403,403_0,COMPLETED,BoTorch,0.843953620476492805124735241407,849,0.005000000000000000104083408559,0.044349552237808925747586386024,3
404,404_0,FAILED,BoTorch,,867,0.001000000000000000020816681712,0.000000000000000000000000000000,1
405,405_0,COMPLETED,BoTorch,0.844688742607010434326753056666,674,0.001000000000000000020816681712,0.009341796367090933472798752746,1
406,406_0,COMPLETED,BoTorch,0.847061182210044449902852647938,841,0.005000000000000000104083408559,0.068689304510479470833317350298,4
407,407_0,COMPLETED,BoTorch,0.846158986868045581708486224670,835,0.010000000000000000208166817117,0.200000000000000011102230246252,4
408,408_0,COMPLETED,BoTorch,0.844688742607010434326753056666,850,0.001000000000000000020816681712,0.067445689928380250788286787156,4
409,409_0,FAILED,BoTorch,,870,0.005000000000000000104083408559,0.000000000000000000000000000000,1
410,410_0,FAILED,BoTorch,,616,0.250000000000000000000000000000,0.000000000000000000000000000000,1
411,411_0,FAILED,BoTorch,,658,0.250000000000000000000000000000,0.000000000000000000000000000000,1
412,28_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,1
413,413_0,RUNNING,BoTorch,,977,0.001000000000000000020816681712,0.035353581424803895427722011391,1
414,414_0,FAILED,BoTorch,,688,0.250000000000000000000000000000,0.000000000000000000000000000000,1
415,415_0,FAILED,BoTorch,,647,0.250000000000000000000000000000,0.000000000000000000000000000000,1
416,416_0,RUNNING,BoTorch,,689,0.005000000000000000104083408559,0.088299343110396666389760866878,2
417,417_0,COMPLETED,BoTorch,0.851505329635446228664363843563,625,0.100000000000000005551115123126,0.046617598594046953663916355026,1
418,418_0,FAILED,BoTorch,,853,0.250000000000000000000000000000,0.000000000000000000000000000000,1
419,239_0,FAILED,BoTorch,,869,0.001000000000000000020816681712,0.000000000000000000000000000000,1
420,56_0,FAILED,BoTorch,,1000,0.005000000000000000104083408559,0.000000000000000000000000000000,1
421,421_0,FAILED,BoTorch,,870,0.001000000000000000020816681712,0.000000000000000000000000000000,1
422,422_0,FAILED,BoTorch,,878,0.005000000000000000104083408559,0.000000000000000000000000000000,1
423,423_0,COMPLETED,BoTorch,0.839576302335683477551242503978,997,0.001000000000000000020816681712,0.151175894104641828086244004226,2
424,424_0,COMPLETED,BoTorch,0.834363618137467843993704263994,172,0.001000000000000000020816681712,0.091518382375551154961357269713,1
425,28_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,1
426,426_0,COMPLETED,BoTorch,0.839576302335683477551242503978,896,0.001000000000000000020816681712,0.064976667097237081338612085801,1
427,427_0,FAILED,BoTorch,,882,0.010000000000000000208166817117,0.000000000000000000000000000000,1
428,428_0,COMPLETED,BoTorch,0.854746549938182886840820629004,166,0.010000000000000000208166817117,0.007916691422013058185291889401,2
429,400_0,FAILED,BoTorch,,860,0.001000000000000000020816681712,0.000000000000000000000000000000,1
430,421_0,FAILED,BoTorch,,870,0.001000000000000000020816681712,0.000000000000000000000000000000,1
431,418_0,FAILED,BoTorch,,853,0.250000000000000000000000000000,0.000000000000000000000000000000,1
432,432_0,FAILED,BoTorch,,871,0.005000000000000000104083408559,0.000000000000000000000000000000,1
433,433_0,FAILED,BoTorch,,849,0.250000000000000000000000000000,0.000000000000000000000000000000,1
434,434_0,FAILED,BoTorch,,862,0.001000000000000000020816681712,0.000000000000000000000000000000,1
435,435_0,COMPLETED,BoTorch,0.837571423797908276576151820336,171,0.001000000000000000020816681712,0.081554789913772227083477162068,1
436,436_0,COMPLETED,BoTorch,0.845256791526046713514119801403,847,0.010000000000000000208166817117,0.110796472013699159875343980275,1
437,437_0,COMPLETED,BoTorch,0.845256791526046713514119801403,846,0.005000000000000000104083408559,0.073481745543256329900039247605,1
438,438_0,COMPLETED,BoTorch,0.844621913322417872116432135954,846,0.010000000000000000208166817117,0.119762452563734994592792304502,1
439,378_0,FAILED,BoTorch,,863,0.001000000000000000020816681712,0.000000000000000000000000000000,1
440,440_0,FAILED,BoTorch,,951,0.250000000000000000000000000000,0.000000000000000000000000000000,4
441,441_0,COMPLETED,BoTorch,0.847027767567748224308843418839,474,0.001000000000000000020816681712,0.200000000000000011102230246252,4
442,442_0,FAILED,BoTorch,,859,0.050000000000000002775557561563,0.000000000000000000000000000000,1
443,443_0,COMPLETED,BoTorch,0.841280449092792426135645200702,823,0.050000000000000002775557561563,0.054795325065888779436651390142,1
444,444_0,FAILED,BoTorch,,485,0.001000000000000000020816681712,0.000000000000000000000000000000,4
445,445_0,FAILED,BoTorch,,850,0.250000000000000000000000000000,0.000000000000000000000000000000,1
446,446_0,FAILED,BoTorch,,817,0.100000000000000005551115123126,0.000000000000000000000000000000,1
447,447_0,COMPLETED,BoTorch,0.844388010826344070913762607233,791,0.025000000000000001387778780781,0.061686006754933277174135497489,1
448,448_0,FAILED,BoTorch,,865,0.250000000000000000000000000000,0.000000000000000000000000000000,1
449,449_0,COMPLETED,BoTorch,0.841213619808199974947626742505,913,0.250000000000000000000000000000,0.200000000000000011102230246252,4
450,450_0,COMPLETED,BoTorch,0.844521669395529084312101986143,826,0.100000000000000005551115123126,0.024479787667490447711227119498,1
451,451_0,COMPLETED,BoTorch,0.844889230460787898913110893773,872,0.100000000000000005551115123126,0.087459538912774192898069713920,1
452,452_0,COMPLETED,BoTorch,0.845490694022120514716789330123,874,0.250000000000000000000000000000,0.142505053436539269595684231717,1
453,453_0,COMPLETED,BoTorch,0.839843619474053504347921261797,906,0.100000000000000005551115123126,0.122111802412221512326162553563,4
454,454_0,COMPLETED,BoTorch,0.829318007150733449428514632018,170,0.001000000000000000020816681712,0.082511324772335595256755880200,1
455,455_0,FAILED,BoTorch,,948,0.250000000000000000000000000000,0.000000000000000000000000000000,4
456,456_0,FAILED,BoTorch,,872,0.001000000000000000020816681712,0.000000000000000000000000000000,2
457,457_0,COMPLETED,BoTorch,0.843853376549604017320405091596,937,0.250000000000000000000000000000,0.032865611685334965297311526911,4
458,458_0,FAILED,BoTorch,,440,0.250000000000000000000000000000,0.000000000000000000000000000000,4
459,459_0,COMPLETED,BoTorch,0.852507768904333884663060416642,483,0.250000000000000000000000000000,0.138543368017125051450122441565,2
460,132_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,4
461,461_0,RUNNING,BoTorch,,917,0.250000000000000000000000000000,0.101099448492499285889856253107,4
462,462_0,FAILED,BoTorch,,958,0.250000000000000000000000000000,0.000000000000000000000000000000,4
463,463_0,COMPLETED,BoTorch,0.855782403849366768433526431181,419,0.250000000000000000000000000000,0.200000000000000011102230246252,4
464,464_0,COMPLETED,BoTorch,0.848364353259598358292237207934,744,0.001000000000000000020816681712,0.154140333250431804668068025421,2
465,28_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,1
466,466_0,COMPLETED,BoTorch,0.838239716643833343567848714883,995,0.001000000000000000020816681712,0.039936804951470949998082460297,1
467,467_0,COMPLETED,BoTorch,0.836635813813613182787776167970,992,0.001000000000000000020816681712,0.145731579467055089027738290497,2
468,468_0,COMPLETED,BoTorch,0.843285327630567738133038346859,587,0.001000000000000000020816681712,0.200000000000000011102230246252,1
469,469_0,FAILED,BoTorch,,592,0.001000000000000000020816681712,0.000000000000000000000000000000,1
470,470_0,FAILED,BoTorch,,578,0.001000000000000000020816681712,0.000000000000000000000000000000,1
471,471_0,COMPLETED,BoTorch,0.844655327964714097710441365052,764,0.001000000000000000020816681712,0.200000000000000011102230246252,1
472,472_0,COMPLETED,BoTorch,0.842048985865606280931672245060,620,0.001000000000000000020816681712,0.059614754602420799711737231519,1
473,473_0,COMPLETED,BoTorch,0.847295084706118251105522176658,569,0.001000000000000000020816681712,0.076344581826440008343048759798,1
474,474_0,FAILED,BoTorch,,591,0.001000000000000000020816681712,0.000000000000000000000000000000,1
475,475_0,COMPLETED,BoTorch,0.844020449761085256312753699603,553,0.005000000000000000104083408559,0.016882991409375016494953669621,1
476,28_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,1
477,477_0,COMPLETED,BoTorch,0.844922645103084235529422585387,597,0.001000000000000000020816681712,0.138171192439053180933683506737,1
478,478_0,FAILED,BoTorch,,627,0.005000000000000000104083408559,0.000000000000000000000000000000,1
479,479_0,FAILED,BoTorch,,482,0.025000000000000001387778780781,0.000000000000000000000000000000,1
480,480_0,COMPLETED,BoTorch,0.848364353259598358292237207934,536,0.025000000000000001387778780781,0.093540873183005385227417605165,1
481,28_0,FAILED,BoTorch,,1000,0.001000000000000000020816681712,0.000000000000000000000000000000,1
482,482_0,COMPLETED,BoTorch,0.840411668393089783535288006533,1000,0.001000000000000000020816681712,0.190977909933611328385794081441,2
483,79_0,COMPLETED,BoTorch,0.838172887359240781357527794171,1000,0.001000000000000000020816681712,0.200000000000000011102230246252,1
484,484_0,FAILED,BoTorch,,901,0.010000000000000000208166817117,0.000000000000000000000000000000,1
485,485_0,COMPLETED,BoTorch,0.843452400842048977125386954867,970,0.001000000000000000020816681712,0.054632609609757000479479671640,1
486,143_0,FAILED,BoTorch,,1000,0.250000000000000000000000000000,0.000000000000000000000000000000,1
487,487_0,FAILED,BoTorch,,933,0.001000000000000000020816681712,0.000000000000000000000000000000,4
488,56_0,FAILED,BoTorch,,1000,0.005000000000000000104083408559,0.000000000000000000000000000000,1
489,214_0,FAILED,BoTorch,,1000,0.050000000000000002775557561563,0.000000000000000000000000000000,1
490,490_0,COMPLETED,BoTorch,0.837504594513315714365830899624,901,0.010000000000000000208166817117,0.014863759215553230472184331745,1
491,491_0,FAILED,BoTorch,,934,0.001000000000000000020816681712,0.000000000000000000000000000000,4
492,492_0,FAILED,BoTorch,,1000,0.025000000000000001387778780781,0.000000000000000000000000000000,1
493,493_0,COMPLETED,BoTorch,0.842683864069235122329359910509,969,0.001000000000000000020816681712,0.041497825915564869048157703446,1
494,494_0,COMPLETED,BoTorch,0.845357035452935501318449951214,886,0.010000000000000000208166817117,0.050868498622799768194013836364,1
495,495_0,FAILED,BoTorch,,909,0.010000000000000000208166817117,0.000000000000000000000000000000,1
496,496_0,RUNNING,BoTorch,,1000,0.010000000000000000208166817117,0.089052782861047646845165104423,2
497,497_0,FAILED,BoTorch,,932,0.001000000000000000020816681712,0.000000000000000000000000000000,4
498,498_0,COMPLETED,BoTorch,0.838507033782203370364527472702,1000,0.001000000000000000020816681712,0.050592622158597444492755812462,4
499,499_0,COMPLETED,BoTorch,0.845524108664416740310798559221,842,0.010000000000000000208166817117,0.118382806633066620105587674061,1
500,500_0,COMPLETED,BoTorch,0.841079961239014961549287363596,980,0.001000000000000000020816681712,0.130073246876293596718809908452,2
501,501_0,RUNNING,BoTorch,,980,0.001000000000000000020816681712,0.130061492637200015742848790978,2
