trial_index,arm_name,trial_status,generation_method,result,n_samples,n_clusters,threshold
285,285_0,COMPLETED,BoTorch,0.240810202550637675322775521636,115,2,0.018620524688221104514518344786
286,286_0,COMPLETED,BoTorch,0.218304576144035977769419787364,117,1,0.070000000000000006661338147751
287,287_0,COMPLETED,BoTorch,0.214803700925231266793957729533,116,3,0.043632649535592003819939321829
288,288_0,COMPLETED,BoTorch,0.214803700925231266793957729533,116,2,0.041266368934308655935794263314
289,289_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,3,0.054377379207671418248626338254
290,290_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,1,0.045946158658470091784575828342
291,291_0,COMPLETED,BoTorch,0.349087271817954514219195516489,445,4,0.070000000000000006661338147751
292,292_0,COMPLETED,BoTorch,0.349837459364841230069487210130,449,1,0.070000000000000006661338147751
293,293_0,COMPLETED,BoTorch,0.230307576894223542396389348141,118,1,0.057597145656594447848952711411
294,294_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.070000000000000006661338147751
295,295_0,COMPLETED,BoTorch,0.336084021005251365465937851695,429,4,0.070000000000000006661338147751
296,296_0,COMPLETED,BoTorch,0.228807201800450110695805960859,122,3,0.070000000000000006661338147751
297,297_0,COMPLETED,BoTorch,0.327831957989497380090426759125,391,1,0.038347356967922310855279022235
298,298_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,3,0.051700213467624829555280285831
299,299_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,4,0.060924718361499118068902447476
300,300_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,3,0.045454781832201529567782927188
301,301_0,COMPLETED,BoTorch,0.238809702425606396047896851087,120,1,0.070000000000000006661338147751
302,302_0,COMPLETED,BoTorch,0.235308827206801685072434793256,119,3,0.041203120012886736145407695631
303,303_0,COMPLETED,BoTorch,0.226556639159789963144930879935,115,3,0.016164745669418223439350867920
304,304_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,2,0.041718587268434033366037994028
305,305_0,COMPLETED,BoTorch,0.221555388847211820468885434821,121,4,0.070000000000000006661338147751
306,306_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,3,0.042790925968888143815505031853
307,307_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,3,0.059666580388239555399199076646
308,308_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.055420162754167674734606663378
309,309_0,COMPLETED,BoTorch,0.234558639659914969222143099614,119,3,0.070000000000000006661338147751
310,310_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,3,0.042545806243486826436761560899
311,311_0,COMPLETED,BoTorch,0.230307576894223542396389348141,118,1,0.063647927010197974384553276650
312,312_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.055987445168224216074381871522
313,313_0,COMPLETED,BoTorch,0.221555388847211820468885434821,121,4,0.064435875930838715230919433452
314,314_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,1,0.055532628574374784391487480661
315,315_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.048113969059482085410817120419
316,316_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,3,0.054387243157401204962653196162
317,317_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,1,0.052273391108551746364607737405
318,318_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.055421265292523787249212574579
319,319_0,COMPLETED,BoTorch,0.218304576144035977769419787364,117,1,0.060692607783736807203212038075
320,320_0,COMPLETED,BoTorch,0.217554388597149261919128093723,116,3,0.017508768298486975661942821603
321,321_0,COMPLETED,BoTorch,0.237809452363090811921608747070,120,4,0.062484351010241412360812773841
322,322_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.056894848173225522069973436601
323,323_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,3,0.046536929218029425558977862920
324,324_0,COMPLETED,BoTorch,0.288322080520130086256358481478,246,1,0.002000000000000000041633363423
325,325_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,1,0.058382281837509319988299694160
326,326_0,COMPLETED,BoTorch,0.293323330832708228932403926592,263,1,0.004160070166490126460090426264
327,327_0,COMPLETED,BoTorch,0.274068517129282374078513839777,220,4,0.010665684699611809385655369908
328,328_0,COMPLETED,BoTorch,0.282320580145036248431722469832,250,4,0.029873240072150135382411662022
329,329_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,2,0.045155273260620430730849506062
330,330_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,2,0.061794914468645954774839168522
331,331_0,COMPLETED,BoTorch,0.327081770442610664240135065484,379,4,0.002000000000000000041633363423
332,332_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,3,0.053684452154216973085443243008
333,333_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.063806892608406301503620738913
334,334_0,COMPLETED,BoTorch,0.295573893473368376483279007516,319,4,0.011158234088309669854166550351
335,335_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,3,0.054331540956466056746521076093
336,336_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,2,0.046071473302219119461131668913
337,337_0,COMPLETED,BoTorch,0.253313328332082976501737903163,125,4,0.009025850785447849314313550906
338,338_0,COMPLETED,BoTorch,0.235308827206801685072434793256,119,2,0.036144091662880316329076180182
339,339_0,COMPLETED,BoTorch,0.223555888972243099743764105369,121,2,0.032302490477854294004256274775
340,340_0,COMPLETED,BoTorch,0.304326081520380098410782920837,320,4,0.010920003002940933262143730076
341,341_0,COMPLETED,BoTorch,0.323580895223805953264673007652,374,4,0.024602903747595515626667150855
342,342_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,3,0.047200900229174412581212294526
343,343_0,COMPLETED,BoTorch,0.224806201550387552146048619761,113,1,0.061617515002674712321084626865
344,344_0,COMPLETED,BoTorch,0.319579894973743394714915666555,358,3,0.002000000000000000041633363423
345,345_0,COMPLETED,BoTorch,0.236559139784946248497021770163,118,3,0.019668020068970261393648257808
346,346_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,3,0.065531430098825046992594423045
347,347_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.052209735551805538933400896440
348,348_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.058146785428308055132529119646
349,349_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,1,0.057403621326084203202455569226
350,350_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.053575767135452964651243235039
351,351_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,3,0.062370783993535183764578277987
352,352_0,COMPLETED,BoTorch,0.222305576394098536319177128462,118,4,0.059035826622121388707054023826
353,353_0,COMPLETED,BoTorch,0.237809452363090811921608747070,120,4,0.063454976749003244584912408754
354,354_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.051017728207848431210003070646
355,355_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.064269720847156056042770444492
356,356_0,COMPLETED,BoTorch,0.217304326081520393643131683348,122,4,0.063088327344915512417955483215
357,357_0,COMPLETED,BoTorch,0.221555388847211820468885434821,121,4,0.069322621326920519368997020138
358,358_0,COMPLETED,BoTorch,0.226556639159789963144930879935,115,3,0.015959246688961769428116710401
359,359_0,COMPLETED,BoTorch,0.222305576394098536319177128462,118,2,0.052993808153652677273015569881
360,360_0,COMPLETED,BoTorch,0.239559889972493111898188544728,115,3,0.016701330526186639741093031830
361,361_0,COMPLETED,BoTorch,0.236559139784946248497021770163,119,3,0.020471670135727523809343608718
362,362_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,1,0.050514981235708848739118792537
363,363_0,COMPLETED,BoTorch,0.215803950987746961942548296065,111,2,0.002000000000000000041633363423
364,364_0,COMPLETED,BoTorch,0.229807451862965694822094064875,114,3,0.013207783738935175918416398133
365,365_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,1,0.054770089370395930172819021209
366,366_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,3,0.058635061479479680390802798229
367,367_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,3,0.055922420278304296736848755245
368,368_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,1,0.059383846063512768509440320486
369,369_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,2,0.047691051362535583080237699960
370,370_0,COMPLETED,BoTorch,0.234558639659914969222143099614,119,3,0.064066979446790447982884586509
371,371_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,2,0.044436392441585016721550260854
372,372_0,COMPLETED,BoTorch,0.222805701425356383893472411728,113,2,0.012434867175065394961919196248
373,373_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.058970502227004825690492850754
374,374_0,COMPLETED,BoTorch,0.226556639159789963144930879935,124,3,0.032873197917630388176224442986
375,375_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,3,0.047772963845249427627948080044
376,376_0,COMPLETED,BoTorch,0.218304576144035977769419787364,117,1,0.062436988506878905724750694617
377,377_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,3,0.016145392243376695262657705143
378,378_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,3,0.049100335637420514101059154655
379,379_0,COMPLETED,BoTorch,0.234808702175543837498139509989,120,2,0.025911205758834175705285218783
380,380_0,COMPLETED,BoTorch,0.216054013503375830218544706440,112,2,0.010154482690847572989856217873
381,381_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,1,0.051446866673149460602587623725
382,382_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.061566706047833742732056094837
383,383_0,COMPLETED,BoTorch,0.237309327331832964347313463804,119,2,0.041287429704039139977123085146
384,384_0,COMPLETED,BoTorch,0.223555888972243099743764105369,103,3,0.013584388695198049493151337686
385,385_0,COMPLETED,BoTorch,0.230307576894223542396389348141,118,2,0.064817451027813180464143272275
386,386_0,COMPLETED,BoTorch,0.222305576394098536319177128462,113,3,0.002002945708283992987119859208
387,387_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,2,0.050852411076752083995966557950
388,388_0,COMPLETED,BoTorch,0.237809452363090811921608747070,120,4,0.064514844864787090905622335413
389,389_0,COMPLETED,BoTorch,0.222555638909727404595173538837,113,2,0.009891099708206103555130361826
390,390_0,COMPLETED,BoTorch,0.237809452363090811921608747070,120,4,0.055830834988912766969626488844
391,391_0,COMPLETED,BoTorch,0.218304576144035977769419787364,117,2,0.070000000000000006661338147751
392,392_0,COMPLETED,BoTorch,0.222305576394098536319177128462,118,4,0.054577580100996982148675584767
393,393_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.067264917892546141620080391021
394,394_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,4,0.056264265912313017603540998834
395,395_0,COMPLETED,BoTorch,0.237809452363090811921608747070,120,4,0.070000000000000006661338147751
396,396_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,4,0.054817799835189050250416897825
397,397_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,1,0.070000000000000006661338147751
398,398_0,COMPLETED,BoTorch,0.237809452363090811921608747070,120,3,0.035082057131355821877338740933
399,399_0,COMPLETED,BoTorch,0.230307576894223542396389348141,118,1,0.065502770071723295797205821600
400,400_0,COMPLETED,BoTorch,0.241560390097524391173067215277,128,4,0.066999960890648163625016309197
401,401_0,COMPLETED,BoTorch,0.219054763690922693619711481006,123,3,0.042386264329507115922179849576
402,402_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,3,0.070000000000000006661338147751
403,403_0,COMPLETED,BoTorch,0.234558639659914969222143099614,119,1,0.067672226461940043762410823547
404,404_0,COMPLETED,BoTorch,0.220305076269067257044298457913,112,2,0.010995707967038321345443208088
405,405_0,COMPLETED,BoTorch,0.226056514128532115570635596669,113,2,0.011579071128290921097181431776
406,406_0,COMPLETED,BoTorch,0.222555638909727404595173538837,113,2,0.010204838446544253760528420116
407,407_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,1,0.056497899010438813738321783831
408,408_0,COMPLETED,BoTorch,0.235308827206801685072434793256,119,3,0.030257986762832318750060522916
409,409_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,2,0.065787596295065975393612234257
410,410_0,COMPLETED,BoTorch,0.231057764441110258246681041783,112,2,0.036373576816930854038734111100
411,411_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,4,0.052007152822469926434223452816
412,412_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.062044047198609876547781283307
413,413_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,1,0.053261502567516529060842600529
414,414_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,1,0.056309305857676253403987232105
415,415_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,2,0.058472812350973464579073635150
416,416_0,COMPLETED,BoTorch,0.264316079019754957002419359924,164,3,0.002000000000000000041633363423
417,417_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,4,0.069339120485230013035682361533
418,418_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,1,0.053921429805717360772554513915
419,419_0,COMPLETED,BoTorch,0.231057764441110258246681041783,115,2,0.070000000000000006661338147751
420,420_0,COMPLETED,BoTorch,0.262065516379094809451544279000,167,3,0.009659435662515588466581206717
421,421_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,4,0.057724250730739376513689364856
422,422_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.053703047863779516946092229546
423,423_0,COMPLETED,BoTorch,0.244811202800700122850230400218,151,4,0.002097869490220044281364453198
424,424_0,COMPLETED,BoTorch,0.219304826206551672918010353897,124,2,0.032155365119678598617714015973
425,425_0,COMPLETED,BoTorch,0.218804701175293825343715070630,106,2,0.002000000000000000041633363423
426,426_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,1,0.056722967119800377089333665026
427,294_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.070000000000000006661338147751
428,428_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.063656470761059541496607039335
429,429_0,COMPLETED,BoTorch,0.237809452363090811921608747070,119,1,0.070000000000000006661338147751
430,430_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,3,0.062059483414467937756331394894
431,431_0,COMPLETED,BoTorch,0.222555638909727404595173538837,113,2,0.009264479078473913942204376326
432,432_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,4,0.050902230507708819129408794879
433,433_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.058056755416066155306431539884
434,434_0,COMPLETED,BoTorch,0.221055263815953972894590151554,114,2,0.070000000000000006661338147751
435,435_0,COMPLETED,BoTorch,0.363840960240059962949032978941,554,4,0.002000000000000000041633363423
436,436_0,COMPLETED,BoTorch,0.230307576894223542396389348141,118,4,0.070000000000000006661338147751
437,437_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,1,0.060256433377437711162993849712
438,438_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.062520111964006905291846294404
439,439_0,COMPLETED,BoTorch,0.234558639659914969222143099614,119,4,0.070000000000000006661338147751
440,440_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,1,0.052670806376882428612162811987
441,441_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,1,0.052855686211518107531226462470
442,442_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.062335150751983252337407037658
443,436_0,COMPLETED,BoTorch,0.230307576894223542396389348141,118,4,0.070000000000000006661338147751
444,444_0,COMPLETED,BoTorch,0.234308577144286100946146689239,115,2,0.008660193920224115715633672608
445,445_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,1,0.055219573865808564694379612092
446,446_0,COMPLETED,BoTorch,0.228557139284821242419809550483,122,2,0.026599949826107659178742181894
447,447_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,1,0.052912122387360087383267881478
448,448_0,COMPLETED,BoTorch,0.219304826206551672918010353897,124,4,0.048228522354696212737223959266
449,449_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.043203893590213086894902261292
450,450_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,1,0.054734862287023448856881913116
451,451_0,COMPLETED,BoTorch,0.230557639409852410672385758517,118,2,0.044206954517093152712270409666
452,452_0,COMPLETED,BoTorch,0.226056514128532115570635596669,113,2,0.011057792693587642496311218565
453,453_0,COMPLETED,BoTorch,0.217554388597149261919128093723,112,2,0.010933196628926063198594675896
454,454_0,COMPLETED,BoTorch,0.228557139284821242419809550483,122,2,0.024941825066315120862370235955
455,455_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,1,0.055215563980349421924209707413
456,456_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.061372349243710287713948758892
457,457_0,COMPLETED,BoTorch,0.222555638909727404595173538837,113,2,0.002000000000000000041633363423
458,458_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.045591806662690095852674687649
459,459_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,4,0.054545646585192439359524030351
460,460_0,COMPLETED,BoTorch,0.222305576394098536319177128462,118,4,0.060033844769105344785220523818
461,461_0,COMPLETED,BoTorch,0.238559639909977527771900440712,125,3,0.002000000000000000041633363423
462,462_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,1,0.059517250651239854419838337662
463,463_0,COMPLETED,BoTorch,0.224306076519129815594055799011,124,1,0.003816817386661844162254464408
464,464_0,COMPLETED,BoTorch,0.221805451362840688744881845196,117,3,0.049619927577231201509810887273
465,465_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,4,0.052441081497670224975671260381
466,466_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.061436167427381276062714476893
467,467_0,COMPLETED,BoTorch,0.231557889472368105820976325049,129,2,0.002503337377019210566175821953
468,468_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,4,0.054053952087813120219728091342
469,469_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.060930292397190034814347114889
470,470_0,COMPLETED,BoTorch,0.223055763940985252169468822103,122,4,0.002000000000000000041633363423
471,471_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.059925608533900942553884760855
472,472_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,1,0.054256506724798307661483676156
473,473_0,COMPLETED,BoTorch,0.235808952238059532646730076522,127,4,0.002000000000000000041633363423
474,474_0,COMPLETED,BoTorch,0.228307076769192263121510677593,113,1,0.052454473630330483713279932090
475,475_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.061170593954924051827148900884
476,476_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.066073593338249150819230237630
477,477_0,COMPLETED,BoTorch,0.218804701175293825343715070630,112,2,0.009250981264741900411685548988
478,478_0,COMPLETED,BoTorch,0.224056014003500836295756926120,114,2,0.055374382627653137567413921261
479,479_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,2,0.044453740972655066132634971154
480,480_0,COMPLETED,BoTorch,0.223555888972243099743764105369,113,2,0.060346472203606213446924755317
481,481_0,COMPLETED,BoTorch,0.229807451862965694822094064875,114,2,0.011975823665444172011484980089
482,482_0,COMPLETED,BoTorch,0.228307076769192263121510677593,113,2,0.057304554447823466412081927501
483,483_0,COMPLETED,BoTorch,0.221555388847211820468885434821,116,4,0.061818776978195835725138351791
484,484_0,COMPLETED,BoTorch,0.223805951487871968019760515745,113,2,0.010794780314437028845286903334
485,485_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.065016179083497438462302397966
486,486_0,COMPLETED,BoTorch,0.232558139534883689947264429065,115,1,0.058732516630742206964477247766
487,487_0,COMPLETED,BoTorch,0.222305576394098536319177128462,118,4,0.061978569634611326011341958520
488,488_0,COMPLETED,BoTorch,0.237309327331832964347313463804,119,2,0.046989196248170952974199110486
489,489_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.058503019997978265853699753052
490,490_0,COMPLETED,BoTorch,0.223555888972243099743764105369,121,2,0.042947305646313875537867232879
491,491_0,COMPLETED,BoTorch,0.237309327331832964347313463804,119,2,0.041869325293697530476766388574
492,492_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.059182791935982165254515052766
493,493_0,COMPLETED,BoTorch,0.221055263815953972894590151554,114,2,0.066226854215023459038214070915
494,494_0,COMPLETED,BoTorch,0.269067266816704231402468394663,120,4,0.002000000000000000041633363423
495,495_0,COMPLETED,BoTorch,0.222555638909727404595173538837,113,2,0.009609444742674264072768153255
496,496_0,COMPLETED,BoTorch,0.216304076019004698494541116816,123,1,0.070000000000000006661338147751
497,497_0,COMPLETED,BoTorch,0.217304326081520393643131683348,117,4,0.063216238051409176512684950922
498,498_0,COMPLETED,BoTorch,0.232308077019254821671268018690,115,4,0.063247223680475306295534210221
499,499_0,COMPLETED,BoTorch,0.216554138534633677792839989706,114,2,0.060441637068134705657040939286
500,500_0,COMPLETED,BoTorch,0.289072268067016802106650175119,130,3,0.008315962059984895182740416431
501,501_0,RUNNING,BoTorch,,100,3,0.007750668675751077978108849464
502,502_0,RUNNING,BoTorch,,109,2,0.002798961431528135257451594953
503,503_0,RUNNING,BoTorch,,116,1,0.053823193443523008328011059120
504,504_0,RUNNING,BoTorch,,117,4,0.062871028952552435176137635153
505,505_0,RUNNING,BoTorch,,118,2,0.053996874761292133759749134470
506,506_0,RUNNING,BoTorch,,125,2,0.036035574318616279965166171451
507,507_0,RUNNING,BoTorch,,113,2,0.059987925585050450028035129435
508,508_0,RUNNING,BoTorch,,113,2,0.059603341277663597630454006548
509,509_0,RUNNING,BoTorch,,112,2,0.008438877369189787258640933487
