trial_index,arm_name,trial_status,generation_method,result,n_samples,const,max_depth,threshold
225,225_0,COMPLETED,BoTorch,0.287862099350148725740439203946,137,0.801053149092940453002142930927,2,0.200000000000000011102230246252
226,226_0,RUNNING,BoTorch,,136,0.529006030573744179257289488305,3,0.200000000000000011102230246252
227,227_0,COMPLETED,BoTorch,0.285218636413701931431319280819,135,0.956088272559062923861006311199,2,0.200000000000000011102230246252
228,228_0,COMPLETED,BoTorch,0.285273708558211214203481631557,141,0.589865722877299658577499030798,3,0.800000000000000044408920985006
229,229_0,COMPLETED,BoTorch,0.287862099350148725740439203946,137,0.901949690655759250823564343591,4,0.626123362268657057683185485075
230,230_0,COMPLETED,BoTorch,0.284557770679590316120766146923,144,0.814709982695090206838983704074,3,0.662762920886289630395538097218
231,231_0,COMPLETED,BoTorch,0.285273708558211214203481631557,141,0.390367101025506646472251759405,2,0.800000000000000044408920985006
232,232_0,COMPLETED,BoTorch,0.287751955061130049173812039953,143,0.809467463388898855747299876384,2,0.567620844966029380884720012546
233,233_0,COMPLETED,BoTorch,0.287751955061130049173812039953,143,0.823817437307699962367735224689,2,0.526810516369289105753637159069
234,234_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.373997288752769829756061881199,2,0.691675549147858115262010869628
235,235_0,COMPLETED,BoTorch,0.288853397951316259728571367305,122,0.478995137977272000817663410999,4,0.800000000000000044408920985006
236,236_0,COMPLETED,BoTorch,0.288357748650732492734505285625,122,0.430292392699505366060463984468,4,0.200000000000000011102230246252
237,237_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.301729491111216829857255561365,4,0.799999884559750906731778741232
238,238_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.847659141739042443219886990846,2,0.233598064027858792757186279232
239,239_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.642478650847360777120798047690,4,0.284494317658181283814400330812
240,240_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.300318477474537326443737583759,3,0.200000000000000011102230246252
241,241_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.600855604676369670080759988195,4,0.799562720676648686080056904757
242,242_0,COMPLETED,BoTorch,0.291607005176781619582015991909,120,0.241192163602629461305326685761,4,0.460882465827727183516060449620
243,243_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.625201765660296504556470154057,4,0.580000296856238439779929194628
244,244_0,COMPLETED,BoTorch,0.284502698535080922326301333669,121,0.250726469999186518666789424969,4,0.277649162902254498241916280676
245,245_0,COMPLETED,BoTorch,0.290340345853067560710769612342,145,0.584013182605311653716739783704,2,0.654371870580812808881887576717
246,246_0,COMPLETED,BoTorch,0.279270844806696727502526300668,108,0.931056340582933628091666378168,2,0.258868904673573874131164984647
247,247_0,COMPLETED,BoTorch,0.286540367881925273074728011125,148,0.774944932668447661328059439256,4,0.624078542529035829034000926185
248,248_0,COMPLETED,BoTorch,0.283015750633329621344103088632,121,0.604080399945493118352146666439,2,0.331856693430154114921037944441
249,249_0,COMPLETED,BoTorch,0.294140323824209737324508751044,120,0.649205215668988810939765699004,3,0.499514475960462334125367078741
250,250_0,COMPLETED,BoTorch,0.293699746668135253102605020104,120,0.789731800701347741444635630614,4,0.473544897129477559971633127134
251,251_0,COMPLETED,BoTorch,0.290340345853067560710769612342,145,0.402646435366116883791676173132,2,0.629131922277261557141514458635
252,252_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.597872240548220079681129845994,3,0.528081120085982513856492914783
253,253_0,COMPLETED,BoTorch,0.294140323824209737324508751044,120,0.672576584692428536271791017498,3,0.683308627045199901139937992411
254,254_0,COMPLETED,BoTorch,0.286980945037999757296631742065,121,0.133740526382815305694862217933,2,0.509846726668204963672792473517
255,255_0,COMPLETED,BoTorch,0.290340345853067560710769612342,145,0.567677211129134273726037918095,3,0.485937662571209572082153727024
256,256_0,COMPLETED,BoTorch,0.283291111355876146227217304840,101,0.683660008266984253744169564015,3,0.612854411423088718535723273817
257,257_0,COMPLETED,BoTorch,0.292102654477365386576082073589,120,0.864354462490241726158046731143,3,0.200000000000000011102230246252
258,258_0,COMPLETED,BoTorch,0.291937438043837427237292558857,120,0.979275813867895084108283754176,2,0.783680271693660612797316389333
259,259_0,COMPLETED,BoTorch,0.285934574292322940536337227968,121,0.432765090076818181863416157285,2,0.229662417690795345182053210920
260,260_0,COMPLETED,BoTorch,0.293093953078532920564214236947,874,0.531017758697271413659279915009,4,0.629594424925744577947739344381
261,261_0,COMPLETED,BoTorch,0.288688181517788300389781852573,140,0.440898177942369406956402144715,2,0.200000000000000011102230246252
262,262_0,COMPLETED,BoTorch,0.290175129419539601371980097611,140,0.100000000000000005551115123126,3,0.463591401711738626545411534607
263,263_0,COMPLETED,BoTorch,0.281638947020596996928532007587,101,0.262769198773446510664086872566,3,0.200000000000000011102230246252
264,264_0,COMPLETED,BoTorch,0.299592466130631174259235649515,357,0.421760785798012238778653681948,4,0.209365742268198928854872065131
265,265_0,COMPLETED,BoTorch,0.280923009141975987823514060437,101,0.198831362116527743388871840580,2,0.624918515234376137357230618363
266,266_0,COMPLETED,BoTorch,0.287421522194074241518535473006,140,0.607947570853156760151136950299,4,0.728972688554274439454161438334
267,267_0,COMPLETED,BoTorch,0.291386716598744377471064126439,875,0.425346858823126283688509374770,2,0.652642573715641938214560013876
268,268_0,COMPLETED,BoTorch,0.288688181517788300389781852573,140,0.795045066476992245974031447986,2,0.425357450416481763788567604934
269,269_0,COMPLETED,BoTorch,0.289183830818372067383847934252,106,1.000000000000000000000000000000,4,0.800000000000000044408920985006
270,270_0,COMPLETED,BoTorch,0.288908470095825542500733718043,140,0.292513851310422290374901876930,3,0.563148556186527926570306590293
271,271_0,COMPLETED,BoTorch,0.283291111355876146227217304840,101,0.388197174359140473320906039589,2,0.704941586213047477471604906896
272,272_0,COMPLETED,BoTorch,0.283291111355876146227217304840,101,0.329210064200202379147697229200,3,0.800000000000000044408920985006
273,273_0,COMPLETED,BoTorch,0.281308514153541189273255440639,101,0.386362234327053966076448432432,2,0.280173226728228086379601791123
274,274_0,COMPLETED,BoTorch,0.279270844806696727502526300668,108,1.000000000000000000000000000000,3,0.485041066690058531030160793307
275,275_0,COMPLETED,BoTorch,0.287476594338583524290697823744,102,0.355057150298940582544560129463,3,0.609140286073968195701411332266
276,276_0,COMPLETED,BoTorch,0.293644674523625970330442669365,342,0.919054343321301314695404016675,4,0.775403220123862091384125960758
277,277_0,COMPLETED,BoTorch,0.281198369864522512706628276646,101,0.974348159053836759824207547354,4,0.202056550336747686724692130156
278,278_0,COMPLETED,BoTorch,0.283125894922348297910730252624,101,1.000000000000000000000000000000,4,0.800000000000000044408920985006
279,279_0,COMPLETED,BoTorch,0.281308514153541189273255440639,101,0.339845532767469649115810170770,2,0.281495683487864356564500667446
280,280_0,COMPLETED,BoTorch,0.286595440026434666869192824379,144,0.997969911446551005695937419659,4,0.200000000000000011102230246252
281,281_0,COMPLETED,BoTorch,0.281638947020596996928532007587,101,0.399121237526260497219254830270,4,0.503515445716535836595539876726
282,282_0,COMPLETED,BoTorch,0.281253442009031795478790627385,101,0.920902670376129939278087022103,2,0.200000000000000011102230246252
283,283_0,COMPLETED,BoTorch,0.286595440026434666869192824379,101,0.100000000000000005551115123126,2,0.200000000000000011102230246252
284,284_0,COMPLETED,BoTorch,0.281198369864522512706628276646,101,0.879623454044248243022252609080,3,0.200000000000000011102230246252
285,285_0,COMPLETED,BoTorch,0.293259169512060768880701289163,468,0.687105029177673021223426985671,4,0.678110727736390472841776499990
286,286_0,COMPLETED,BoTorch,0.285493997136248456314433497027,102,0.893699689683265297013292638439,3,0.200000000000000011102230246252
287,287_0,COMPLETED,BoTorch,0.292983808789514243997587072954,342,0.781674128555828628961421600252,3,0.716514345322489143441657688527
288,288_0,COMPLETED,BoTorch,0.281198369864522512706628276646,101,0.749549943653286976363858684635,4,0.200000000000000011102230246252
289,289_0,COMPLETED,BoTorch,0.282354884899218006033549954736,101,0.811437928530874708066278344631,4,0.512486565828633722219365154160
290,290_0,COMPLETED,BoTorch,0.286870800748981191752307040588,148,0.488089845058091387208776268380,2,0.200000000000000011102230246252
291,291_0,COMPLETED,BoTorch,0.283291111355876146227217304840,101,0.999999987274373114409797835833,2,0.432058622879172682385018333662
292,292_0,COMPLETED,BoTorch,0.281914307743143521811646223796,121,0.828790352078744185781999931351,4,0.271826076944031103099774782095
293,293_0,COMPLETED,BoTorch,0.293920035246172495213556885574,118,0.361378284795742188428846475290,3,0.444047269170259772952391585932
294,294_0,COMPLETED,BoTorch,0.286870800748981191752307040588,102,0.849791530698910890784247840202,2,0.200000000000000011102230246252
295,185_0,COMPLETED,BoTorch,0.288357748650732492734505285625,100,0.100000000000000005551115123126,4,0.800000000000000044408920985006
296,296_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.496381081466202189744763018098,2,0.329259378537570923661803590221
297,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
298,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
299,299_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.905683892203302143286691716639,3,0.800000000000000044408920985006
300,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
301,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
302,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
303,303_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.859194970320032780364272184670,3,0.497546377451658305979265151109
304,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
305,305_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,3,0.271721598229404170954381925185
306,306_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.327585732137790464069126983304,2,0.501594037102137457750927751476
307,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
308,308_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.256614649902521307911484882425,2,0.800000000000000044408920985006
309,309_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.680149274786067681297652143257,4,0.800000000000000044408920985006
310,310_0,RUNNING,BoTorch,,789,1.000000000000000000000000000000,2,0.800000000000000044408920985006
311,311_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.326073792383983152021187379432,2,0.427072437793009296314039602294
312,312_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.277690048737403438749993256351,2,0.800000000000000044408920985006
313,313_0,COMPLETED,BoTorch,0.292488159488930477003520991275,789,0.461104125668460484988031566900,2,0.558490567294724238323055942601
314,314_0,RUNNING,BoTorch,,100,0.743565594613862179684815600922,3,0.513406265471625822272017103387
315,315_0,COMPLETED,BoTorch,0.285328780702720607997946444812,100,0.575770066483886622243915098807,4,0.351470789748313361400278154179
316,316_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.552969375833803900022189736774,4,0.800000000000000044408920985006
317,317_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.865293179314119642597802339878,2,0.749320964386531729317653116595
318,318_0,COMPLETED,BoTorch,0.285328780702720607997946444812,100,0.625509408452764703589821237983,4,0.574372690881568503940002301533
319,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
320,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
321,83_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.200000000000000011102230246252
322,322_0,COMPLETED,BoTorch,0.293424385945588728219490803895,132,0.765863142777596483945501404378,4,0.327794091786804631105667340307
323,323_0,COMPLETED,BoTorch,0.289183830818372067383847934252,131,0.448024007378751587538090461749,4,0.314787447358427563415261829505
324,324_0,COMPLETED,BoTorch,0.279270844806696727502526300668,108,0.547187679006647109680727680825,3,0.677814005062404079104965148872
325,325_0,COMPLETED,BoTorch,0.283015750633329621344103088632,121,0.810012754517705380052916552813,2,0.345828844946860280984424207418
326,326_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,1.000000000000000000000000000000,3,0.295966175793617114475608786961
327,327_0,COMPLETED,BoTorch,0.279270844806696727502526300668,108,1.000000000000000000000000000000,3,0.356549088612972631118225308455
328,328_0,COMPLETED,BoTorch,0.290230201564048884144142448349,344,1.000000000000000000000000000000,2,0.200000000000000011102230246252
329,329_0,COMPLETED,BoTorch,0.294140323824209737324508751044,132,0.703031378684943253354333592142,2,0.232597859765709624735308125310
330,330_0,COMPLETED,BoTorch,0.292047582332855992781617260334,132,0.744700515254135830822690422792,3,0.732961588055752510939555577352
331,331_0,COMPLETED,BoTorch,0.290946139442669893249160395499,131,0.559255751765373454453822432697,4,0.496695505042695828468168883774
332,332_0,COMPLETED,BoTorch,0.286209935014869465419451444177,147,0.488486940999286023412651047693,4,0.617909211970323779539171482611
333,333_0,COMPLETED,BoTorch,0.279270844806696727502526300668,108,0.731249794269268171831299696350,3,0.575900539308130787752304513560
334,334_0,RUNNING,BoTorch,,108,0.659525106429545204811404346401,2,0.414965576351546738820275095350
335,335_0,COMPLETED,BoTorch,0.280262143407864261490658464027,108,0.860289181169299532747629655205,3,0.621403974573101036682487574581
336,336_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.686621725531830762179197336081,3,0.321331660625882808979270066629
337,337_0,COMPLETED,BoTorch,0.280262143407864261490658464027,108,0.775680077326724615183195510326,3,0.765095585774862696482045976154
338,338_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.755986415837068159717659909802,3,0.447955303988349928800971611054
339,339_0,COMPLETED,BoTorch,0.279270844806696727502526300668,108,1.000000000000000000000000000000,3,0.362316615319076218426630475733
340,340_0,COMPLETED,BoTorch,0.286209935014869465419451444177,147,0.584809881453425828290448862390,3,0.606091771328936435025980244973
341,341_0,COMPLETED,BoTorch,0.300363476153761466136415947403,542,0.567144298527622492400723785977,2,0.640739819164433455078722090548
342,342_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,1.000000000000000000000000000000,3,0.308573508728000600598306846223
343,343_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.769709317415815719165550490288,2,0.500582777128644407227398005489
344,344_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.661037574141976280728272286069,3,0.746922623477147995529890067701
345,345_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,3,0.389721735973463490054768953996
346,346_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.935393795205001321590998486499,3,0.400905635298875240302152178629
347,347_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.945465634849333769196277899027,3,0.362413854238589905332190710396
348,348_0,COMPLETED,BoTorch,0.285328780702720607997946444812,100,1.000000000000000000000000000000,4,0.281761424460074294540135042553
349,349_0,COMPLETED,BoTorch,0.285328780702720607997946444812,100,0.923970451027794847931318145129,4,0.359052428107143828395209084192
350,350_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,3,0.355222631954872691828484221332
351,351_0,COMPLETED,BoTorch,0.285328780702720607997946444812,100,0.346507955831221348130810611110,2,0.200000000000000011102230246252
352,352_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.543441167414440373661932426330,4,0.751495950193355577440001979994
353,353_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,1.000000000000000000000000000000,2,0.356605573828709387917967887915
354,354_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.875923336801282759189746229822,3,0.335059727282235986223213330959
355,355_0,COMPLETED,BoTorch,0.297169291772221622061067591858,737,0.942588657760047299305483647913,2,0.800000000000000044408920985006
356,356_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.748011522755665847483896868653,2,0.371803986075063985783373254890
357,357_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.908630430001408639917315213097,4,0.800000000000000044408920985006
358,358_0,COMPLETED,BoTorch,0.301850424055512767118614192441,682,0.848769155119617479954285954591,2,0.311320259711274416325466063427
359,359_0,COMPLETED,BoTorch,0.298821456107500771359752889111,727,0.925147217394715060123644434498,2,0.793218865307228293559660414758
360,360_0,COMPLETED,BoTorch,0.300088115431214941253301731194,817,1.000000000000000000000000000000,2,0.635956305155788492733393013623
361,361_0,COMPLETED,BoTorch,0.297279436061240187605392293335,784,1.000000000000000000000000000000,2,0.632755333053425905731614875549
362,362_0,COMPLETED,BoTorch,0.285218636413701931431319280819,100,0.725682405508452088582771466463,3,0.420817281081158123257068837120
363,363_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.839084716881272507649214276171,3,0.200000000000000011102230246252
364,364_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.775706180071359940875197480636,3,0.287211329509643009672004154709
365,365_0,COMPLETED,BoTorch,0.285604141425267132881060661020,136,1.000000000000000000000000000000,2,0.516948449540925336620489360939
366,366_0,COMPLETED,BoTorch,0.279270844806696727502526300668,108,0.652715812399090822282232693397,3,0.538781503324197164062070442014
367,367_0,COMPLETED,BoTorch,0.289293975107390632928172635729,470,0.129883551836970423387640494184,2,0.671337513224865789496220713772
368,368_0,COMPLETED,BoTorch,0.286209935014869465419451444177,147,0.126312645333904599587171446728,2,0.468133144359302477699458222560
369,369_0,COMPLETED,BoTorch,0.297169291772221622061067591858,790,0.877323461494527778725682765071,4,0.665695876604833536305250163423
370,370_0,COMPLETED,BoTorch,0.280262143407864261490658464027,108,0.634159146482898283814222395449,4,0.614541299737245472201152551861
371,371_0,COMPLETED,BoTorch,0.297554796783786712488506509544,334,0.615588050997825320109768654220,4,0.418224938579480176592539919511
372,372_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.663585615859651589687473460799,3,0.520799148216694596236209235940
373,373_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,1.000000000000000000000000000000,3,0.295901562927273709124875722409
374,374_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.941939112478402007511135707318,3,0.200000000000000011102230246252
375,375_0,COMPLETED,BoTorch,0.289899768696993076488865881402,296,0.606204066115995976460339988989,2,0.691636013888441092412051602878
376,376_0,COMPLETED,BoTorch,0.289789624407974399922238717409,126,0.360802492587028789117198357417,3,0.233371017567772343070942042687
377,377_0,COMPLETED,BoTorch,0.285163564269192648659156930080,149,0.821344353322974507491949225368,4,0.452785104327192988726835665148
378,378_0,COMPLETED,BoTorch,0.280262143407864261490658464027,108,0.572497688632799706098808201205,3,0.721650478231562031439239035535
379,379_0,COMPLETED,BoTorch,0.289789624407974399922238717409,333,0.119745143665789616216343915767,2,0.622858187223498505069585462479
380,380_0,COMPLETED,BoTorch,0.290725850864632651138208530028,297,0.572119152152188892301865053014,4,0.252409513597130374940036290354
381,381_0,COMPLETED,BoTorch,0.288027315783676574056926256162,125,0.149921055700249272746304995962,3,0.723538440277484928842000044824
382,382_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.433167780743998975800934658764,3,0.491160305973127153666979438640
383,383_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.439721476498541985478141214116,3,0.491035130099368999356812537371
384,384_0,COMPLETED,BoTorch,0.292818592355986395681100020738,612,0.319033482205122731478752484691,2,0.674374244734645023058305923769
385,385_0,COMPLETED,BoTorch,0.287862099350148725740439203946,125,0.715803694455670158625082422077,2,0.430496076691956996995713780052
386,386_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.435516437202817408014254851878,3,0.496263347247793917826896858969
387,387_0,COMPLETED,BoTorch,0.291276572309725700904436962446,298,0.688845290453992342705191731511,2,0.364852686838055273454983762349
388,388_0,COMPLETED,BoTorch,0.291441788743253660243226477178,300,0.345101170973003801289991088197,4,0.276905671347681570093612890560
389,389_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.433233479515099939582967181195,3,0.490719193429342059875608583752
390,390_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.430744038700940801156491488655,3,0.526015186082991692551047435700
391,391_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.441533948709074253180517644068,3,0.484229678034154786825382643656
392,392_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.518574187077068926576828289399,3,0.497426713456130875634642052319
393,393_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.518831807720019355656404513866,3,0.488809106777320367953620916524
394,394_0,COMPLETED,BoTorch,0.285163564269192648659156930080,149,0.527267021201936247898345300200,4,0.582806701664871140700086016295
395,395_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.518983633241679398473422679672,3,0.488733273383903488173984897003
396,396_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.519608514125181275566944805178,3,0.478526030483827746753178189465
397,397_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.518069265093745290329252384254,3,0.493814076142934044177934538311
398,398_0,COMPLETED,BoTorch,0.285273708558211214203481631557,141,1.000000000000000000000000000000,4,0.781309911625544861735193080676
399,399_0,COMPLETED,BoTorch,0.285328780702720607997946444812,149,0.374772770132353105765332657029,3,0.544431740861973212375346520275
400,400_0,COMPLETED,BoTorch,0.280262143407864261490658464027,108,0.479734628732583101573538897355,4,0.467246355394784429471144449053
401,401_0,COMPLETED,BoTorch,0.285053419980174083114832228603,152,0.449805442812826972165396455239,3,0.488114355320856729836265230915
402,402_0,COMPLETED,BoTorch,0.283456327789404105566006819572,107,0.394048777039265107902110685245,4,0.695924476738605246595170683577
403,403_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.485219641300954518392529735138,3,0.544576105291492584825618905597
404,404_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.396472581489590525372079810040,2,0.312809872518817477793362513694
405,405_0,COMPLETED,BoTorch,0.290230201564048884144142448349,209,0.340995737811665755589984883045,2,0.517365898852744754421451034432
406,406_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.449626310888963764966774760978,3,0.499956625221870676334390282136
407,407_0,RUNNING,BoTorch,,877,0.688107543483078010204678776063,2,0.374787519187230466766180825289
408,408_0,COMPLETED,BoTorch,0.285108492124683365886994579341,210,0.440532131638879942414632751024,2,0.352489795724450272196293099114
409,409_0,COMPLETED,BoTorch,0.280372287696882938057285628020,152,0.630873357158082792572884045512,2,0.781362083632988868586721764586
410,410_0,COMPLETED,BoTorch,0.287641810772111483629487338476,106,0.313451890262590571190060018125,3,0.319787260025966690868415298610
411,411_0,COMPLETED,BoTorch,0.281638947020596996928532007587,101,0.514849490137525123145678662695,4,0.200000000000000011102230246252
412,412_0,COMPLETED,BoTorch,0.292322943055402628687033939059,293,0.880406827522119961315638647648,4,0.219085635736898098890890196344
413,413_0,COMPLETED,BoTorch,0.279325916951206121296991113923,108,0.367007742885556043077599497337,3,0.307705319881438843498955293398
414,414_0,COMPLETED,BoTorch,0.279325916951206121296991113923,108,0.394715003853915336051727535960,3,0.360792435707713188275391757998
415,415_0,COMPLETED,BoTorch,0.281969379887652804583808574534,152,0.767826228657558451651254927128,3,0.800000000000000044408920985006
416,416_0,COMPLETED,BoTorch,0.282905606344311055799778387154,152,0.741742060254327983948030578176,2,0.386306686767372786661667305452
417,417_0,COMPLETED,BoTorch,0.282575173477255248144501820207,152,0.729632989677174714771012986603,3,0.711460125175196411717593036883
418,418_0,COMPLETED,BoTorch,0.284117193523515831898862415983,151,0.767322295534190623733650227223,2,0.699041715104094407706725178286
419,419_0,COMPLETED,BoTorch,0.288412820795241775506667636364,153,0.932993725062010059723149879574,2,0.295401011174526884062174758583
420,420_0,COMPLETED,BoTorch,0.279325916951206121296991113923,108,0.382481124443396658385552200343,3,0.251364065947366599473866699554
421,421_0,COMPLETED,BoTorch,0.286320079303888141986078608170,153,0.623579682631386189584077328618,2,0.800000000000000044408920985006
422,422_0,COMPLETED,BoTorch,0.279325916951206121296991113923,108,0.325212428692509880612249162368,3,0.295035188018432648071609492035
423,423_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.435902271436965249584716275422,2,0.425140366221556154080474243528
424,424_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.708554734070600211737200879725,3,0.380803442759677257534178806964
425,425_0,COMPLETED,BoTorch,0.301905496200022049890776543180,328,0.906370356001680699264966278861,4,0.279384287589389601613731883845
426,426_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.332146525054038521673760442354,2,0.200000000000000011102230246252
427,427_0,COMPLETED,BoTorch,0.280372287696882938057285628020,152,0.787160366003497591336213190516,2,0.800000000000000044408920985006
428,428_0,COMPLETED,BoTorch,0.298821456107500771359752889111,954,0.603724400141488315441051781818,3,0.567647453770046883647637514514
429,429_0,COMPLETED,BoTorch,0.280372287696882938057285628020,152,0.578157609151459750407298088248,2,0.800000000000000044408920985006
430,430_0,COMPLETED,BoTorch,0.279050556228659596413876897714,108,0.403169554708506350237939841463,2,0.413548320351045717302440607455
431,431_0,COMPLETED,BoTorch,0.293699746668135253102605020104,329,0.903813404754384319694793248345,3,0.420754969547359358728044753661
432,432_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.356121459760811998052076887689,2,0.200000000000000011102230246252
433,433_0,COMPLETED,BoTorch,0.293259169512060768880701289163,530,0.766525665003749856474257740047,2,0.743441145268714409510835139372
434,434_0,COMPLETED,BoTorch,0.292047582332855992781617260334,211,0.443240986517338120265208090132,3,0.774619749946934943451992694463
435,435_0,COMPLETED,BoTorch,0.291331644454235094698901775701,211,0.719116323162267812030279401370,2,0.560447850011962733773884792754
436,436_0,COMPLETED,BoTorch,0.284612842824099598892928497662,151,1.000000000000000000000000000000,4,0.800000000000000044408920985006
437,437_0,COMPLETED,BoTorch,0.291166428020707135360112260969,211,0.231768649091980916132627044135,3,0.739516115603226831254346507194
438,438_0,COMPLETED,BoTorch,0.290009912986011642033190582879,150,0.916428631837954088545927788800,4,0.800000000000000044408920985006
439,439_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.321346124557125800702550577626,2,0.200000000000000011102230246252
440,440_0,COMPLETED,BoTorch,0.291056283731688458793485096976,211,0.708514579968206881233072635951,2,0.252262766976825369980019786453
441,441_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.844083767357400871489403471060,3,0.200000000000000011102230246252
442,442_0,COMPLETED,BoTorch,0.300969269743363798674806730560,344,0.144361651712485050680356835073,2,0.497926161918553156215949684338
443,443_0,COMPLETED,BoTorch,0.291496860887762943015388827916,758,0.524418244049278836627081545885,4,0.409158553079630671334143698914
444,444_0,COMPLETED,BoTorch,0.287146161471527716635421256797,153,0.100000000000000005551115123126,3,0.345837338497483270938204213962
445,445_0,COMPLETED,BoTorch,0.296012776737526128734145913768,758,0.359302075589273184341720934754,3,0.429124784818826709997807711261
446,446_0,COMPLETED,BoTorch,0.295131622425377271312640914402,759,0.889168723673551930630765127717,3,0.226877840579513961882796024838
447,447_0,COMPLETED,BoTorch,0.292157726621874669348244424327,757,0.523109411953387448690477867785,3,0.693174437011801369834529396030
448,448_0,COMPLETED,BoTorch,0.293093953078532920564214236947,308,0.803662785608411422977326310502,2,0.365327645086008900854324110696
449,449_0,COMPLETED,BoTorch,0.292873664500495678453262371477,760,0.686277079930088462766946122429,3,0.768421117980781831491299271875
450,450_0,COMPLETED,BoTorch,0.278940411939640919847249733721,108,0.326292015389153422511014923657,2,0.244667543887781002709402855544
